training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,fix.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,points_trial,points_cumul,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,146,Y,triangle,0.0016578170007051085,,,,,1,0,,,,,1792.2436960140003,,,,,,,,,,,,,,,,,1787.6985905279998,1787.6985905279998,1787.6985905279998,1787.6985905279998,1789.20712431,1789.20712431,1789.20712431,1789.20712431,1789.20712431,1789.20712431,1789.20712431,1789.20712431,repeat,number,numRpt,d,1.5119344740005545,Lo,10,654,,6,,,,,low,1790.742190301,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,167,B,star,0.001646612999138597,,,,,1,0,,,,,1797.6831988000004,,,,,,,,,,,,,,,,,1793.2209586770005,1793.2209586770005,1793.2209586770005,1793.2209586770005,1794.7298059040004,1794.7298059040004,1794.7298059040004,1794.7298059040004,1794.7298059040004,1794.7298059040004,1794.7298059040004,1794.7298059040004,repeat,number,numRpt,f,1.4213681860001088,Lo,10,664,,6,,,,,low,1796.181899528,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,125,U,hexagon,0.0017529350006952882,,,,,1,0,,,,,1802.6221265510003,,,,,,,,,,,,,,,,,1798.6608573909998,1798.6608573909998,1798.6608573909998,1798.6608573909998,1800.169106802,1800.169106802,1800.169106802,1800.169106802,1800.169106802,1800.169106802,1800.169106802,1800.169106802,repeat,number,numRpt,d,0.9267709320001813,Hi,0,664,,6,,,,,low,1801.1206137930003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,132,S,circle,0.0015581380002913647,,,,,1,0,,,,,1807.5439766999998,,,,,,,,,,,,,,,,,1803.5995976089998,1803.5995976089998,1803.5995976089998,1803.5995976089998,1805.1081334010005,1805.1081334010005,1805.1081334010005,1805.1081334010005,1805.1081334010005,1805.1081334010005,1805.1081334010005,1805.1081334010005,switch,letter,lettSwt,k,0.9169655670002612,Hi,0,664,,6,,,,,low,1806.042227205,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,139,D,star,0.001114345999667421,,,,,1,0,,,,,1812.2993072199997,,,,,,,,,,,,,,,,,1808.5213545850002,1808.5213545850002,1808.5213545850002,1808.5213545850002,1810.0302060909999,1810.0302060909999,1810.0302060909999,1810.0302060909999,1810.0302060909999,1810.0302060909999,1810.0302060909999,1810.0302060909999,switch,number,numSwt,d,0.7448883679999199,Lo,1,665,,6,,,,,low,1810.7976528119998,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,21,0,21,0,,,,160,H,hexagon,0.00159665200044401,,,,,1,0,,,,,1817.3880060820002,,,,,,,,,,,,,,,,,1813.276459662,1813.276459662,1813.276459662,1813.276459662,1814.7853659470002,1814.7853659470002,1814.7853659470002,1814.7853659470002,1814.7853659470002,1814.7853659470002,1814.7853659470002,1814.7853659470002,switch,letter,lettSwt,j,1.0694311340002969,Hi,0,665,,6,,,,,low,1815.8863257660005,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,174,W,circle,0.0015199009994830703,,,,,1,0,,,,,1822.0430317170003,,,,,,,,,,,,,,,,,1818.365626027,1818.365626027,1818.365626027,1818.365626027,1819.8741270130004,1819.8741270130004,1819.8741270130004,1819.8741270130004,1819.8741270130004,1819.8741270130004,1819.8741270130004,1819.8741270130004,repeat,letter,lettRpt,k,0.6452968929997951,Hi,1,666,,6,,,,,low,1820.5415378070002,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,23,0,23,0,,,,181,F,triangle,0.0016228519998549018,,,,,1,0,,,,,1826.9484989089997,,,,,,,,,,,,,,,,,1823.0207907539998,1823.0207907539998,1823.0207907539998,1823.0207907539998,1824.5291489800002,1824.5291489800002,1824.5291489800002,1824.5291489800002,1824.5291489800002,1824.5291489800002,1824.5291489800002,1824.5291489800002,repeat,letter,lettRpt,j,0.8857254659997125,Lo,1,667,,6,,,,,low,1825.4470001910004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,24,0,24,0,,,,132,H,star,0.0015742069999760133,,,,,1,0,,,,,1832.271096605,,,,,,,,,,,,,,,,,1827.925989243,1827.925989243,1827.925989243,1827.925989243,1829.4345436539998,1829.4345436539998,1829.4345436539998,1829.4345436539998,1829.4345436539998,1829.4345436539998,1829.4345436539998,1829.4345436539998,switch,number,numSwt,d,1.3022418230002586,Lo,10,677,,6,,,,,low,1830.7696222539998,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,25,0,25,0,,,,125,S,triangle,0.0014205919997039018,,,,,1,0,,,,,1836.8595486109998,,,,,,,,,,,,,,,,,1833.2486158789998,1833.2486158789998,1833.2486158789998,1833.2486158789998,1834.7571303989998,1834.7571303989998,1834.7571303989998,1834.7571303989998,1834.7571303989998,1834.7571303989998,1834.7571303989998,1834.7571303989998,repeat,number,numRpt,d,0.5788641520002784,Lo,1,678,,6,,,,,low,1835.3580817520005,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,26,0,26,0,,,,139,D,hexagon,0.0015116559998205048,,,,,1,0,,,,,1841.565043996,,,,,,,,,,,,,,,,,1837.838314431,1837.838314431,1837.838314431,1837.838314431,1839.3457929810002,1839.3457929810002,1839.3457929810002,1839.3457929810002,1839.3457929810002,1839.3457929810002,1839.3457929810002,1839.3457929810002,repeat,number,numRpt,d,0.6850594190000265,Hi,0,678,,6,,,,,low,1840.063099641,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,27,0,27,0,,,,160,W,circle,0.0015176319993770448,,,,,1,0,,,,,1846.4868806559998,,,,,,,,,,,,,,,,,1842.5427436219998,1842.5427436219998,1842.5427436219998,1842.5427436219998,1844.050771411,1844.050771411,1844.050771411,1844.050771411,1844.050771411,1844.050771411,1844.050771411,1844.050771411,repeat,number,numRpt,f,0.9018721510001342,Hi,0,678,,6,,,,,low,1844.985201079,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,28,0,28,0,,,,167,B,circle,0.0016591440007687197,,,,,1,0,,,,,1851.242123385,,,,,,,,,,,,,,,,,1847.4636558600005,1847.4636558600005,1847.4636558600005,1847.4636558600005,1848.973135444,1848.973135444,1848.973135444,1848.973135444,1848.973135444,1848.973135444,1848.973135444,1848.973135444,switch,letter,lettSwt,j,0.7389530330001435,Hi,0,678,,6,,,,,low,1849.740596695,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,29,0,29,0,,,,174,F,triangle,0.0017547509996802546,,,,,1,0,,,,,1856.0974839649998,,,,,,,,,,,,,,,,,1852.2199831429998,1852.2199831429998,1852.2199831429998,1852.2199831429998,1853.728363913,1853.728363913,1853.728363913,1853.728363913,1853.728363913,1853.728363913,1853.728363913,1853.728363913,repeat,letter,lettRpt,j,0.8389098759998888,Lo,1,679,,6,,,,,low,1854.5958128230004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,30,0,30,0,,,,181,U,hexagon,0.0014099969994276762,,,,,1,0,,,,,1860.7693418710005,,,,,,,,,,,,,,,,,1857.0738692060004,1857.0738692060004,1857.0738692060004,1857.0738692060004,1858.5834142450003,1858.5834142450003,1858.5834142450003,1858.5834142450003,1858.5834142450003,1858.5834142450003,1858.5834142450003,1858.5834142450003,repeat,letter,lettRpt,k,0.6557536649997928,Hi,0,679,,6,,,,,low,1859.2683129349998,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,31,0,31,0,,,,146,Y,star,0.00144151799941028,,,,,1,0,,,,,1865.5080877259998,,,,,,,,,,,,,,,,,1861.7468673680005,1861.7468673680005,1861.7468673680005,1861.7468673680005,1863.2553279210006,1863.2553279210006,1863.2553279210006,1863.2553279210006,1863.2553279210006,1863.2553279210006,1863.2553279210006,1863.2553279210006,repeat,letter,lettRpt,k,0.7278440499994758,Lo,1,680,,6,,,,,low,1864.006134706,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,125,F,circle,0.001777431999471446,,,,,1,0,,,,,1875.2853985640004,,,,,,,,,,,,,,,,,1871.4743255000003,1871.4743255000003,1871.4743255000003,1871.4743255000003,1872.9827782990005,1872.9827782990005,1872.9827782990005,1872.9827782990005,1872.9827782990005,1872.9827782990005,1872.9827782990005,1872.9827782990005,repeat,letter,lettRpt,j,0.7681919970000308,Hi,0,680,,7,,,space,0.8072979070002475,low,1873.7836660390003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,1,0,,,,181,Y,triangle,0.0019893690005119424,,,,,1,0,,,,,1880.139359019,,,,,,1880.6399252259998,,,,,,,,,,,1876.263429099,1876.263429099,1876.263429099,1876.263429099,1877.771450225,1877.771450225,1877.771450225,1877.771450225,1877.771450225,1877.771450225,1877.771450225,1877.771450225,repeat,letter,lettRpt,k,0.8448801610002192,Lo,10,690,,7,,,,,low,1878.6391478470005,1880.139359019,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,2,0,,,,174,H,hexagon,0.0004710419998446014,,,,,1,0,,,,,1884.8458626310003,,,,,,,,,,,,,,,,,1881.1239463359998,1881.1239463359998,1881.1239463359998,1881.1239463359998,1882.626730002,1882.626730002,1882.626730002,1882.626730002,1882.626730002,1882.626730002,1882.626730002,1882.626730002,repeat,letter,lettRpt,j,0.6923633229998813,Hi,10,700,,7,,,,,low,1883.3441163469997,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,0,3,0,,,,132,U,star,0.001627275999453559,,,,,1,0,,,,,1889.9180998620004,,,,,,,,,,,,,,,,,1885.8225359059998,1885.8225359059998,1885.8225359059998,1885.8225359059998,1887.3320099170005,1887.3320099170005,1887.3320099170005,1887.3320099170005,1887.3320099170005,1887.3320099170005,1887.3320099170005,1887.3320099170005,switch,number,numSwt,d,1.0590801939997618,Lo,1,701,,7,,,,,low,1888.4165262470005,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,4,0,,,,167,W,circle,0.0017870910005512997,,,,,1,0,,,,,1894.7067936780004,,,,,,,,,,,,,,,,,1890.8955827730006,1890.8955827730006,1890.8955827730006,1890.8955827730006,1892.4041940329998,1892.4041940329998,1892.4041940329998,1892.4041940329998,1892.4041940329998,1892.4041940329998,1892.4041940329998,1892.4041940329998,repeat,number,numRpt,f,0.7797414920005394,Hi,10,711,,7,,,,,low,1893.2050647610004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,5,0,,,,139,B,triangle,0.002104045000123733,,,,,1,0,,,,,1899.4786628470001,,,,,,,,,,,,,,,,,1895.6846679600003,1895.6846679600003,1895.6846679600003,1895.6846679600003,1897.192842335,1897.192842335,1897.192842335,1897.192842335,1897.192842335,1897.192842335,1897.192842335,1897.192842335,repeat,number,numRpt,d,0.7679305689998728,Lo,1,712,,7,,,,,low,1897.9776487870004,1899.4786628470001,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,0,6,0,,,,146,S,hexagon,0.0008027460007724585,,,,,1,0,,,,,1904.667658149,,,,,,,,,,,,,,,,,1900.4628038270002,1900.4628038270002,1900.4628038270002,1900.4628038270002,1901.964839028,1901.964839028,1901.964839028,1901.964839028,1901.964839028,1901.964839028,1901.964839028,1901.964839028,repeat,number,numRpt,d,1.1699207599995134,Hi,0,712,,7,,,,,low,1903.1668065370004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,0,7,0,,,,160,D,star,0.001805953000257432,,,,,1,0,,,,,1909.4898241380006,,,,,,,,,,,,,,,,,1905.645048034,1905.645048034,1905.645048034,1905.645048034,1907.1537359929998,1907.1537359929998,1907.1537359929998,1907.1537359929998,1907.1537359929998,1907.1537359929998,1907.1537359929998,1907.1537359929998,repeat,number,numRpt,f,0.8064463359996807,Lo,10,722,,7,,,,,low,1907.9882164290002,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,8,0,8,0,,,,125,F,star,0.00159513699964009,,,,,1,0,,,,,1914.22823238,,,,,,,,,,,,,,,,,1910.4668375170004,1910.4668375170004,1910.4668375170004,1910.4668375170004,1911.9758525050001,1911.9758525050001,1911.9758525050001,1911.9758525050001,1911.9758525050001,1911.9758525050001,1911.9758525050001,1911.9758525050001,repeat,number,numRpt,d,0.7282359210003051,Lo,1,723,,7,,,,,low,1912.7267348120004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,9,0,9,0,,,,181,Y,hexagon,0.0014441919993259944,,,,,1,0,,,,,1919.2669887090005,,,,,,,,,,,,,,,,,1915.2056396480002,1915.2056396480002,1915.2056396480002,1915.2056396480002,1916.7142814469998,1916.7142814469998,1916.7142814469998,1916.7142814469998,1916.7142814469998,1916.7142814469998,1916.7142814469998,1916.7142814469998,repeat,number,numRpt,f,1.021289221999723,Hi,0,723,,7,,,,,low,1917.7658334830003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,10,0,10,0,,,,174,H,triangle,0.0017595029994481592,,,,,1,0,,,,,1924.2560143810006,,,,,,,,,,,,,,,,,1920.2453408520005,1920.2453408520005,1920.2453408520005,1920.2453408520005,1921.753117405,1921.753117405,1921.753117405,1921.753117405,1921.753117405,1921.753117405,1921.753117405,1921.753117405,repeat,number,numRpt,f,0.9836154209997403,Lo,1,724,,7,,,,,low,1922.7546624870001,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,11,0,11,0,,,,132,U,circle,0.0013328539998838096,,,,,1,0,,,,,1929.1448546640004,,,,,,,,,,,,,,,,,1925.232475971,1925.232475971,1925.232475971,1925.232475971,1926.741925071,1926.741925071,1926.741925071,1926.741925071,1926.741925071,1926.741925071,1926.741925071,1926.741925071,repeat,number,numRpt,d,0.8740267169996514,Hi,0,724,,7,,,,,low,1927.6435889760005,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,12,0,12,0,,,,167,W,hexagon,0.0023289089995159884,,,,,1,0,,,,,1934.2837345590005,,,,,,,,,,,,,,,,,1930.1229913490006,1930.1229913490006,1930.1229913490006,1930.1229913490006,1931.6307579630002,1931.6307579630002,1931.6307579630002,1931.6307579630002,1931.6307579630002,1931.6307579630002,1931.6307579630002,1931.6307579630002,repeat,number,numRpt,f,1.1204074570005105,Hi,0,724,,7,,,,,low,1932.7820082850003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,0,13,0,,,,139,B,star,0.0017409810006938642,,,,,1,0,,,,,1939.3060426789998,,,,,,,,,,,,,,,,,1935.2607144490003,1935.2607144490003,1935.2607144490003,1935.2607144490003,1936.7697507310004,1936.7697507310004,1936.7697507310004,1936.7697507310004,1936.7697507310004,1936.7697507310004,1936.7697507310004,1936.7697507310004,repeat,number,numRpt,d,1.0061179069998616,Lo,1,725,,7,,,,,low,1937.8048452170005,1939.3060426789998,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,0,14,0,,,,146,S,circle,0.0008122199997160351,,,,,1,0,,,,,1944.3948660759997,,,,,,,,,,,,,,,,,1940.2913589420004,1940.2913589420004,1940.2913589420004,1940.2913589420004,1941.7922671799997,1941.7922671799997,1941.7922671799997,1941.7922671799997,1941.7922671799997,1941.7922671799997,1941.7922671799997,1941.7922671799997,repeat,number,numRpt,d,1.0721995169997172,Hi,0,725,,7,,,,,low,1942.8940294479999,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,15,0,15,0,,,,160,D,triangle,0.0012617490001503029,,,,,1,0,,,,,1949.3003101599998,,,,,,,,,,,,,,,,,1945.371793589,1945.371793589,1945.371793589,1945.371793589,1946.8807515320004,1946.8807515320004,1946.8807515320004,1946.8807515320004,1946.8807515320004,1946.8807515320004,1946.8807515320004,1946.8807515320004,repeat,number,numRpt,f,0.8868847700005063,Lo,1,726,,7,,,,,low,1947.7987425870006,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,16,0,16,0,,,,125,W,triangle,0.002131831000042439,,,,,1,0,,,,,1954.2389920309997,,,,,,,,,,,,,,,,,1950.2794013909997,1950.2794013909997,1950.2794013909997,1950.2794013909997,1951.7865219760006,1951.7865219760006,1951.7865219760006,1951.7865219760006,1951.7865219760006,1951.7865219760006,1951.7865219760006,1951.7865219760006,repeat,number,numRpt,d,0.9344676549999349,Lo,10,736,,7,,,,,low,1952.7379722430005,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,17,0,17,0,,,,160,F,star,0.0010504500005481532,,,,,1,0,,,,,1959.1779724910002,,,,,,,,,,,,,,,,,1955.223283063,1955.223283063,1955.223283063,1955.223283063,1956.725221267,1956.725221267,1956.725221267,1956.725221267,1956.725221267,1956.725221267,1956.725221267,1956.725221267,repeat,number,numRpt,f,0.9299455110003692,Lo,1,737,,7,,,,,low,1957.676349409,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,18,0,18,0,,,,132,H,hexagon,0.0020071010003448464,,,,,1,0,,,,,1964.7840646220002,,,,,,,,,,,,,,,,,1960.1558013210006,1960.1558013210006,1960.1558013210006,1960.1558013210006,1961.6640383499998,1961.6640383499998,1961.6640383499998,1961.6640383499998,1961.6640383499998,1961.6640383499998,1961.6640383499998,1961.6640383499998,repeat,number,numRpt,d,1.6001213320005263,Hi,0,737,,7,,,,,low,1963.2834109599999,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,19,0,19,0,,,,167,D,circle,0.0015206130001388374,,,,,1,0,,,,,1969.5559588819997,,,,,,,,,,,,,,,,,1965.7615720029999,1965.7615720029999,1965.7615720029999,1965.7615720029999,1967.270403556,1967.270403556,1967.270403556,1967.270403556,1967.270403556,1967.270403556,1967.270403556,1967.270403556,switch,letter,lettSwt,j,0.7524563480001234,Hi,1,738,,7,,,,,low,1968.0544857960003,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,20,0,20,0,,,,139,Y,star,0.0016592799993304652,,,,,1,0,,,,,1974.2112154790002,,,,,,,,,,,,,,,,,1970.534376517,1970.534376517,1970.534376517,1970.534376517,1972.0419988740005,1972.0419988740005,1972.0419988740005,1972.0419988740005,1972.0419988740005,1972.0419988740005,1972.0419988740005,1972.0419988740005,repeat,letter,lettRpt,k,0.6451488760003485,Lo,10,748,,7,,,,,low,1972.7095350400004,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,21,0,21,0,,,,146,B,hexagon,0.0018911019997176481,,,,,1,0,,,,,1979.0997526330002,,,,,,,,,,,,,,,,,1975.188920056,1975.188920056,1975.188920056,1975.188920056,1976.6971451239997,1976.6971451239997,1976.6971451239997,1976.6971451239997,1976.6971451239997,1976.6971451239997,1976.6971451239997,1976.6971451239997,repeat,letter,lettRpt,j,0.8781233959998644,Hi,0,748,,7,,,,,low,1977.5989030370001,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,22,0,22,0,,,,174,U,triangle,0.0017307079997408437,,,,,1,0,,,,,1983.7382136120004,,,,,,,,,,,,,,,,,1980.0783123150004,1980.0783123150004,1980.0783123150004,1980.0783123150004,1981.5860638089998,1981.5860638089998,1981.5860638089998,1981.5860638089998,1981.5860638089998,1981.5860638089998,1981.5860638089998,1981.5860638089998,repeat,letter,lettRpt,k,0.622781285000201,Lo,10,758,,7,,,,,low,1982.237000043,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
