LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,0,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.3539583770034,675.3539583770034,675.3539583770034,675.3539583770034,675.3539583770034,675.3539583770034,675.3539583770034,675.3539583770034,675.3539583770034,675.3539583770034,a,0.6755161999899428,1,181,0,676.0547706430079,677.556347278005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,1,37,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.0570959870092,678.0570959870092,678.0570959870092,678.0570959870092,678.0570959870092,678.0570959870092,678.0570959870092,678.0570959870092,678.0570959870092,678.0570959870092,l,1.7018520759884268,1,182,0,679.7756688759982,681.2772641570045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,2,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.7778071100038,681.7778071100038,681.7778071100038,681.7778071100038,681.7778071100038,681.7778071100038,681.7778071100038,681.7778071100038,681.7778071100038,681.7778071100038,l,1.5078346079972107,1,183,0,683.3130217190046,684.8143654710002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,3,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.3148936420039,685.3148936420039,685.3148936420039,685.3148936420039,685.3148936420039,685.3148936420039,685.3148936420039,685.3148936420039,685.3148936420039,685.3148936420039,l,0.6742495339858579,10,193,0,686.0158257870062,687.5174196690059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,4,40,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.0178869189986,688.0178869189986,688.0178869189986,688.0178869189986,688.0178869189986,688.0178869189986,688.0178869189986,688.0178869189986,688.0178869189986,688.0178869189986,l,1.0759172559919534,1,194,0,689.1191634190036,690.6207496069983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,5,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.12131009101,691.12131009101,691.12131009101,691.12131009101,691.12131009101,691.12131009101,691.12131009101,691.12131009101,691.12131009101,691.12131009101,l,0.5175454279960832,10,204,0,691.6551677000098,693.1568401999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,6,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.6573594820075,693.6573594820075,693.6573594820075,693.6573594820075,693.6573594820075,693.6573594820075,693.6573594820075,693.6573594820075,693.6573594820075,693.6573594820075,a,1.3244380409887526,10,214,0,695.0090303230099,696.510787281004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,7,43,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.0111749119969,697.0111749119969,697.0111749119969,697.0111749119969,697.0111749119969,697.0111749119969,697.0111749119969,697.0111749119969,697.0111749119969,697.0111749119969,l,1.4587938629847486,1,215,0,698.4963507140055,699.9978584120108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,8,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.4983622360014,700.4983622360014,700.4983622360014,700.4983622360014,700.4983622360014,700.4983622360014,700.4983622360014,700.4983622360014,700.4983622360014,700.4983622360014,a,1.1552513889910188,10,225,0,701.683169322001,703.1847628719988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,9,45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.6852309539972,703.6852309539972,703.6852309539972,703.6852309539972,703.6852309539972,703.6852309539972,703.6852309539972,703.6852309539972,703.6852309539972,703.6852309539972,l,1.887795066984836,10,235,0,705.60417710201,707.1056802149978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,10,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.6061354760022,707.6061354760022,707.6061354760022,707.6061354760022,707.6061354760022,707.6061354760022,707.6061354760022,707.6061354760022,707.6061354760022,707.6061354760022,l,1.2790645229979418,10,245,0,708.9074154460104,710.4092799820064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,11,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.9098846020061,710.9098846020061,710.9098846020061,710.9098846020061,710.9098846020061,710.9098846020061,710.9098846020061,710.9098846020061,710.9098846020061,710.9098846020061,l,1.327349671992124,1,246,0,712.261212071011,713.7628165200003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.2423054310057,720.2423054310057,720.2423054310057,720.2423054310057,720.2423054310057,720.2423054310057,720.2423054310057,720.2423054310057,720.2423054310057,720.2423054310057,l,3.739534163993085,10,256,1,724.0078162220016,725.5092559760087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.0097692540003,726.0097692540003,726.0097692540003,726.0097692540003,726.0097692540003,726.0097692540003,726.0097692540003,726.0097692540003,726.0097692540003,726.0097692540003,l,1.2689412879844895,10,266,1,727.3113778830011,728.8130944400036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.3133577679982,729.3133577679982,729.3133577679982,729.3133577679982,729.3133577679982,729.3133577679982,729.3133577679982,729.3133577679982,729.3133577679982,729.3133577679982,l,1.3722473439847818,10,276,1,730.7149927020073,732.21708149201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.7171711889969,732.7171711889969,732.7171711889969,732.7171711889969,732.7171711889969,732.7171711889969,732.7171711889969,732.7171711889969,732.7171711889969,732.7171711889969,l,0.7760555149870925,10,286,1,733.5181994640006,735.0197249699995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.5202722530084,735.5202722530084,735.5202722530084,735.5202722530084,735.5202722530084,735.5202722530084,735.5202722530084,735.5202722530084,735.5202722530084,735.5202722530084,a,1.6776600449957186,10,296,1,737.2220822340023,738.7237827710051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.2244446200057,739.2244446200057,739.2244446200057,739.2244446200057,739.2244446200057,739.2244446200057,739.2244446200057,739.2244446200057,739.2244446200057,739.2244446200057,l,1.5745622099930188,10,306,1,740.8261578020029,742.3277144090098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.8284962730104,742.8284962730104,742.8284962730104,742.8284962730104,742.8284962730104,742.8284962730104,742.8284962730104,742.8284962730104,742.8284962730104,742.8284962730104,a,1.2970097929792246,1,307,1,744.1465337310074,745.648295047009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.1489583829971,746.1489583829971,746.1489583829971,746.1489583829971,746.1489583829971,746.1489583829971,746.1489583829971,746.1489583829971,746.1489583829971,746.1489583829971,a,1.8582478019961854,1,308,1,748.0342604530015,749.5356696390081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0362827130011,750.0362827130011,750.0362827130011,750.0362827130011,750.0362827130011,750.0362827130011,750.0362827130011,750.0362827130011,750.0362827130011,750.0362827130011,l,1.2344820759899449,1,309,1,751.2876276680036,752.7895527360088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.2898836759996,753.2898836759996,753.2898836759996,753.2898836759996,753.2898836759996,753.2898836759996,753.2898836759996,753.2898836759996,753.2898836759996,753.2898836759996,a,0.8353153909847606,10,319,1,754.1575353100052,755.6593261490052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.1598376120091,756.1598376120091,756.1598376120091,756.1598376120091,756.1598376120091,756.1598376120091,756.1598376120091,756.1598376120091,756.1598376120091,756.1598376120091,l,1.2299747719953302,1,320,1,757.4112838450092,758.912750413001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.4132911909983,759.4132911909983,759.4132911909983,759.4132911909983,759.4132911909983,759.4132911909983,759.4132911909983,759.4132911909983,759.4132911909983,759.4132911909983,l,0.6568216869782191,10,330,1,760.0972959040082,761.598983953998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,0,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.099576366003,762.099576366003,762.099576366003,762.099576366003,762.099576366003,762.099576366003,762.099576366003,762.099576366003,762.099576366003,762.099576366003,l,2.6258384859975195,1,331,1,764.7527551490057,766.2544430679991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,1,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.7549915109994,766.7549915109994,766.7549915109994,766.7549915109994,766.7549915109994,766.7549915109994,766.7549915109994,766.7549915109994,766.7549915109994,766.7549915109994,l,2.1143234909977764,1,332,1,768.8904661080014,770.3924566770002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,2,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.8929840350029,770.8929840350029,770.8929840350029,770.8929840350029,770.8929840350029,770.8929840350029,770.8929840350029,770.8929840350029,770.8929840350029,770.8929840350029,l,1.0405020089965547,10,342,1,771.9604653010028,773.4624741680018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,3,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.9628343210061,773.9628343210061,773.9628343210061,773.9628343210061,773.9628343210061,773.9628343210061,773.9628343210061,773.9628343210061,773.9628343210061,773.9628343210061,a,2.1389916069892934,10,352,1,776.1316940660035,777.6333783630107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,4,16,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.1339136660099,778.1339136660099,778.1339136660099,778.1339136660099,778.1339136660099,778.1339136660099,778.1339136660099,778.1339136660099,778.1339136660099,778.1339136660099,l,1.8716470609942917,1,353,1,780.0362255060027,781.5377416660049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,5,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.0382811950112,782.0382811950112,782.0382811950112,782.0382811950112,782.0382811950112,782.0382811950112,782.0382811950112,782.0382811950112,782.0382811950112,782.0382811950112,l,1.4157753699837485,10,363,1,783.4731581670057,784.9748896630044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,6,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.4753907490085,785.4753907490085,785.4753907490085,785.4753907490085,785.4753907490085,785.4753907490085,785.4753907490085,785.4753907490085,785.4753907490085,785.4753907490085,l,0.8262058029940818,10,373,1,786.3262595560082,787.8266904510092,787.8266904510092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,7,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.3286978570104,788.3286978570104,788.3286978570104,788.3286978570104,788.3286978570104,788.3286978570104,788.3286978570104,788.3286978570104,788.3286978570104,788.3286978570104,a,1.7245828099839855,10,383,1,790.0805298650084,791.5821661230002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,8,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.0827170710108,792.0827170710108,792.0827170710108,792.0827170710108,792.0827170710108,792.0827170710108,792.0827170710108,792.0827170710108,792.0827170710108,792.0827170710108,a,1.8105339739850024,10,393,1,793.9182158629992,795.4196659890004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,9,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.9203632080025,795.9203632080025,795.9203632080025,795.9203632080025,795.9203632080025,795.9203632080025,795.9203632080025,795.9203632080025,795.9203632080025,795.9203632080025,l,1.0202438959968276,1,394,1,796.971492319004,798.4739645160007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,10,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.9738420850044,798.9738420850044,798.9738420850044,798.9738420850044,798.9738420850044,798.9738420850044,798.9738420850044,798.9738420850044,798.9738420850044,798.9738420850044,l,1.2075385999924038,10,404,1,800.2082662580069,801.7100035180047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,11,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.2109532360046,802.2109532360046,802.2109532360046,802.2109532360046,802.2109532360046,802.2109532360046,802.2109532360046,802.2109532360046,802.2109532360046,802.2109532360046,l,1.4425877859903267,10,414,1,803.678961010999,805.180553512997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,2,0,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.6812052200112,805.6812052200112,805.6812052200112,805.6812052200112,805.6812052200112,805.6812052200112,805.6812052200112,805.6812052200112,805.6812052200112,805.6812052200112,l,0.9801270569878398,10,424,1,806.6824279249995,808.1839148380095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,2,1,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.6843508840102,808.6843508840102,808.6843508840102,808.6843508840102,808.6843508840102,808.6843508840102,808.6843508840102,808.6843508840102,808.6843508840102,808.6843508840102,a,0.9855100739951013,1,425,1,809.7021379740036,811.2037952620012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,2,2,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.7042267630022,811.7042267630022,811.7042267630022,811.7042267630022,811.7042267630022,811.7042267630022,811.7042267630022,811.7042267630022,811.7042267630022,811.7042267630022,l,1.1493483449885389,10,435,1,812.8723838380101,814.3740520130086,814.3740520130086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,3,27,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.8745080920053,814.8745080920053,814.8745080920053,814.8745080920053,814.8745080920053,814.8745080920053,814.8745080920053,814.8745080920053,814.8745080920053,814.8745080920053,l,3.2759842969826423,10,445,1,818.1780000209983,819.6798217100004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
