LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,10,951,,,2714.851742736995,,,167,H,triangle,0.016849585808813572,,,,,,,,1,0,,,,,,,,,,,,2710.8441426963545,2710.8441426963545,2710.8441426963545,2710.8441426963545,2712.3175433520228,2712.3175433520228,2712.3175433520228,2712.3175433520228,2712.3507518200204,2712.3507518200204,2712.3507518200204,2712.3507518200204,repeat,number,numRpt,f,0.9848646195605397,Lo,,,0,,,,,,,,,high,2713.336741039064,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,1,952,,,2719.4718203232624,,,160,D,hexagon,0.013232724741101265,,,,,,,,1,0,,,,,,,,,,,,2715.8476297943853,2715.8476297943853,2715.8476297943853,2715.8476297943853,2717.3377379300073,2717.3377379300073,2717.3377379300073,2717.3377379300073,2717.354366202373,2717.354366202373,2717.354366202373,2717.354366202373,switch,letter,lettSwt,j,0.6000089817680418,Lo,,,0,,,,,,,,,high,2717.957956000231,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,10,962,,,2723.9921658933163,,,181,B,circle,0.016707960050553083,,,,,,,,1,0,,,,,,,,,,,,2720.4677067892626,2720.4677067892626,2720.4677067892626,2720.4677067892626,2721.941216030158,2721.941216030158,2721.941216030158,2721.941216030158,2721.974466274027,2721.974466274027,2721.974466274027,2721.974466274027,repeat,letter,lettRpt,j,0.5079951668158174,Hi,,,0,,,,,,,,,high,2722.478040353395,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,10,972,,,2728.6622159844264,,,125,U,hexagon,0.01663892576470971,,,,,,,,1,0,,,,,,,,,,,,2724.9875588743016,2724.9875588743016,2724.9875588743016,2724.9875588743016,2726.4613815983757,2726.4613815983757,2726.4613815983757,2726.4613815983757,2726.4946748912334,2726.4946748912334,2726.4946748912334,2726.4946748912334,repeat,letter,lettRpt,k,0.6568618901073933,Lo,,,0,,,,,,,,,high,2727.1480163400993,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,10,982,,,2733.3322610841133,,,146,Y,triangle,0.01680168230086565,,,,,,,,1,0,,,,,,,,,,,,2729.6576646640897,2729.6576646640897,2729.6576646640897,2729.6576646640897,2731.1295779701322,2731.1295779701322,2731.1295779701322,2731.1295779701322,2731.1631770553067,2731.1631770553067,2731.1631770553067,2731.1631770553067,repeat,letter,lettRpt,k,0.6571925743483007,Lo,,,0,,,,,,,,,high,2731.8185158814304,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,0,982,,,2737.835964703001,,,139,F,star,0.01678262511268258,,,,,,,,0,0,,,,,,,,,,,,2734.327634549234,2734.327634549234,2734.327634549234,2734.327634549234,2735.7997754323296,2735.7997754323296,2735.7997754323296,2735.7997754323296,2735.8333227280527,2735.8333227280527,2735.8333227280527,2735.8333227280527,repeat,letter,NA,k,0.5094709149561822,Lo,,,0,,,,,,,,,high,2736.337155639194,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,0,982,,,2742.7059674253687,,,174,W,circle,0.0020642601884901524,,,,,,,,1,1,,,,,,,,,,,,2738.8313938053325,2738.8313938053325,2738.8313938053325,2738.8313938053325,2740.3197570880875,2740.3197570880875,2740.3197570880875,2740.3197570880875,2740.3367904732004,2740.3367904732004,2740.3367904732004,2740.3367904732004,repeat,letter,lettRpt,k,0.861080898437649,Hi,,,0,,,,,,,,,high,2741.2079310291447,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,10,992,,,2747.292846196331,,,125,B,hexagon,0.0017673401162028313,,,,,,,,1,0,,,,,,,,,,,,2743.701516340021,2743.701516340021,2743.701516340021,2743.701516340021,2745.1901786210947,2745.1901786210947,2745.1901786210947,2745.1901786210947,2745.2070996551774,2745.2070996551774,2745.2070996551774,2745.2070996551774,repeat,letter,lettRpt,j,0.569676729850471,Lo,,,0,,,,,,,,,high,2745.793938574381,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,1,993,,,2751.912763908971,,,139,H,triangle,0.002085392829030752,,,,,,,,1,0,,,,,,,,,,,,2748.287824110128,2748.287824110128,2748.287824110128,2748.287824110128,2749.777015649248,2749.777015649248,2749.777015649248,2749.777015649248,2749.7936135060154,2749.7936135060154,2749.7936135060154,2749.7936135060154,switch,number,numSwt,d,0.6067044646479189,Lo,,,0,,,,,,,,,high,2750.413764683064,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,1,994,,,2756.516607870348,,,174,S,star,0.0019151121377944946,,,,,,,,1,0,,,,,,,,,,,,2752.908182196319,2752.908182196319,2752.908182196319,2752.908182196319,2754.397256674245,2754.397256674245,2754.397256674245,2754.397256674245,2754.413885096088,2754.413885096088,2754.413885096088,2754.413885096088,repeat,number,numRpt,f,0.6003295769914985,Hi,,,0,,,,,,,,,high,2755.017366748303,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,10,1004,,,2761.2515230411664,,,167,W,circle,0.0013632518239319324,,,,,,,,1,0,,,,,,,,,,,,2757.511311580427,2757.511311580427,2757.511311580427,2757.511311580427,2759.0010528261773,2759.0010528261773,2759.0010528261773,2759.0010528261773,2759.0172570021823,2759.0172570021823,2759.0172570021823,2759.0172570021823,repeat,number,numRpt,f,0.7102923477068543,Hi,,,0,,,,,,,,,high,2759.7377377660014,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,10,1014,,,2765.6884452123195,,,181,Y,star,0.0020860941149294376,,,,,,,,1,0,,,,,,,,,,,,2762.231358337216,2762.231358337216,2762.231358337216,2762.231358337216,2763.7208476210944,2763.7208476210944,2763.7208476210944,2763.7208476210944,2763.737520987168,2763.737520987168,2763.737520987168,2763.737520987168,repeat,number,numRpt,f,0.4335456998087466,Hi,,,0,,,,,,,,,high,2764.174098671414,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,1,1015,,,2770.1751224682666,,,132,D,hexagon,0.016473650000989437,,,,,,,,1,0,,,,,,,,,,,,2766.6842639544047,2766.6842639544047,2766.6842639544047,2766.6842639544047,2768.157926445361,2768.157926445361,2768.157926445361,2768.157926445361,2768.1913610324264,2768.1913610324264,2768.1913610324264,2768.1913610324264,switch,letter,lettSwt,j,0.47489441093057394,Lo,,,0,,,,,,,,,high,2768.661212072242,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,10,1025,,,2774.761727877427,,,160,U,triangle,0.017384969163686037,,,,,,,,1,0,,,,,,,,,,,,2771.1710079503246,2771.1710079503246,2771.1710079503246,2771.1710079503246,2772.6443563462235,2772.6443563462235,2772.6443563462235,2772.6443563462235,2772.67784390226,2772.67784390226,2772.67784390226,2772.67784390226,repeat,letter,lettRpt,k,0.5675111156888306,Lo,,,0,,,,,,,,,high,2773.2477025194094,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,0,1025,,,2779.932319849264,,,146,F,circle,0.013261493761092424,,,,,,,,1,0,,,,,,,,,,,,2775.757340542972,2775.757340542972,2775.757340542972,2775.757340542972,2777.2479179902,2777.2479179902,2777.2479179902,2777.2479179902,2777.264573659282,2777.264573659282,2777.264573659282,2777.264573659282,repeat,letter,lettRpt,j,1.1495469850488007,Hi,,,0,,,,,,,,,high,2778.4191368510947,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,10,1035,,,2784.81921728421,,,132,H,circle,0.017012424301356077,,,,,,,,1,0,,,,,,,,,,,,2780.9282882721163,2780.9282882721163,2780.9282882721163,2780.9282882721163,2782.4016820522957,2782.4016820522957,2782.4016820522957,2782.4016820522957,2782.4351819232106,2782.4351819232106,2782.4351819232106,2782.4351819232106,switch,number,numSwt,d,0.8784646359272301,Hi,,,0,,,,,,,,,high,2783.3053117343225,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,1,1036,,,2789.5393048333935,,,160,S,triangle,0.016821478959172964,,,,,,,,1,0,,,,,,,,,,,,2785.8150288863108,2785.8150288863108,2785.8150288863108,2785.8150288863108,2787.288592294324,2787.288592294324,2787.288592294324,2787.288592294324,2787.3217698973604,2787.3217698973604,2787.3217698973604,2787.3217698973604,repeat,number,numRpt,f,0.7171322074718773,Lo,,,0,,,,,,,,,high,2788.0257756924257,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,10,1046,,,2794.476381729357,,,167,D,star,0.01646096771582961,,,,,,,,1,0,,,,,,,,,,,,2790.5351763973013,2790.5351763973013,2790.5351763973013,2790.5351763973013,2792.0089802281,2792.0089802281,2792.0089802281,2792.0089802281,2792.0421824781224,2792.0421824781224,2792.0421824781224,2792.0421824781224,repeat,number,numRpt,f,0.9248205535113811,Hi,,,0,,,,,,,,,high,2792.962314722128,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,1,1047,,,2799.129755916074,,,174,B,hexagon,0.016746632754802704,,,,,,,,1,0,,,,,,,,,,,,2795.4720396744087,2795.4720396744087,2795.4720396744087,2795.4720396744087,2796.9455800801516,2796.9455800801516,2796.9455800801516,2796.9455800801516,2796.979202868417,2796.979202868417,2796.979202868417,2796.979202868417,switch,letter,lettSwt,j,0.6452519977465272,Lo,,,0,,,,,,,,,high,2797.6159450383857,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,1,1048,,,2804.250125600025,,,125,F,hexagon,0.0167055600322783,,,,,,,,1,0,,,,,,,,,,,,2800.1253957510926,2800.1253957510926,2800.1253957510926,2800.1253957510926,2801.5993679501116,2801.5993679501116,2801.5993679501116,2801.5993679501116,2801.6325265360065,2801.6325265360065,2801.6325265360065,2801.6325265360065,repeat,letter,lettRpt,j,1.1112047787755728,Lo,,,0,,,,,,,,,high,2802.736238917336,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,10,1058,,,2808.8703524861485,,,146,U,circle,0.016946861054748297,,,,,,,,1,0,,,,,,,,,,,,2805.245917086024,2805.245917086024,2805.245917086024,2805.245917086024,2806.719637625385,2806.719637625385,2806.719637625385,2806.719637625385,2806.7527521359734,2806.7527521359734,2806.7527521359734,2806.7527521359734,repeat,letter,lettRpt,k,0.6038019736297429,Hi,,,0,,,,,,,,,high,2807.3564300131984,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,1059,,,2814.024105390068,,,139,W,triangle,0.01646065292879939,,,,,,,,1,0,,,,,,,,,,,,2809.865780638065,2809.865780638065,2809.865780638065,2809.865780638065,2811.337843688205,2811.337843688205,2811.337843688205,2811.337843688205,2811.3712980342098,2811.3712980342098,2811.3712980342098,2811.3712980342098,repeat,letter,lettRpt,k,1.1378359128721058,Lo,,,0,,,,,,,,,high,2812.510202274192,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,0,1059,,,2818.8610670901835,,,181,Y,star,0.016529198735952377,,,,,,,,1,0,,,,,,,,,,,,2815.019621415995,2815.019621415995,2815.019621415995,2815.019621415995,2816.493543186225,2816.493543186225,2816.493543186225,2816.493543186225,2816.526757108979,2816.526757108979,2816.526757108979,2816.526757108979,repeat,letter,lettRpt,k,0.8195455810055137,Hi,,,0,,,,,,,,,high,2817.347985492088,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,1,1060,,,3133.6733316490427,,,125,H,circle,0.016615658067166805,,,,,,,,1,0,,,,,,,,,,,,3129.9318246040493,3129.9318246040493,3129.9318246040493,3129.9318246040493,3131.4037341130897,3131.4037341130897,3131.4037341130897,3131.4037341130897,3131.437027504202,3131.437027504202,3131.437027504202,3131.437027504202,switch,number,numSwt,d,0.7240509754046798,Hi,,,1,,,,,,,space,7.603438328951597,high,3132.159210219048,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,1,1061,,,3138.109751187265,,,181,D,triangle,0.016991101671010256,,,,,,,,1,0,,,,,,,,,,,,3134.6687625981867,3134.6687625981867,3134.6687625981867,3134.6687625981867,3136.140501511283,3136.140501511283,3136.140501511283,3136.140501511283,3136.173979648389,3136.173979648389,3136.173979648389,3136.173979648389,repeat,number,numRpt,f,0.4416389800608158,Lo,,,1,,,,,,,,,high,3136.6106416783296,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,1,1062,,,3142.6299433740787,,,132,Y,hexagon,0.001958272885531187,,,,,,,,1,0,,,,,,,,,,,,3139.1049123881385,3139.1049123881385,3139.1049123881385,3139.1049123881385,3140.5941075510345,3140.5941075510345,3140.5941075510345,3140.5941075510345,3140.610747442115,3140.610747442115,3140.610747442115,3140.610747442115,repeat,number,numRpt,d,0.5118589368648827,Lo,,,1,,,,,,,,,high,3141.13102256041,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,0,1062,,,3147.6164981522597,,,146,B,star,0.001855751033872366,,,,,,,,1,0,,,,,,,,,,,,3143.625377658289,3143.625377658289,3143.625377658289,3143.625377658289,3145.1140878540464,3145.1140878540464,3145.1140878540464,3145.1140878540464,3145.1308308620937,3145.1308308620937,3145.1308308620937,3145.1308308620937,repeat,number,numRpt,d,0.9749984820373356,Hi,,,1,,,,,,,,,high,3146.119087999221,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,1063,,,3152.3370883143507,,3152.8373466744088,174,U,hexagon,0.0019121337682008743,,,,,,,,1,0,,,,,,,,,,,,3148.6124060670845,3148.6124060670845,3148.6124060670845,3148.6124060670845,3150.100921510253,3150.100921510253,3150.100921510253,3150.100921510253,3150.1176132219844,3150.1176132219844,3150.1176132219844,3150.1176132219844,repeat,number,numRpt,f,0.7018811940215528,Lo,,,1,,,,,,,,,high,3150.8377562132664,3152.3370883143507,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,1,1064,,,3156.8905085963197,,,160,S,triangle,-0.0009468486532568932,,,,,,,,1,0,,,,,,,,,,,,3153.3442792030983,3153.3442792030983,3153.3442792030983,3153.3442792030983,3154.837825142313,3154.837825142313,3154.837825142313,3154.837825142313,3154.854661015328,3154.854661015328,3154.854661015328,3154.854661015328,repeat,number,numRpt,f,0.5339237661100924,Lo,,,1,,,,,,,,,high,3155.391376483254,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,0,1064,,,3161.5755154923536,,,167,W,star,0.0015073949471116066,,,,,,,,1,0,,,,,,,,,,,,3157.885712559335,3157.885712559335,3157.885712559335,3157.885712559335,3159.374906956218,3159.374906956218,3159.374906956218,3159.374906956218,3159.391612774227,3159.391612774227,3159.391612774227,3159.391612774227,repeat,number,numRpt,f,0.6657076897099614,Hi,,,1,,,,,,,,,high,3160.062710047234,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,10,1074,,,3166.0621027830057,,,139,F,circle,0.002115414012223482,,,,,,,,1,0,,,,,,,,,,,,3162.5558806760237,3162.5558806760237,3162.5558806760237,3162.5558806760237,3164.045008916408,3164.045008916408,3164.045008916408,3164.045008916408,3164.0615379023366,3164.0615379023366,3164.0615379023366,3164.0615379023366,repeat,number,numRpt,d,0.4731775806285441,Hi,,,1,,,,,,,,,high,3164.548714566976,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,0,1074,,,3170.7660572631285,,,125,H,star,0.016904266085475683,,,,,,,,1,0,,,,,,,,,,,,3167.0583210722543,3167.0583210722543,3167.0583210722543,3167.0583210722543,3168.531746743247,3168.531746743247,3168.531746743247,3168.531746743247,3168.56500201812,3168.56500201812,3168.56500201812,3168.56500201812,repeat,number,numRpt,d,0.7003333610482514,Hi,,,1,,,,,,,,,high,3169.253376085311,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,0,1074,,,3175.402727171313,,,181,D,circle,0.016417226288467646,,,,,,,,1,0,,,,,,,,,,,,3171.761364568025,3171.761364568025,3171.761364568025,3171.761364568025,3173.2353623113595,3173.2353623113595,3173.2353623113595,3173.2353623113595,3173.268485828303,3173.268485828303,3173.268485828303,3173.268485828303,repeat,number,numRpt,f,0.6206119526177645,Hi,,,1,,,,,,,,,high,3173.888844622299,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,1,1075,,,3179.889405908063,,,132,Y,hexagon,0.016724602784961462,,,,,,,,1,0,,,,,,,,,,,,3176.3983227652498,3176.3983227652498,3176.3983227652498,3176.3983227652498,3177.8720868784003,3177.8720868784003,3177.8720868784003,3177.8720868784003,3177.90555631835,3177.90555631835,3177.90555631835,3177.90555631835,repeat,number,numRpt,d,0.4721877397969365,Lo,,,1,,,,,,,,,high,3178.3755658632144,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,1,1076,,,3184.4929373222403,,,146,B,triangle,0.016981069929897785,,,,,,,,1,0,,,,,,,,,,,,3180.885464937426,3180.885464937426,3180.885464937426,3180.885464937426,3182.358580812346,3182.358580812346,3182.358580812346,3182.358580812346,3182.392096546013,3182.392096546013,3182.392096546013,3182.392096546013,switch,letter,lettSwt,j,0.5877944948151708,Lo,,,1,,,,,,,,,high,3182.9788956199773,,,,,,,,,,,,,,,,,16771,2022-12-01_14h02.20.602,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94994940911568,
