LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1140.022903360019,,F,146,circle,0.0016276189999189228,,,,,,,,,1,0,,2,,,,,,,,,,1135.9519738030212,1135.9519738030212,1135.9519738030212,1135.9519738030212,1137.4532853060227,1137.4532853060227,1137.4532853060227,1137.4532853060227,1137.4532853060227,1137.4532853060227,1137.4532853060227,1137.4532853060227,switch,letter,lettSwt,d,1.0468565289920662,vtsPrac,1138.521254870022,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1144.7613823360007,,S,125,circle,0.0010600019886624068,,,,,,,,,1,0,,2,,,,,,,,,,1141.007240715,1141.007240715,1141.007240715,1141.007240715,1142.5089077610173,1142.5089077610173,1142.5089077610173,1142.5089077610173,1142.5089077610173,1142.5089077610173,1142.5089077610173,1142.5089077610173,switch,number,numSwt,j,0.7181096329877619,vtsPrac,1143.2598829159979,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1149.316347879998,,D,132,triangle,0.0012498400174081326,,,,,,,,,1,0,,2,,,,,,,,,,1145.745833880006,1145.745833880006,1145.745833880006,1145.745833880006,1147.2475236360042,1147.2475236360042,1147.2475236360042,1147.2475236360042,1147.2475236360042,1147.2475236360042,1147.2475236360042,1147.2475236360042,repeat,number,numRpt,j,0.5453402559796814,vtsPrac,1147.8146639410115,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1153.9047391510103,,F,167,circle,0.001332345011178404,,,,,,,,,1,0,,2,,,,,,,,,,1150.3008661729982,1150.3008661729982,1150.3008661729982,1150.3008661729982,1151.8025146180007,1151.8025146180007,1151.8025146180007,1151.8025146180007,1151.8025146180007,1151.8025146180007,1151.8025146180007,1151.8025146180007,repeat,number,numRpt,k,0.5815249039733317,vtsPrac,1152.4030282479944,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1159.0605596190144,,S,139,star,0.0013114530011080205,,,,,,,,,1,0,,2,,,,,,,,,,1154.8895540010126,1154.8895540010126,1154.8895540010126,1154.8895540010126,1156.391120115004,1156.391120115004,1156.391120115004,1156.391120115004,1156.391120115004,1156.391120115004,1156.391120115004,1156.391120115004,switch,letter,lettSwt,f,1.1355389899690636,vtsPrac,1157.5589037300088,1159.0605596190144,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1164.0159728400176,,U,174,hexagon,0.000937271979637444,,,,,,,,,1,0,,2,,,,,,,,,,1160.045059794007,1160.045059794007,1160.045059794007,1160.045059794007,1161.5465253680013,1161.5465253680013,1161.5465253680013,1161.5465253680013,1161.5465253680013,1161.5465253680013,1161.5465253680013,1161.5465253680013,repeat,letter,lettRpt,f,0.9407249549694825,vtsPrac,1162.5143725730013,1164.0159728400176,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1168.654378249019,,B,160,star,0.0010319089924450964,,,,,,,,,1,0,,2,,,,,,,,,,1165.0006806350139,1165.0006806350139,1165.0006806350139,1165.0006806350139,1166.501954975014,1166.501954975014,1166.501954975014,1166.501954975014,1166.501954975014,1166.501954975014,1166.501954975014,1166.501954975014,repeat,letter,lettRpt,d,0.6199665589665528,vtsPrac,1167.1530201360001,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1173.4097543850075,,B,160,triangle,0.0010530069994274527,,,,,,,,,1,0,,2,,,,,,,,,,1169.6388361360005,1169.6388361360005,1169.6388361360005,1169.6388361360005,1171.14046676,1171.14046676,1171.14046676,1171.14046676,1171.14046676,1171.14046676,1171.14046676,1171.14046676,repeat,letter,lettRpt,d,0.7405595099844504,vtsPrac,1171.908023269003,1173.4097543850075,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1178.3651317339973,,U,181,star,0.0011486299918033183,,,,,,,,,1,0,,2,,,,,,,,,,1174.3940763110004,1174.3940763110004,1174.3940763110004,1174.3940763110004,1175.895819073019,1175.895819073019,1175.895819073019,1175.895819073019,1175.895819073019,1175.895819073019,1175.895819073019,1175.895819073019,repeat,letter,lettRpt,f,0.9355102659610566,vtsPrac,1176.8634242230037,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1182.9869915810123,,W,174,triangle,0.0013355539995245636,,,,,,,,,1,0,,2,,,,,,,,,,1179.3495321030205,1179.3495321030205,1179.3495321030205,1179.3495321030205,1180.8514088430093,1180.8514088430093,1180.8514088430093,1180.8514088430093,1180.8514088430093,1180.8514088430093,1180.8514088430093,1180.8514088430093,switch,number,numSwt,k,0.6035829559841659,vtsPrac,1181.4852127360064,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1187.8758311700076,,H,146,hexagon,0.00133495798218064,,,,,,,,,1,0,,2,,,,,,,,,,1183.97124472601,1183.97124472601,1183.97124472601,1183.97124472601,1185.4731435450085,1185.4731435450085,1185.4731435450085,1185.4731435450085,1185.4731435450085,1185.4731435450085,1185.4731435450085,1185.4731435450085,repeat,number,numRpt,j,0.876650914986385,vtsPrac,1186.3740728910198,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1192.7642966349958,,S,160,star,0.0012809299805667251,,,,,,,,,1,0,,2,,,,,,,,,,1188.8600015300035,1188.8600015300035,1188.8600015300035,1188.8600015300035,1190.3618925700139,1190.3618925700139,1190.3618925700139,1190.3618925700139,1190.3618925700139,1190.3618925700139,1190.3618925700139,1190.3618925700139,repeat,number,numRpt,k,0.8697921209968626,vtsPrac,1191.2626950110134,1192.7642966349958,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1197.8199491600099,,Y,167,circle,0.0010737889970187098,,,,,,,,,1,0,,2,,,,,,,,,,1193.7489357540035,1193.7489357540035,1193.7489357540035,1193.7489357540035,1195.250269873999,1195.250269873999,1195.250269873999,1195.250269873999,1195.250269873999,1195.250269873999,1195.250269873999,1195.250269873999,repeat,number,numRpt,k,1.0354012779716868,vtsPrac,1196.3181181130058,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1202.5250385800027,,F,125,star,0.001120664004702121,,,,,,,,,1,0,,2,,,,,,,,,,1198.8042652700096,1198.8042652700096,1198.8042652700096,1198.8042652700096,1200.3059047000133,1200.3059047000133,1200.3059047000133,1200.3059047000133,1200.3059047000133,1200.3059047000133,1200.3059047000133,1200.3059047000133,repeat,number,numRpt,j,0.6913984259881545,vtsPrac,1201.0233735899965,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1207.3806113930186,,W,132,triangle,0.0013300580030772835,,,,,,,,,1,0,,2,,,,,,,,,,1203.5096873209986,1203.5096873209986,1203.5096873209986,1203.5096873209986,1205.0112607210176,1205.0112607210176,1205.0112607210176,1205.0112607210176,1205.0112607210176,1205.0112607210176,1205.0112607210176,1205.0112607210176,switch,letter,lettSwt,f,0.8465153529832605,vtsPrac,1205.8788276150008,1207.3806113930186,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1212.4527339480119,,H,167,triangle,0.0009287889988627285,,,,,,,,,1,0,,2,,,,,,,,,,1208.3647933600005,1208.3647933600005,1208.3647933600005,1208.3647933600005,1209.866574048996,1209.866574048996,1209.866574048996,1209.866574048996,1209.866574048996,1209.866574048996,1209.866574048996,1209.866574048996,repeat,letter,lettRpt,d,1.0546282609575428,vtsPrac,1210.9513731379993,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1217.0078681629966,,B,139,hexagon,0.0013724789896514267,,,,,,,,,1,0,,2,,,,,,,,,,1213.4372113340069,1213.4372113340069,1213.4372113340069,1213.4372113340069,1214.938925534021,1214.938925534021,1214.938925534021,1214.938925534021,1214.938925534021,1214.938925534021,1214.938925534021,1214.938925534021,repeat,letter,lettRpt,d,0.5274765599751845,vtsPrac,1215.5061738390068,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1221.7798270710045,,S,146,triangle,0.0005412950122263283,,,,,,,,,1,0,,2,,,,,,,,,,1217.9755819940183,1217.9755819940183,1217.9755819940183,1217.9755819940183,1219.4771995939955,1219.4771995939955,1219.4771995939955,1219.4771995939955,1219.4771995939955,1219.4771995939955,1219.4771995939955,1219.4771995939955,switch,number,numSwt,j,0.7841897029720712,vtsPrac,1220.277999441023,1221.7798270710045,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1226.5849337200052,,W,174,star,0.0007009070250205696,,,,,,,,,1,0,,2,,,,,,,,,,1222.7642172000196,1222.7642172000196,1222.7642172000196,1222.7642172000196,1224.2656276600028,1224.2656276600028,1224.2656276600028,1224.2656276600028,1224.2656276600028,1224.2656276600028,1224.2656276600028,1224.2656276600028,switch,letter,lettSwt,f,0.7865408629877493,vtsPrac,1225.0833385000005,1226.5849337200052,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1231.5738742930116,,F,125,star,0.001034651999361813,,,,,,,,,1,0,,2,,,,,,,,,,1227.5693936150055,1227.5693936150055,1227.5693936150055,1227.5693936150055,1229.0709958740044,1229.0709958740044,1229.0709958740044,1229.0709958740044,1229.0709958740044,1229.0709958740044,1229.0709958740044,1229.0709958740044,repeat,letter,lettRpt,d,0.9765674999798648,vtsPrac,1230.071972380014,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1236.796238409006,,W,139,circle,0.0014093589852564037,,,,,,,,,1,0,,2,,,,,,,,,,1232.5582718829974,1232.5582718829974,1232.5582718829974,1232.5582718829974,1234.059926211019,1234.059926211019,1234.059926211019,1234.059926211019,1234.059926211019,1234.059926211019,1234.059926211019,1234.059926211019,switch,number,numSwt,j,1.2079658069706056,vtsPrac,1235.2947584399953,1236.796238409006,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1242.0021058999992,,Y,167,star,0.0012330180034041405,,,,,,,,,1,0,,2,,,,,,,,,,1237.7810287839966,1237.7810287839966,1237.7810287839966,1237.7810287839966,1239.282345123007,1239.282345123007,1239.282345123007,1239.282345123007,1239.282345123007,1239.282345123007,1239.282345123007,1239.282345123007,switch,letter,lettSwt,f,1.194458929967368,vtsPrac,1240.5003266190179,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1246.8074955140182,,S,146,hexagon,0.0010816429858095944,,,,,,,,,1,0,,2,,,,,,,,,,1242.9864894960192,1242.9864894960192,1242.9864894960192,1242.9864894960192,1244.488184590009,1244.488184590009,1244.488184590009,1244.488184590009,1244.488184590009,1244.488184590009,1244.488184590009,1244.488184590009,switch,number,numSwt,j,0.7927891459839884,vtsPrac,1245.3056442490197,,,,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1291.056098052999,,S,181,hexagon,0.0022189950104802847,,,,,,,,,1,0,,,,,,,,,,,,1287.16849731002,1287.16849731002,1287.16849731002,1287.16849731002,1288.6703110359958,1288.6703110359958,1288.6703110359958,1288.6703110359958,1288.6703110359958,1288.6703110359958,1288.6703110359958,1288.6703110359958,switch,letter,lettSwt,f,0.8375299659674056,noRew,,,0,1289.5546408980154,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1295.6444561350218,,H,146,triangle,0.001181711006211117,,,,,,,,,1,0,,,,,,,,,,,,1292.0236231110175,1292.0236231110175,1292.0236231110175,1292.0236231110175,1293.5253201260057,1293.5253201260057,1293.5253201260057,1293.5253201260057,1293.5253201260057,1293.5253201260057,1293.5253201260057,1293.5253201260057,switch,number,numSwt,j,0.5852717909729108,noRew,,,0,1294.1428123190126,1295.6444561350218,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1300.2994221590052,,D,174,star,0.0012450219946913421,,,,,,,,,1,0,,,,,,,,,,,,1296.6287616140035,1296.6287616140035,1296.6287616140035,1296.6287616140035,1298.1304700440087,1298.1304700440087,1298.1304700440087,1298.1304700440087,1298.1304700440087,1298.1304700440087,1298.1304700440087,1298.1304700440087,switch,letter,lettSwt,d,0.6496863249922171,noRew,,,0,1298.79797022001,1300.2994221590052,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1304.9548872640007,,F,132,circle,0.0011488650052342564,,,,,,,,,1,0,,,,,,,,,,,,1301.2840106789954,1301.2840106789954,1301.2840106789954,1301.2840106789954,1302.7857191740186,1302.7857191740186,1302.7857191740186,1302.7857191740186,1302.7857191740186,1302.7857191740186,1302.7857191740186,1302.7857191740186,repeat,letter,lettRpt,d,0.6405987099860795,noRew,,,0,1303.4532002140186,1304.9548872640007,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1309.659951809008,,S,181,hexagon,0.0009545829962007701,,,,,,,,,1,0,,,,,,,,,,,,1305.9394177290087,1305.9394177290087,1305.9394177290087,1305.9394177290087,1307.4408206000226,1307.4408206000226,1307.4408206000226,1307.4408206000226,1307.4408206000226,1307.4408206000226,1307.4408206000226,1307.4408206000226,repeat,letter,lettRpt,f,0.7002493249892723,noRew,,,0,1308.1584238040086,1309.659951809008,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1314.7657085650135,,H,146,circle,0.0008107399917207658,,,,,,,,,1,0,,,,,,,,,,,,1310.6444847800012,1310.6444847800012,1310.6444847800012,1310.6444847800012,1312.1461029960192,1312.1461029960192,1312.1461029960192,1312.1461029960192,1312.1461029960192,1312.1461029960192,1312.1461029960192,1312.1461029960192,switch,number,numSwt,j,1.0906477809767239,noRew,,,0,1313.263890356,1314.7657085650135,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1319.2872429100098,,D,174,star,0.0010203690035268664,,,,,,,,,1,0,,,,,,,,,,,,1315.7500568400137,1315.7500568400137,1315.7500568400137,1315.7500568400137,1317.2516203980194,1317.2516203980194,1317.2516203980194,1317.2516203980194,1317.2516203980194,1317.2516203980194,1317.2516203980194,1317.2516203980194,repeat,number,numRpt,k,0.5079481619759463,noRew,,,0,1317.7856025400106,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1323.8088117650186,,F,132,hexagon,0.0013487910036928952,,,,,,,,,1,0,,,,,,,,,,,,1320.2732370010053,1320.2732370010053,1320.2732370010053,1320.2732370010053,1321.7734147430165,1321.7734147430165,1321.7734147430165,1321.7734147430165,1321.7734147430165,1321.7734147430165,1321.7734147430165,1321.7734147430165,switch,letter,lettSwt,d,0.5081282369792461,noRew,,,0,1322.307208585,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1328.5475829610077,,B,174,circle,0.0013757429842371494,,,,,,,,,1,0,,,,,,,,,,,,1324.7934749190172,1324.7934749190172,1324.7934749190172,1324.7934749190172,1326.2949393080198,1326.2949393080198,1326.2949393080198,1326.2949393080198,1326.2949393080198,1326.2949393080198,1326.2949393080198,1326.2949393080198,switch,number,numSwt,k,0.7240766399772838,noRew,,,0,1327.045983620017,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1333.202670374012,,H,181,hexagon,0.001335212989943102,,,,,,,,,1,0,,,,,,,,,,,,1329.5320009530114,1329.5320009530114,1329.5320009530114,1329.5320009530114,1331.0335059110075,1331.0335059110075,1331.0335059110075,1331.0335059110075,1331.0335059110075,1331.0335059110075,1331.0335059110075,1331.0335059110075,switch,letter,lettSwt,d,0.6421995369601063,noRew,,,0,1331.7010646040144,,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1337.9913582010195,,U,146,triangle,0.0011506580049172044,,,,,,,,,1,0,,,,,,,,,,,,1334.1871075860108,1334.1871075860108,1334.1871075860108,1334.1871075860108,1335.6887744580163,1335.6887744580163,1335.6887744580163,1335.6887744580163,1335.6887744580163,1335.6887744580163,1335.6887744580163,1335.6887744580163,switch,number,numSwt,j,0.7798871359846089,noRew,,,0,1336.4896435780101,1337.9913582010195,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,0,819,,,,1342.7131013440085,,S,125,star,0.001196995988721028,,,,,,,,,1,0,,,,,,,,,,,,1338.9757317110198,1338.9757317110198,1338.9757317110198,1338.9757317110198,1340.4774699500122,1340.4774699500122,1340.4774699500122,1340.4774699500122,1340.4774699500122,1340.4774699500122,1340.4774699500122,1340.4774699500122,repeat,number,numRpt,j,0.7069169439782854,noRew,,,0,1341.2114555239968,1342.7131013440085,,,,,,,,,,,,,,,,,,,,,60300,2022-11-22_08h04.11.743,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.21672552549697,
