LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,fix.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,5,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.0914178779349,724.0914178779349,724.0914178779349,724.0914178779349,724.0914178779349,724.0914178779349,724.0914178779349,724.0914178779349,724.0914178779349,724.0914178779349,a,1.0083554221782833,1,210,0,725.1258776998147,,726.6276269068476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,6,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.1280686028767,727.1280686028767,727.1280686028767,727.1280686028767,727.1280686028767,727.1280686028767,727.1280686028767,727.1280686028767,727.1280686028767,727.1280686028767,l,1.1547999121248722,1,211,0,728.3129207929596,,729.81457632198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,7,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.3149416749366,730.3149416749366,730.3149416749366,730.3149416749366,730.3149416749366,730.3149416749366,730.3149416749366,730.3149416749366,730.3149416749366,730.3149416749366,a,0.8602465949952602,1,212,0,731.1994411780033,,732.7010619789362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,8,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.2014754628763,733.2014754628763,733.2014754628763,733.2014754628763,733.2014754628763,733.2014754628763,733.2014754628763,733.2014754628763,733.2014754628763,733.2014754628763,a,0.7752929301932454,10,222,0,734.0023049688898,,735.5039202529006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,9,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.0047342369799,736.0047342369799,736.0047342369799,736.0047342369799,736.0047342369799,736.0047342369799,736.0047342369799,736.0047342369799,736.0047342369799,736.0047342369799,l,1.1443566412199289,10,232,0,737.1725876377895,,738.6742887150031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,10,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.1747714118101,739.1747714118101,739.1747714118101,739.1747714118101,739.1747714118101,739.1747714118101,739.1747714118101,739.1747714118101,739.1747714118101,739.1747714118101,l,0.8761777030304074,1,233,0,740.0758775018621,,741.5775708849542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,11,35,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.0778587199748,742.0778587199748,742.0778587199748,742.0778587199748,742.0778587199748,742.0778587199748,742.0778587199748,742.0778587199748,742.0778587199748,742.0778587199748,a,0.7752701591234654,1,234,0,742.8786667129025,,744.3802938098088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.8811282250099,744.8811282250099,744.8811282250099,744.8811282250099,744.8811282250099,744.8811282250099,744.8811282250099,744.8811282250099,744.8811282250099,744.8811282250099,a,1.4145628670230508,10,244,0,746.316038778983,,747.8177149838302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.3182178619318,748.3182178619318,748.3182178619318,748.3182178619318,748.3182178619318,748.3182178619318,748.3182178619318,748.3182178619318,748.3182178619318,748.3182178619318,l,0.9148706591222435,10,254,0,749.2527677197941,,750.7544295690022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,2,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.2549762499984,751.2549762499984,751.2549762499984,751.2549762499984,751.2549762499984,751.2549762499984,751.2549762499984,751.2549762499984,751.2549762499984,751.2549762499984,a,1.094165074173361,10,264,0,752.3728372298647,753.8741436889395,753.8741436889395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,3,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.3749892020132,754.3749892020132,754.3749892020132,754.3749892020132,754.3749892020132,754.3749892020132,754.3749892020132,754.3749892020132,754.3749892020132,754.3749892020132,a,1.2696998121682554,10,274,0,755.6761207119562,,757.1778421818744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,4,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.67844899185,757.67844899185,757.67844899185,757.67844899185,757.67844899185,757.67844899185,757.67844899185,757.67844899185,757.67844899185,757.67844899185,a,0.8473270460963249,10,284,0,758.5461370318662,,760.0479084649123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,5,41,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.548376748804,760.548376748804,760.548376748804,760.548376748804,760.548376748804,760.548376748804,760.548376748804,760.548376748804,760.548376748804,760.548376748804,a,0.9020447190850973,10,294,0,761.4828142088372,,762.9844450878445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,6,42,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.4848366340157,763.4848366340157,763.4848366340157,763.4848366340157,763.4848366340157,763.4848366340157,763.4848366340157,763.4848366340157,763.4848366340157,763.4848366340157,l,1.218751862179488,10,304,0,764.7362633619923,,766.2378885878716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,7,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.7384028628003,766.7384028628003,766.7384028628003,766.7384028628003,766.7384028628003,766.7384028628003,766.7384028628003,766.7384028628003,766.7384028628003,766.7384028628003,l,0.9226591400802135,10,314,0,767.6895896138158,,769.1912371749058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,8,44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.6919184778817,769.6919184778817,769.6919184778817,769.6919184778817,769.6919184778817,769.6919184778817,769.6919184778817,769.6919184778817,769.6919184778817,769.6919184778817,l,0.8937863891478628,1,315,0,770.6095014298335,,772.1110319998115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,9,45,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.611539572943,772.611539572943,772.611539572943,772.611539572943,772.611539572943,772.611539572943,772.611539572943,772.611539572943,772.611539572943,772.611539572943,a,2.0030174462590367,1,316,0,774.6472410669085,,776.1491092599463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,10,46,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.6494996438269,776.6494996438269,776.6494996438269,776.6494996438269,776.6494996438269,776.6494996438269,776.6494996438269,776.6494996438269,776.6494996438269,776.6494996438269,l,1.0355542921461165,1,317,0,777.7172533529811,,779.2190502767917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,11,47,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.7196139600128,779.7196139600128,779.7196139600128,779.7196139600128,779.7196139600128,779.7196139600128,779.7196139600128,779.7196139600128,779.7196139600128,779.7196139600128,l,0.8018343402072787,10,327,0,780.553720281925,,782.0554909838829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.3013559079263,793.3013559079263,793.3013559079263,793.3013559079263,793.3013559079263,793.3013559079263,793.3013559079263,793.3013559079263,793.3013559079263,793.3013559079263,l,4.792659095022827,10,337,1,798.1229518977925,799.6249584897887,799.6249584897887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.1252097529359,800.1252097529359,800.1252097529359,800.1252097529359,800.1252097529359,800.1252097529359,800.1252097529359,800.1252097529359,800.1252097529359,800.1252097529359,a,1.142127353232354,1,338,1,801.2932024300098,,802.7948406278156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.2956373798661,803.2956373798661,803.2956373798661,803.2956373798661,803.2956373798661,803.2956373798661,803.2956373798661,803.2956373798661,803.2956373798661,803.2956373798661,l,0.9196426242124289,1,339,1,804.2464855418075,,805.7481457199901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.2487977140117,806.2487977140117,806.2487977140117,806.2487977140117,806.2487977140117,806.2487977140117,806.2487977140117,806.2487977140117,806.2487977140117,806.2487977140117,l,0.9481265761423856,10,349,1,807.2163297389634,,808.7181250688154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.218893521931,809.218893521931,809.218893521931,809.218893521931,809.218893521931,809.218893521931,809.218893521931,809.218893521931,809.218893521931,809.218893521931,a,0.9136540712788701,1,350,1,810.1531994619872,,811.6549360519275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.1553920239676,812.1553920239676,812.1553920239676,812.1553920239676,812.1553920239676,812.1553920239676,812.1553920239676,812.1553920239676,812.1553920239676,812.1553920239676,a,1.2628162470646203,1,351,1,813.4399701368529,814.9415825039614,814.9415825039614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.4420653698035,815.4420653698035,815.4420653698035,815.4420653698035,815.4420653698035,815.4420653698035,815.4420653698035,815.4420653698035,815.4420653698035,815.4420653698035,a,1.5310910190455616,10,361,1,816.9939620927908,,818.4956517799292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,7,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.9961116269697,818.9961116269697,818.9961116269697,818.9961116269697,818.9961116269697,818.9961116269697,818.9961116269697,818.9961116269697,818.9961116269697,818.9961116269697,l,3.782562242122367,10,371,1,822.8002790478058,,824.3019196789246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.8025444319937,824.8025444319937,824.8025444319937,824.8025444319937,824.8025444319937,824.8025444319937,824.8025444319937,824.8025444319937,824.8025444319937,824.8025444319937,a,0.6335760692600161,1,372,1,825.4531115877908,,826.9547701778356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.4553886950016,827.4553886950016,827.4553886950016,827.4553886950016,827.4553886950016,827.4553886950016,827.4553886950016,827.4553886950016,827.4553886950016,827.4553886950016,l,1.3874573160428554,10,382,1,828.8737899628468,,830.3753823798615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,10,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.875737949973,830.875737949973,830.875737949973,830.875737949973,830.875737949973,830.875737949973,830.875737949973,830.875737949973,830.875737949973,830.875737949973,a,0.9600304502528161,10,392,1,831.8602867489681,,833.3621254127938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.862555451924,833.862555451924,833.862555451924,833.862555451924,833.862555451924,833.862555451924,833.862555451924,833.862555451924,833.862555451924,833.862555451924,a,4.892271088203415,10,402,1,838.7845891218167,,840.2864563418552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.7868077468593,840.7868077468593,840.7868077468593,840.7868077468593,840.7868077468593,840.7868077468593,840.7868077468593,840.7868077468593,840.7868077468593,840.7868077468593,l,1.2872158442623913,1,403,1,842.1051259029191,,843.6067557579372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,1,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.107283344958,844.107283344958,844.107283344958,844.107283344958,844.107283344958,844.107283344958,844.107283344958,844.107283344958,844.107283344958,844.107283344958,l,0.779864787356928,10,413,1,844.908296411857,,846.4096699338406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,2,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.910320936935,846.910320936935,846.910320936935,846.910320936935,846.910320936935,846.910320936935,846.910320936935,846.910320936935,846.910320936935,846.910320936935,a,0.8683902542106807,1,414,1,847.8114697949495,,849.31294905697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,3,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.8135851568077,849.8135851568077,849.8135851568077,849.8135851568077,849.8135851568077,849.8135851568077,849.8135851568077,849.8135851568077,849.8135851568077,849.8135851568077,a,3.6236352652776986,1,415,1,853.4675873399246,,854.9690304168034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,4,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.4698230728973,855.4698230728973,855.4698230728973,855.4698230728973,855.4698230728973,855.4698230728973,855.4698230728973,855.4698230728973,855.4698230728973,855.4698230728973,a,0.5683416943065822,1,416,1,856.0702260539401,,857.5720090789255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,5,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.072478748858,858.072478748858,858.072478748858,858.072478748858,858.072478748858,858.072478748858,858.072478748858,858.072478748858,858.072478748858,858.072478748858,l,0.8098893063142896,10,426,1,858.9067978819367,,860.4083653998096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,6,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.9092517429963,860.9092517429963,860.9092517429963,860.9092517429963,860.9092517429963,860.9092517429963,860.9092517429963,860.9092517429963,860.9092517429963,860.9092517429963,l,0.8763478160835803,1,427,1,861.8100807978772,,863.3119566419628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,7,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.812162166927,863.812162166927,863.812162166927,863.812162166927,863.812162166927,863.812162166927,863.812162166927,863.812162166927,863.812162166927,863.812162166927,a,0.6744631910696626,1,428,1,864.5130812989082,,866.0147492529359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,8,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.5152575748507,866.5152575748507,866.5152575748507,866.5152575748507,866.5152575748507,866.5152575748507,866.5152575748507,866.5152575748507,866.5152575748507,866.5152575748507,a,0.7385937392245978,10,438,1,867.2828150698915,,868.784413398942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
