LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,3,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.09595111198723,179.09595111198723,179.09595111198723,179.09595111198723,179.09595111198723,179.09595111198723,179.09595111198723,179.09595111198723,179.09595111198723,179.09595111198723,a,0.6976722448598593,1,118,0,179.81289670302067,181.31335263408255,181.31335263408255,181.81356738100294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,4,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.81356738100294,181.81356738100294,181.81356738100294,181.81356738100294,181.81356738100294,181.81356738100294,181.81356738100294,181.81356738100294,181.81356738100294,181.81356738100294,a,0.9956244189525023,10,128,0,182.83414847403765,,184.33294444403145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,5,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.83293176000006,184.83293176000006,184.83293176000006,184.83293176000006,184.83293176000006,184.83293176000006,184.83293176000006,184.83293176000006,184.83293176000006,184.83293176000006,l,1.0237316889688373,1,129,0,185.88403204001952,187.3841828510631,187.3841828510631,187.88440529198851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,6,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.88440529198851,187.88440529198851,187.88440529198851,187.88440529198851,187.88440529198851,187.88440529198851,187.88440529198851,187.88440529198851,187.88440529198851,187.88440529198851,l,1.0366879049688578,10,139,0,188.9532228789758,,190.4538792950334,190.95394769799896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,7,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.95394769799896,190.95394769799896,190.95394769799896,190.95394769799896,190.95394769799896,190.95394769799896,190.95394769799896,190.95394769799896,190.95394769799896,190.95394769799896,a,0.7515029249479994,1,140,0,191.73755890701432,193.23806280398276,193.23806280398276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,8,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.74006046901923,193.74006046901923,193.74006046901923,193.74006046901923,193.74006046901923,193.74006046901923,193.74006046901923,193.74006046901923,193.74006046901923,193.74006046901923,a,0.5489401068771258,10,150,0,194.3075521880528,195.80763134604786,195.80763134604786,196.30760493001435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,2,9,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.30760493001435,196.30760493001435,196.30760493001435,196.30760493001435,196.30760493001435,196.30760493001435,196.30760493001435,196.30760493001435,196.30760493001435,196.30760493001435,l,0.5335903299273923,1,151,0,196.85871631407645,,198.36016538296826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,2,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.8603685409762,198.8603685409762,198.8603685409762,198.8603685409762,198.8603685409762,198.8603685409762,198.8603685409762,198.8603685409762,198.8603685409762,198.8603685409762,a,0.509678253903985,1,152,0,199.39395719999447,200.89457145601045,200.89457145601045,201.3947033570148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.3947033570148,201.3947033570148,201.3947033570148,201.3947033570148,201.3947033570148,201.3947033570148,201.3947033570148,201.3947033570148,201.3947033570148,201.3947033570148,a,1.534036065917462,1,153,0,202.9449538970366,,204.4476758009987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,0,36,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.9478458770318,204.9478458770318,204.9478458770318,204.9478458770318,204.9478458770318,204.9478458770318,204.9478458770318,204.9478458770318,204.9478458770318,204.9478458770318,a,0.7655385448597372,10,163,0,205.7330164309824,,207.24858759099152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,1,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.74887298000976,207.74887298000976,207.74887298000976,207.74887298000976,207.74887298000976,207.74887298000976,207.74887298000976,207.74887298000976,207.74887298000976,207.74887298000976,l,0.9802287089405581,10,173,0,208.7510496280156,210.25159306707792,210.25159306707792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,2,38,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.7516309170751,210.7516309170751,210.7516309170751,210.7516309170751,210.7516309170751,210.7516309170751,210.7516309170751,210.7516309170751,210.7516309170751,210.7516309170751,a,1.289008844876662,10,183,0,212.0688431650633,,213.57138049206696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,3,39,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.07149163505528,214.07149163505528,214.07149163505528,214.07149163505528,214.07149163505528,214.07149163505528,214.07149163505528,214.07149163505528,214.07149163505528,214.07149163505528,a,1.0178926959633827,10,193,0,215.12191052304115,216.62256617902312,216.62256617902312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,4,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.12259926705156,217.12259926705156,217.12259926705156,217.12259926705156,217.12259926705156,217.12259926705156,217.12259926705156,217.12259926705156,217.12259926705156,217.12259926705156,l,0.6620026269229129,10,203,0,217.8059107720619,,219.3085927410284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,5,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.8087915959768,219.8087915959768,219.8087915959768,219.8087915959768,219.8087915959768,219.8087915959768,219.8087915959768,219.8087915959768,219.8087915959768,219.8087915959768,a,0.6328374799340963,1,204,0,220.4595096160192,221.9595045830356,221.9595045830356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,6,42,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.4594048600411,222.4594048600411,222.4594048600411,222.4594048600411,222.4594048600411,222.4594048600411,222.4594048600411,222.4594048600411,222.4594048600411,222.4594048600411,a,0.6777992208953947,10,214,0,223.16092292999383,,224.6623742140364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,7,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.16238617000636,225.16238617000636,225.16238617000636,225.16238617000636,225.16238617000636,225.16238617000636,225.16238617000636,225.16238617000636,225.16238617000636,225.16238617000636,l,0.6956768069649115,1,215,0,225.88029171701055,227.3800078930799,227.3800078930799,227.88019187701866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,8,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.88019187701866,227.88019187701866,227.88019187701866,227.88019187701866,227.88019187701866,227.88019187701866,227.88019187701866,227.88019187701866,227.88019187701866,227.88019187701866,a,1.32941600587219,10,225,0,229.23319964506663,230.7331596110016,230.7331596110016,231.23307596705854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,9,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.23307596705854,231.23307596705854,231.23307596705854,231.23307596705854,231.23307596705854,231.23307596705854,231.23307596705854,231.23307596705854,231.23307596705854,231.23307596705854,l,1.1684058369137347,10,235,0,232.43364721303806,,233.93590812804177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,10,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.43623283097986,234.43623283097986,234.43623283097986,234.43623283097986,234.43623283097986,234.43623283097986,234.43623283097986,234.43623283097986,234.43623283097986,234.43623283097986,l,0.7489021349465474,1,236,0,235.20380844303872,,236.70379466703162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,11,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.20387145597488,237.20387145597488,237.20387145597488,237.20387145597488,237.20387145597488,237.20387145597488,237.20387145597488,237.20387145597488,237.20387145597488,237.20387145597488,l,1.772767012938857,10,246,0,239.0069204570027,240.50677187601104,240.50677187601104,241.0135477030417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.40741747198626,249.40741747198626,249.40741747198626,249.40741747198626,249.40741747198626,249.40741747198626,249.40741747198626,249.40741747198626,249.40741747198626,249.40741747198626,a,1.3131165239028633,1,247,1,250.7484119880246,252.24805177899543,252.24805177899543,252.74829331203364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.74829331203364,252.74829331203364,252.74829331203364,252.74829331203364,252.74829331203364,252.74829331203364,252.74829331203364,252.74829331203364,252.74829331203364,252.74829331203364,a,0.4925676299026236,1,248,1,253.26469257706776,,254.7675861370517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.26762433198746,255.26762433198746,255.26762433198746,255.26762433198746,255.26762433198746,255.26762433198746,255.26762433198746,255.26762433198746,255.26762433198746,255.26762433198746,a,1.0210376399336383,10,258,1,256.31880686304066,257.8185519670369,257.8185519670369,258.3166115389904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.3166115389904,258.3166115389904,258.3166115389904,258.3166115389904,258.3166115389904,258.3166115389904,258.3166115389904,258.3166115389904,258.3166115389904,258.3166115389904,a,0.548786811879836,1,259,1,258.88794283906464,260.38792976597324,260.38792976597324,260.88835471705534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.88835471705534,260.88835471705534,260.88835471705534,260.88835471705534,260.88835471705534,260.88835471705534,260.88835471705534,260.88835471705534,260.88835471705534,260.88835471705534,l,1.1129210179205984,1,260,1,262.02182332403027,,263.524321628036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0243972960161,264.0243972960161,264.0243972960161,264.0243972960161,264.0243972960161,264.0243972960161,264.0243972960161,264.0243972960161,264.0243972960161,264.0243972960161,l,0.408265398000367,1,261,1,264.4600971430773,,265.975060745026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.4753857960459,266.4753857960459,266.4753857960459,266.4753857960459,266.4753857960459,266.4753857960459,266.4753857960459,266.4753857960459,266.4753857960459,266.4753857960459,a,0.47731653589289635,10,271,1,266.97625988698564,,268.4778596489923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.97813936905004,268.97813936905004,268.97813936905004,268.97813936905004,268.97813936905004,268.97813936905004,268.97813936905004,268.97813936905004,268.97813936905004,268.97813936905004,a,0.31911247700918466,10,281,1,269.32822040107567,270.8288020930486,270.8288020930486,271.3289063270204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,8,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.3289063270204,271.3289063270204,271.3289063270204,271.3289063270204,271.3289063270204,271.3289063270204,271.3289063270204,271.3289063270204,271.3289063270204,271.3289063270204,a,0.3606743218842894,1,282,1,271.7132858360419,273.2129600070184,273.2129600070184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.71489019005094,273.71489019005094,273.71489019005094,273.71489019005094,273.71489019005094,273.71489019005094,273.71489019005094,273.71489019005094,273.71489019005094,273.71489019005094,l,0.670415200991556,1,283,1,274.417332379031,,275.932405465981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,10,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.4323564299848,276.4323564299848,276.4323564299848,276.4323564299848,276.4323564299848,276.4323564299848,276.4323564299848,276.4323564299848,276.4323564299848,276.4323564299848,l,0.6329110169317573,10,293,1,277.0837033110438,,278.5852401420707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.08553150098305,279.08553150098305,279.08553150098305,279.08553150098305,279.08553150098305,279.08553150098305,279.08553150098305,279.08553150098305,279.08553150098305,279.08553150098305,l,0.731439777999185,10,303,1,279.835623134044,281.3360589820659,281.3360589820659,281.83622668497264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,0,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.83622668497264,281.83622668497264,281.83622668497264,281.83622668497264,281.83622668497264,281.83622668497264,281.83622668497264,281.83622668497264,281.83622668497264,281.83622668497264,a,1.3653159448876977,1,304,1,283.22126201400533,,284.7226961289998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.2227227210533,285.2227227210533,285.2227227210533,285.2227227210533,285.2227227210533,285.2227227210533,285.2227227210533,285.2227227210533,285.2227227210533,285.2227227210533,l,1.9858334119198844,10,314,1,287.2423990010284,288.7426098569995,288.7426098569995,289.2426374590723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,2,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.2426374590723,289.2426374590723,289.2426374590723,289.2426374590723,289.2426374590723,289.2426374590723,289.2426374590723,289.2426374590723,289.2426374590723,289.2426374590723,l,1.7906840608920902,10,324,1,291.060045782011,292.5604734190274,292.5604734190274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,3,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0607407790376,293.0607407790376,293.0607407790376,293.0607407790376,293.0607407790376,293.0607407790376,293.0607407790376,293.0607407790376,293.0607407790376,293.0607407790376,l,1.5166992509039119,10,334,1,294.5966028639814,296.0970985520398,296.0970985520398,296.5972278940026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,4,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.5972278940026,296.5972278940026,296.5972278940026,296.5972278940026,296.5972278940026,296.5972278940026,296.5972278940026,296.5972278940026,296.5972278940026,296.5972278940026,l,1.1314550389070064,1,335,1,297.74854993599,,299.2500073079718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,5,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.7503034339752,299.7503034339752,299.7503034339752,299.7503034339752,299.7503034339752,299.7503034339752,299.7503034339752,299.7503034339752,299.7503034339752,299.7503034339752,a,1.5942973978817463,10,345,1,301.3695398439886,,302.8847657290753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66872,2022-11-02_10h11.18.591,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92191934480331,
