LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,1,1321,,,2288.139499,,Y,146,circle,0.001526229,,,,,1,0,,,,,,,,,,,2284.482117,2284.482117,2284.482117,2284.482117,2285.98714,2285.98714,2285.98714,2285.98714,2285.98714,2285.98714,2285.98714,2285.98714,,,,,repeat,number,numRpt,j,Lo,,,,0.619518824,6,,,,low,2286.653302,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,10,1331,,,2292.627717,,U,139,star,0.001658977,,,,,1,0,,,,,,,,,,,2289.118788,2289.118788,2289.118788,2289.118788,2290.625512,2290.625512,2290.625512,2290.625512,2290.625512,2290.625512,2290.625512,2290.625512,,,,,repeat,number,numRpt,j,Hi,,,,0.471079184,6,,,,low,2291.127013,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,21,0,21,0,,,,,,,,,,,,,,,,1,1332,,,2297.082686,,S,167,triangle,0.001611044,,,,,1,0,,,,,,,,,,,2293.608962,2293.608962,2293.608962,2293.608962,2295.113774,2295.113774,2295.113774,2295.113774,2295.113774,2295.113774,2295.113774,2295.113774,,,,,switch,letter,lettSwt,f,Lo,,,,0.449745391,6,,,,low,2295.581784,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,,,,,,,,,,,10,1342,,,2301.571044,,D,160,circle,0.001822314,,,,,1,0,,,,,,,,,,,2298.062724,2298.062724,2298.062724,2298.062724,2299.568896,2299.568896,2299.568896,2299.568896,2299.568896,2299.568896,2299.568896,2299.568896,,,,,repeat,letter,lettRpt,d,Lo,,,,0.483753127,6,,,,low,2300.070672,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,23,0,23,0,,,,,,,,,,,,,,,,1,1343,,,2306.025823,,W,174,hexagon,0.001400567,,,,,1,0,,,,,,,,,,,2302.54949,2302.54949,2302.54949,2302.54949,2304.057093,2304.057093,2304.057093,2304.057093,2304.057093,2304.057093,2304.057093,2304.057093,,,,,repeat,letter,lettRpt,f,Hi,,,,0.449966363,6,,,,low,2304.525045,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,24,0,24,0,,,,,,,,,,,,,,,,10,1353,,,2310.66445,,Y,146,circle,0.001654934,,,,,1,0,,,,,,,,,,,2307.005069,2307.005069,2307.005069,2307.005069,2308.512023,2308.512023,2308.512023,2308.512023,2308.512023,2308.512023,2308.512023,2308.512023,,,,,repeat,letter,lettRpt,f,Lo,,,,0.629565452,6,,,,low,2309.163401,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,25,0,25,0,,,,,,,,,,,,,,,,0,1353,,,2315.369497,,S,174,star,0.001850691,,,,,1,0,,,,,,,,,,,2311.643747,2311.643747,2311.643747,2311.643747,2313.150302,2313.150302,2313.150302,2313.150302,2313.150302,2313.150302,2313.150302,2313.150302,,,,,repeat,letter,lettRpt,f,Hi,,,,0.694616855,6,,,,low,2313.870826,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,26,0,26,0,,,,,,,,,,,,,,,,0,1353,,,2320.024625,,B,139,hexagon,0.001648643,,,,,1,0,,,,,,,,,,,2316.34876,2316.34876,2316.34876,2316.34876,2317.85548,2317.85548,2317.85548,2317.85548,2317.85548,2317.85548,2317.85548,2317.85548,,,,,switch,number,numSwt,j,Hi,,,,0.635071625,6,,,,low,2318.522879,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,27,0,27,0,,,,,,,,,,,,,,,,1,1354,,,2324.529639,,D,132,triangle,0.001126831,,,,,1,0,,,,,,,,,,,2321.004605,2321.004605,2321.004605,2321.004605,2322.51079,2322.51079,2322.51079,2322.51079,2322.51079,2322.51079,2322.51079,2322.51079,,,,,repeat,number,numRpt,j,Lo,,,,0.490403877,6,,,,low,2323.042579,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,28,0,28,0,,,,,,,,,,,,,,,,0,1354,,,2329.101414,,F,167,hexagon,0.001488642,,,,,1,0,,,,,,,,,,,2325.508667,2325.508667,2325.508667,2325.508667,2327.015742,2327.015742,2327.015742,2327.015742,2327.015742,2327.015742,2327.015742,2327.015742,,,,,repeat,number,numRpt,k,Hi,,,,0.566068051,6,,,,low,2327.601321,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,29,0,29,0,,,,,,,,,,,,,,,,0,1354,,,2333.606372,,H,125,star,0.001392523,,,,,1,0,,,,,,,,,,,2330.08042,2330.08042,2330.08042,2330.08042,2331.587401,2331.587401,2331.587401,2331.587401,2331.587401,2331.587401,2331.587401,2331.587401,,,,,repeat,number,numRpt,j,Hi,,,,0.493435082,6,,,,low,2332.105587,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,30,0,30,0,,,,,,,,,,,,,,,,10,1364,,,2338.21139,,W,160,triangle,0.001600571,,,,,1,0,,,,,,,,,,,2334.584347,2334.584347,2334.584347,2334.584347,2336.092591,2336.092591,2336.092591,2336.092591,2336.092591,2336.092591,2336.092591,2336.092591,,,,,repeat,number,numRpt,k,Lo,,,,0.590015604,6,,,,low,2336.710911,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,31,0,31,0,,,,,,,,,,,,,,,,0,1364,,,2342.716361,,U,181,circle,0.001546868,,,,,0,0,,,,,,,,,,,2339.189492,2339.189492,2339.189492,2339.189492,2340.697581,2340.697581,2340.697581,2340.697581,2340.697581,2340.697581,2340.697581,2340.697581,,,,,switch,letter,NA,d,Lo,,,,0.485254893,6,,,,low,2341.214742,2342.716361,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,1,1365,,,2352.427121,,Y,139,triangle,0.002066033,,,,,1,1,,,,,,,,,,,2348.734271,2348.734271,2348.734271,2348.734271,2350.241481,2350.241481,2350.241481,2350.241481,2350.241481,2350.241481,2350.241481,2350.241481,,,,,repeat,letter,lettRpt,f,Lo,,,,0.651199572,7,,space,1.030192228,low,2350.925485,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,1,1366,,,2356.91533,,S,160,star,0.001009734,,,,,1,0,,,,,,,,,,,2353.408376,2353.408376,2353.408376,2353.408376,2354.913246,2354.913246,2354.913246,2354.913246,2354.913246,2354.913246,2354.913246,2354.913246,,,,,switch,number,numSwt,k,Hi,,,,0.468131358,7,,,,low,2355.413746,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,0,1366,,,2361.703959,,W,146,hexagon,0.000983025,,,,,0,0,,,,,,,,,,,2357.894275,2357.894275,2357.894275,2357.894275,2359.401417,2359.401417,2359.401417,2359.401417,2359.401417,2359.401417,2359.401417,2359.401417,,,,,repeat,number,NA,k,Hi,,,,0.772736309,7,,,,low,2360.204958,,,,,,,,,,,,,,,,,69140_2,2022-11-04_09h05.51.782,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94947111
