LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,10,1712,,,,2436.9722206569277,167,U,triangle,0.0011171119986101985,,,,,1,0,,,,,,,,,,,,2433.684895297978,2433.684895297978,2433.684895297978,2433.684895297978,2435.1866340779234,2435.1866340779234,2435.1866340779234,2435.1866340779234,2435.1866340779234,2435.1866340779234,2435.1866340779234,2435.1866340779234,switch,number,numSwt,f,0.260666199028492,Hi,,,,6,,,,,high,2435.487222783966,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,10,1722,,,,2441.4270556279225,181,B,hexagon,0.0009794579818844795,,,,,1,0,,,,,,,,,,,,2437.9563823919743,2437.9563823919743,2437.9563823919743,2437.9563823919743,2439.4580361929256,2439.4580361929256,2439.4580361929256,2439.4580361929256,2439.4580361929256,2439.4580361929256,2439.4580361929256,2439.4580361929256,repeat,number,numRpt,f,0.4450410141143948,Hi,,,,6,,,,,high,2439.941835787962,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,0,1722,,,,2445.831757897977,174,H,circle,0.0010861780028790236,,,,,0,0,,,,,,,,,,,,2442.4114049449563,2442.4114049449563,2442.4114049449563,2442.4114049449563,2443.913119397941,2443.913119397941,2443.913119397941,2443.913119397941,2443.913119397941,2443.913119397941,2443.913119397941,2443.913119397941,repeat,number,NA,d,0.3773419311037287,Hi,,,,6,,,,,high,2444.330126504996,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,1,1723,,,,2450.2865698789246,132,Y,star,0.0010328629286959767,,,,,1,1,,,,,,,,,,,,2446.80003817298,2446.80003817298,2446.80003817298,2446.80003817298,2448.3012918899767,2448.3012918899767,2448.3012918899767,2448.3012918899767,2448.3012918899767,2448.3012918899767,2448.3012918899767,2448.3012918899767,repeat,number,numRpt,d,0.4439833040814847,Lo,,,,6,,,,,high,2448.7849983070046,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,21,0,21,0,,,,,,,,,,,,,,,,0,1723,,,,2454.9419575729407,160,W,triangle,0.001009063096717,,,,,1,0,,,,,,,,,,,,2451.2543180519715,2451.2543180519715,2451.2543180519715,2451.2543180519715,2452.755917291972,2452.755917291972,2452.755917291972,2452.755917291972,2452.755917291972,2452.755917291972,2452.755917291972,2452.755917291972,switch,letter,lettSwt,k,0.6364803641336039,Hi,,,,6,,,,,high,2453.4400748119224,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,,,,,,,,,,,0,1723,,,,2459.597104414017,146,F,hexagon,0.0010035180021077394,,,,,1,0,,,,,,,,,,,,2455.926151313004,2455.926151313004,2455.926151313004,2455.926151313004,2457.427896078909,2457.427896078909,2457.427896078909,2457.427896078909,2457.427896078909,2457.427896078909,2457.427896078909,2457.427896078909,repeat,letter,lettRpt,j,0.6441087721614167,Hi,,,,6,,,,,high,2458.111903278972,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,23,0,23,0,,,,,,,,,,,,,,,,1,1724,,,,2464.1187066979473,125,S,circle,0.001361481030471623,,,,,1,0,,,,,,,,,,,,2460.581623774022,2460.581623774022,2460.581623774022,2460.581623774022,2462.0831599569647,2462.0831599569647,2462.0831599569647,2462.0831599569647,2462.0831599569647,2462.0831599569647,2462.0831599569647,2462.0831599569647,switch,number,numSwt,d,0.5123424080666155,Lo,,,,6,,,,,high,2462.6337378969183,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,24,0,24,0,,,,,,,,,,,,,,,,10,1734,,,,2468.6570457880152,174,F,triangle,0.001297075068578124,,,,,1,0,,,,,,,,,,,,2465.1031458169455,2465.1031458169455,2465.1031458169455,2465.1031458169455,2466.604636953911,2466.604636953911,2466.604636953911,2466.604636953911,2466.604636953911,2466.604636953911,2466.604636953911,2466.604636953911,repeat,number,numRpt,f,0.5018265090184286,Hi,,,,6,,,,,high,2467.1554223839194,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,25,0,25,0,,,,,,,,,,,,,,,,1,1735,,,,2473.3120883270167,146,H,circle,0.0009907849598675966,,,,,1,0,,,,,,,,,,,,2469.6413909519324,2469.6413909519324,2469.6413909519324,2469.6413909519324,2471.142937449971,2471.142937449971,2471.142937449971,2471.142937449971,2471.142937449971,2471.142937449971,2471.142937449971,2471.142937449971,repeat,number,numRpt,d,0.644584549125284,Lo,,,,6,,,,,high,2471.8272485029884,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,26,0,26,0,,,,,,,,,,,,,,,,10,1745,,,,2477.833652757923,125,Y,hexagon,0.0010105540277436376,,,,,1,0,,,,,,,,,,,,2474.2963759149425,2474.2963759149425,2474.2963759149425,2474.2963759149425,2475.798007257981,2475.798007257981,2475.798007257981,2475.798007257981,2475.798007257981,2475.798007257981,2475.798007257981,2475.798007257981,repeat,number,numRpt,d,0.5124583269935101,Hi,,,,6,,,,,high,2476.348874308984,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,27,0,27,0,,,,,,,,,,,,,,,,0,1745,,,,2482.5386676839553,139,S,star,0.0010926249669864774,,,,,0,0,,,,,,,,,,,,2478.8181562949903,2478.8181562949903,2478.8181562949903,2478.8181562949903,2480.3197582230205,2480.3197582230205,2480.3197582230205,2480.3197582230205,2480.3197582230205,2480.3197582230205,2480.3197582230205,2480.3197582230205,repeat,number,NA,f,0.6841741380048916,Hi,,,,6,,,,,high,2481.0372015049215,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,28,0,28,0,,,,,,,,,,,,,,,,0,1745,,,,2487.17751761002,167,D,hexagon,0.000785263953730464,,,,,1,1,,,,,,,,,,,,2483.5065298139816,2483.5065298139816,2483.5065298139816,2483.5065298139816,2485.008442908991,2485.008442908991,2485.008442908991,2485.008442908991,2485.008442908991,2485.008442908991,2485.008442908991,2485.008442908991,switch,letter,lettSwt,j,0.6180709860054776,Hi,,,,6,,,,,high,2485.6758186479565,2487.17751761002,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,29,0,29,0,,,,,,,,,,,,,,,,1,1746,,,,2491.7993486379273,132,U,circle,0.0009365529986098409,,,,,1,0,,,,,,,,,,,,2488.161771983956,2488.161771983956,2488.161771983956,2488.161771983956,2489.6635887919692,2489.6635887919692,2489.6635887919692,2489.6635887919692,2489.6635887919692,2489.6635887919692,2489.6635887919692,2489.6635887919692,repeat,letter,lettRpt,k,0.6089544200804085,Lo,,,,6,,,,,high,2490.314073891961,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,30,0,30,0,,,,,,,,,,,,,,,,10,1756,,,,2496.4042768949876,181,B,star,0.0011531900381669402,,,,,1,0,,,,,,,,,,,,2492.783539954922,2492.783539954922,2492.783539954922,2492.783539954922,2494.2852051890222,2494.2852051890222,2494.2852051890222,2494.2852051890222,2494.2852051890222,2494.2852051890222,2494.2852051890222,2494.2852051890222,switch,number,numSwt,f,0.5683054801775143,Lo,,,,6,,,,,high,2494.9026853799587,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,31,0,31,0,,,,,,,,,,,,,,,,0,1756,,,,2500.9591694119154,160,W,triangle,0.0010705639142543077,,,,,1,0,,,,,,,,,,,,2497.388837149949,2497.388837149949,2497.388837149949,2497.388837149949,2498.8902665349888,2498.8902665349888,2498.8902665349888,2498.8902665349888,2498.8902665349888,2498.8902665349888,2498.8902665349888,2498.8902665349888,switch,letter,lettSwt,k,0.5182846180396155,Hi,,,,6,,,,,high,2499.4576628149953,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,1,1757,,,,2509.2183112389175,174,H,circle,0.0016592550091445446,,,,,1,0,,,,,,,,,,,,2505.530897206976,2505.530897206976,2505.530897206976,2505.530897206976,2507.032449865015,2507.032449865015,2507.032449865015,2507.032449865015,2507.032449865015,2507.032449865015,2507.032449865015,2507.032449865015,switch,number,numSwt,f,0.6451735930750147,Lo,,,,7,,,space,0.2911458461312577,high,2507.7165316989413,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,1,1758,,,,2513.690042017959,167,B,star,0.0009626629762351513,,,,,1,0,,,,,,,,,,,,2510.186097239959,2510.186097239959,2510.186097239959,2510.186097239959,2511.6879504199605,2511.6879504199605,2511.6879504199605,2511.6879504199605,2511.6879504199605,2511.6879504199605,2511.6879504199605,2511.6879504199605,switch,letter,lettSwt,j,0.47828358912374824,Lo,,,,7,,,,,high,2512.205102383974,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,10,1768,,,,2518.2613752830075,139,D,hexagon,0.0013499320484697819,,,,,1,0,,,,,,,,,,,,2514.674255169928,2514.674255169928,2514.674255169928,2514.674255169928,2516.1758766369894,2516.1758766369894,2516.1758766369894,2516.1758766369894,2516.1758766369894,2516.1758766369894,2516.1758766369894,2516.1758766369894,repeat,letter,lettRpt,j,0.5364637081511319,Hi,,,,7,,,,,high,2516.759855162003,2518.2613752830075,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,0,1768,,,,2522.900037142914,146,Y,triangle,0.0007879449985921383,,,,,1,0,,,,,,,,,,,,2519.2461515869945,2519.2461515869945,2519.2461515869945,2519.2461515869945,2520.7476430489914,2520.7476430489914,2520.7476430489914,2520.7476430489914,2520.7476430489914,2520.7476430489914,2520.7476430489914,2520.7476430489914,switch,number,numSwt,d,0.6014915910782292,Hi,,,,7,,,,,high,2521.3985635889694,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,0,1768,,,,2527.38841308502,132,F,triangle,0.0013429020764306188,,,,,1,0,,,,,,,,,,,,2523.884373144014,2523.884373144014,2523.884373144014,2523.884373144014,2525.3860711979214,2525.3860711979214,2525.3860711979214,2525.3860711979214,2525.3860711979214,2525.3860711979214,2525.3860711979214,2525.3860711979214,repeat,number,numRpt,d,0.47377829800825566,Hi,,,,7,,,,,high,2525.90337830293,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,0,1768,,,,2531.9601296089822,160,S,hexagon,0.0012447959743440151,,,,,1,0,,,,,,,,,,,,2528.372995593003,2528.372995593003,2528.372995593003,2528.372995593003,2529.8744930269895,2529.8744930269895,2529.8744930269895,2529.8744930269895,2529.8744930269895,2529.8744930269895,2529.8744930269895,2529.8744930269895,repeat,number,numRpt,f,0.5634144170908257,Hi,,,,7,,,,,high,2530.474886563956,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,1,1769,,,,2536.565146278939,125,W,star,0.0012351770419627428,,,,,1,0,,,,,,,,,,,,2532.944360413938,2532.944360413938,2532.944360413938,2532.944360413938,2534.446062395,2534.446062395,2534.446062395,2534.446062395,2534.446062395,2534.446062395,2534.446062395,2534.446062395,switch,letter,lettSwt,k,0.5934804840944707,Lo,,,,7,,,,,high,2535.080248393002,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,0,7,0,,,,,,,,,,,,,,,,1,1770,,,,2541.0534451139392,181,U,circle,0.001194859971292317,,,,,1,0,,,,,,,,,,,,2537.5496316869976,2537.5496316869976,2537.5496316869976,2537.5496316869976,2539.0512292719213,2539.0512292719213,2539.0512292719213,2539.0512292719213,2539.0512292719213,2539.0512292719213,2539.0512292719213,2539.0512292719213,switch,number,numSwt,f,0.46761761512607336,Lo,,,,7,,,,,high,2539.5521162669174,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,8,0,8,0,,,,,,,,,,,,,,,,0,1770,,,,2545.725161614944,174,H,triangle,0.01703576499130577,,,,,1,0,,,,,,,,,,,,2542.0377228239086,2542.0377228239086,2542.0377228239086,2542.0377228239086,2543.522927962942,2543.522927962942,2543.522927962942,2543.522927962942,2543.539475586964,2543.539475586964,2543.539475586964,2543.539475586964,repeat,number,numRpt,f,0.6634680940769613,Hi,,,,7,,,,,high,2544.2236719349166,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,9,0,9,0,,,,,,,,,,,,,,,,0,1770,,,,2550.7640981279546,167,B,circle,0.001037187990732491,,,,,0,0,,,,,,,,,,,,2546.693096493953,2546.693096493953,2546.693096493953,2546.693096493953,2548.1946944269584,2548.1946944269584,2548.1946944269584,2548.1946944269584,2548.1946944269584,2548.1946944269584,2548.1946944269584,2548.1946944269584,repeat,number,NA,d,1.0434908681781963,Hi,,,,7,,,,,high,2549.2790938779945,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,10,0,10,0,,,,,,,,,,,,,,,,0,1770,,,,2555.452733502956,139,D,hexagon,0.0010942199733108282,,,,,1,1,,,,,,,,,,,,2551.7486231429502,2551.7486231429502,2551.7486231429502,2551.7486231429502,2553.2501125580166,2553.2501125580166,2553.2501125580166,2553.2501125580166,2553.2501125580166,2553.2501125580166,2553.2501125580166,2553.2501125580166,repeat,number,numRpt,d,0.6795063191093504,Hi,,,,7,,,,,high,2553.9678421739955,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,11,0,11,0,,,,,,,,,,,,,,,,1,1771,,,,2559.991012722021,146,Y,star,0.0014082399429753423,,,,,1,0,,,,,,,,,,,,2556.437218062929,2556.437218062929,2556.437218062929,2556.437218062929,2557.9387327069417,2557.9387327069417,2557.9387327069417,2557.9387327069417,2557.9387327069417,2557.9387327069417,2557.9387327069417,2557.9387327069417,switch,letter,lettSwt,k,0.5017068191664293,Lo,,,,7,,,,,high,2558.489304424962,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,12,0,12,0,,,,,,,,,,,,,,,,1,1772,,,,2564.7630008519627,132,F,circle,0.0011232299730181694,,,,,1,0,,,,,,,,,,,,2560.975430233986,2560.975430233986,2560.975430233986,2560.975430233986,2562.4772341439966,2562.4772341439966,2562.4772341439966,2562.4772341439966,2562.4772341439966,2562.4772341439966,2562.4772341439966,2562.4772341439966,switch,number,numSwt,d,0.7353365680901334,Lo,,,,7,,,,,high,2563.261372142937,2564.7630008519627,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,0,13,0,,,,,,,,,,,,,,,,1,1773,,,,2569.551478510024,160,S,star,0.0007302230224013329,,,,,1,0,,,,,,,,,,,,2565.747307917918,2565.747307917918,2565.747307917918,2565.747307917918,2567.2490607239306,2567.2490607239306,2567.2490607239306,2567.2490607239306,2567.2490607239306,2567.2490607239306,2567.2490607239306,2567.2490607239306,repeat,number,numRpt,f,0.7778024100698531,Lo,,,,7,,,,,high,2568.066533335019,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,0,14,0,,,,,,,,,,,,,,,,0,1773,,,,2574.1900802790187,125,W,hexagon,0.001277073984965682,,,,,1,0,,,,,,,,,,,,2570.535926957964,2570.535926957964,2570.535926957964,2570.535926957964,2572.0376356069464,2572.0376356069464,2572.0376356069464,2572.0376356069464,2572.0376356069464,2572.0376356069464,2572.0376356069464,2572.0376356069464,repeat,number,numRpt,d,0.6018938840134069,Hi,,,,7,,,,,high,2572.688276572968,2574.1900802790187,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,15,0,15,0,,,,,,,,,,,,,,,,10,1783,,,,2578.645039013005,181,U,triangle,0.001092570018954575,,,,,1,0,,,,,,,,,,,,2575.1743927829666,2575.1743927829666,2575.1743927829666,2575.1743927829666,2576.6760870820144,2576.6760870820144,2576.6760870820144,2576.6760870820144,2576.6760870820144,2576.6760870820144,2576.6760870820144,2576.6760870820144,repeat,number,numRpt,f,0.4413158920360729,Hi,,,,7,,,,,high,2577.1600899599725,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,16,0,16,0,,,,,,,,,,,,,,,,10,1793,,,,2583.1332461329876,139,D,star,0.0010896490421146154,,,,,1,0,,,,,,,,,,,,2579.629554526997,2579.629554526997,2579.629554526997,2579.629554526997,2581.1310192489764,2581.1310192489764,2581.1310192489764,2581.1310192489764,2581.1310192489764,2581.1310192489764,2581.1310192489764,2581.1310192489764,switch,letter,lettSwt,j,0.47575483610853553,Lo,,,,7,,,,,high,2581.648254439002,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,17,0,17,0,,,,,,,,,,,,,,,,10,1803,,,,2587.8049617889337,167,S,circle,0.0014462609542533755,,,,,1,0,,,,,,,,,,,,2584.1175881639356,2584.1175881639356,2584.1175881639356,2584.1175881639356,2585.619309969945,2585.619309969945,2585.619309969945,2585.619309969945,2585.619309969945,2585.619309969945,2585.619309969945,2585.619309969945,repeat,letter,lettRpt,k,0.6453419589670375,Lo,,,,7,,,,,high,2586.3033011879306,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,18,0,18,0,,,,,,,,,,,,,,,,0,1803,,,,2592.3603434190154,174,Y,hexagon,0.0011485579889267683,,,,,1,0,,,,,,,,,,,,2588.7728074869374,2588.7728074869374,2588.7728074869374,2588.7728074869374,2590.274501314969,2590.274501314969,2590.274501314969,2590.274501314969,2590.274501314969,2590.274501314969,2590.274501314969,2590.274501314969,switch,number,numSwt,f,0.5350232670316473,Hi,,,,7,,,,,high,2590.858491678955,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,19,0,19,0,,,,,,,,,,,,,,,,0,1803,,,,2596.915178598021,181,B,triangle,0.001223489991389215,,,,,1,0,,,,,,,,,,,,2593.344795682933,2593.344795682933,2593.344795682933,2593.344795682933,2594.846192131983,2594.846192131983,2594.846192131983,2594.846192131983,2594.846192131983,2594.846192131983,2594.846192131983,2594.846192131983,switch,letter,lettSwt,j,0.5324435990769416,Hi,,,,7,,,,,high,2595.4135181779275,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,20,0,20,0,,,,,,,,,,,,,,,,0,1803,,,,2601.670187629992,146,H,hexagon,0.001058206893503666,,,,,1,0,,,,,,,,,,,,2597.8827732789796,2597.8827732789796,2597.8827732789796,2597.8827732789796,2599.3845334579237,2599.3845334579237,2599.3845334579237,2599.3845334579237,2599.3845334579237,2599.3845334579237,2599.3845334579237,2599.3845334579237,switch,number,numSwt,d,0.7630188800394535,Hi,,,,7,,,,,high,2600.185352584929,,,,,,,,,,,,,,,,,40967,2022-11-29_14h06.59.574,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.87532579691902,
