LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,fix.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,0,1055,,,1803.225495563005,,174,W,hexagon,0.0016497659962624311,,,,,1,0,,,,,,,,,,,,,,,,1803.7261030759837,1799.150333758007,1799.150333758007,1799.150333758007,1799.150333758007,1800.655077236006,1800.655077236006,1800.655077236006,1800.655077236006,1800.655077236006,1800.655077236006,1800.655077236006,1800.655077236006,,,,,repeat,number,numRpt,f,Hi,,,1.0488422570051625,1,,,,,high,1801.724980045983,1803.225495563005,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,1,1056,,,1807.997555059992,,160,H,star,0.0012442430015653372,,,,,1,0,,,,,,,,,,,,,,,,,1804.204232958,1804.204232958,1804.204232958,1804.204232958,1805.7116202260077,1805.7116202260077,1805.7116202260077,1805.7116202260077,1805.7116202260077,1805.7116202260077,1805.7116202260077,1805.7116202260077,,,,,repeat,number,numRpt,f,Lo,,,0.7514266099897213,1,,,,,high,1806.4958341879828,1807.997555059992,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,1,1057,,,1812.6527316230058,,132,S,circle,0.001290829008212313,,,,,1,0,,,,,,,,,,,,,,,,,1808.9775457860087,1808.9775457860087,1808.9775457860087,1808.9775457860087,1810.4834934819955,1810.4834934819955,1810.4834934819955,1810.4834934819955,1810.4834934819955,1810.4834934819955,1810.4834934819955,1810.4834934819955,,,,,switch,letter,lettSwt,k,Lo,,,0.6483594380260911,1,,,,,high,1811.151472839003,1812.6527316230058,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,0,1057,,,1817.60729140701,,139,F,triangle,0.000718053022865206,,,,,1,0,,,,,,,,,,,,,,,,,1813.6341307699913,1813.6341307699913,1813.6341307699913,1813.6341307699913,1815.138691954984,1815.138691954984,1815.138691954984,1815.138691954984,1815.138691954984,1815.138691954984,1815.138691954984,1815.138691954984,,,,,repeat,letter,lettRpt,j,Hi,,,0.9434814960113727,1,,,,,high,1816.1072684969986,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,1,1058,,,1822.3958901590086,,146,Y,circle,0.000867285009007901,,,,,1,0,,,,,,,,,,,,,,,,,1818.5871999599913,1818.5871999599913,1818.5871999599913,1818.5871999599913,1820.0931870499917,1820.0931870499917,1820.0931870499917,1820.0931870499917,1820.0931870499917,1820.0931870499917,1820.0931870499917,1820.0931870499917,,,,,repeat,letter,lettRpt,k,Lo,,,0.7707119070109911,1,,,,,high,1820.8951815559994,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,1,1059,,,1827.0178045399953,,125,U,star,0.0009262240200769156,,,,,1,0,,,,,,,,,,,,,,,,,1823.3763635990035,1823.3763635990035,1823.3763635990035,1823.3763635990035,1824.8821439709864,1824.8821439709864,1824.8821439709864,1824.8821439709864,1824.8821439709864,1824.8821439709864,1824.8821439709864,1824.8821439709864,,,,,switch,number,numSwt,d,Lo,,,0.6171445759828202,1,,,,,high,1825.5160238560056,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,0,1059,,,1831.9073360769835,,181,D,hexagon,0.0014530030020978302,,,,,1,0,,,,,,,,,,,,,,,,,1827.9983982830017,1827.9983982830017,1827.9983982830017,1827.9983982830017,1829.5037377830013,1829.5037377830013,1829.5037377830013,1829.5037377830013,1829.5037377830013,1829.5037377830013,1829.5037377830013,1829.5037377830013,,,,,repeat,number,numRpt,f,Hi,,,0.8777843329880852,1,,,,,high,1830.406278673996,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,0,1059,,,1836.7116072360077,,167,B,triangle,0.001468196976929903,,,,,1,0,,,,,,,,,,,,,,,,,1832.886756774009,1832.886756774009,1832.886756774009,1832.886756774009,1834.3923301910108,1834.3923301910108,1834.3923301910108,1834.3923301910108,1834.3923301910108,1834.3923301910108,1834.3923301910108,1834.3923301910108,,,,,repeat,number,numRpt,f,Hi,,,0.7925209020031616,1,,,,,high,1835.2104222500056,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,1,1060,,,1841.4509878690005,,160,Y,star,0.001043984986608848,,,,,1,0,,,,,,,,,,,,,,,,,1837.6923643779883,1837.6923643779883,1837.6923643779883,1837.6923643779883,1839.1974990399904,1839.1974990399904,1839.1974990399904,1839.1974990399904,1839.1974990399904,1839.1974990399904,1839.1974990399904,1839.1974990399904,,,,,repeat,number,numRpt,f,Lo,,,0.7247989939933177,1,,,,,high,1839.9500579629967,1841.4509878690005,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,0,1060,,,1846.188982016989,,181,H,hexagon,0.001427053997758776,,,,,1,0,,,,,,,,,,,,,,,,,1842.4313772419991,1842.4313772419991,1842.4313772419991,1842.4313772419991,1843.9371731969877,1843.9371731969877,1843.9371731969877,1843.9371731969877,1843.9371731969877,1843.9371731969877,1843.9371731969877,1843.9371731969877,,,,,repeat,number,numRpt,f,Hi,,,0.7328214230074082,1,,,,,high,1844.6891085289826,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,10,1070,,,1850.7104702499928,,132,U,triangle,0.0015129540115594864,,,,,1,0,,,,,,,,,,,,,,,,,1847.1688941059983,1847.1688941059983,1847.1688941059983,1847.1688941059983,1848.6747697429964,1848.6747697429964,1848.6747697429964,1848.6747697429964,1848.6747697429964,1848.6747697429964,1848.6747697429964,1848.6747697429964,,,,,switch,letter,lettSwt,k,Hi,,,0.5058769390161615,1,,,,,high,1849.2115096540074,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,1,1071,,,1855.416562850005,,174,F,circle,0.0008505790028721094,,,,,1,0,,,,,,,,,,,,,,,,,1851.691099299991,1851.691099299991,1851.691099299991,1851.691099299991,1853.196369413985,1853.196369413985,1853.196369413985,1853.196369413985,1853.196369413985,1853.196369413985,1853.196369413985,1853.196369413985,,,,,repeat,letter,lettRpt,j,Lo,,,0.6859030089981388,1,,,,,high,1853.9148476590053,1855.416562850005,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,0,1071,,,1860.355175122997,,139,W,triangle,0.0012733740149997175,,,,,0,0,,,,,,,,,,,,,,,,,1856.3956903409853,1856.3956903409853,1856.3956903409853,1856.3956903409853,1857.902596815984,1857.902596815984,1857.902596815984,1857.902596815984,1857.902596815984,1857.902596815984,1857.902596815984,1857.902596815984,,,,,switch,number,NA,f,Lo,,,0.9184832140163053,1,,,,,high,1858.8537392129947,1860.355175122997,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,1,1072,,,1865.1929455329955,,125,D,circle,0.001335843000560999,,,,,1,1,,,,,,,,,,,,,,,,,1861.3352489550016,1861.3352489550016,1861.3352489550016,1861.3352489550016,1862.8413963369967,1862.8413963369967,1862.8413963369967,1862.8413963369967,1862.8413963369967,1862.8413963369967,1862.8413963369967,1862.8413963369967,,,,,switch,letter,lettSwt,j,Lo,,,0.8303922819904983,1,,,,,high,1863.6921502540063,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,0,1072,,,1870.3329491610057,,167,B,hexagon,0.0016406549839302897,,,,,1,0,,,,,,,,,,,,,,,,,1866.1742685509962,1866.1742685509962,1866.1742685509962,1866.1742685509962,1867.679073531006,1867.679073531006,1867.679073531006,1867.679073531006,1867.679073531006,1867.679073531006,1867.679073531006,1867.679073531006,,,,,switch,number,numSwt,f,Hi,,,1.1210803379944991,1,,,,,high,1868.8319600709947,1870.3329491610057,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,1,1073,,,1875.2874275840004,,146,S,star,0.001159228995675221,,,,,1,0,,,,,,,,,,,,,,,,,1871.3133007529832,1871.3133007529832,1871.3133007529832,1871.3133007529832,1872.8189410539926,1872.8189410539926,1872.8189410539926,1872.8189410539926,1872.8189410539926,1872.8189410539926,1872.8189410539926,1872.8189410539926,,,,,repeat,number,numRpt,d,Lo,,,0.942801083001541,1,,,,,high,1873.787635212997,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,1,1074,,,1880.2431089339952,,132,B,circle,0.0009655879985075444,,,,,1,0,,,,,,,,,,,,,,,,,1876.2681282169942,1876.2681282169942,1876.2681282169942,1876.2681282169942,1877.773531059007,1877.773531059007,1877.773531059007,1877.773531059007,1877.773531059007,1877.773531059007,1877.773531059007,1877.773531059007,,,,,switch,letter,lettSwt,j,Lo,,,0.938519115006784,1,,,,,high,1878.7414272660099,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,0,1074,,,1885.099257902999,,174,F,triangle,0.001449405011953786,,,,,1,0,,,,,,,,,,,,,,,,,1881.2235444049875,1881.2235444049875,1881.2235444049875,1881.2235444049875,1882.7289346359903,1882.7289346359903,1882.7289346359903,1882.7289346359903,1882.7289346359903,1882.7289346359903,1882.7289346359903,1882.7289346359903,,,,,repeat,letter,lettRpt,j,Hi,,,0.8441525909875054,1,,,,,high,1883.5981882539927,1885.099257902999,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,0,1074,,,1889.9537958930014,,167,S,hexagon,0.0014057839871384203,,,,,1,0,,,,,,,,,,,,,,,,,1886.078452148009,1886.078452148009,1886.078452148009,1886.078452148009,1887.5853307780053,1887.5853307780053,1887.5853307780053,1887.5853307780053,1887.5853307780053,1887.5853307780053,1887.5853307780053,1887.5853307780053,,,,,repeat,letter,lettRpt,k,Hi,,,0.8365392650011927,1,,,,,high,1888.4530762590002,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,1,1075,,,1894.7265190659964,,125,W,star,0.0010244269797112793,,,,,1,0,,,,,,,,,,,,,,,,,1890.9339410229877,1890.9339410229877,1890.9339410229877,1890.9339410229877,1892.4406538330077,1892.4406538330077,1892.4406538330077,1892.4406538330077,1892.4406538330077,1892.4406538330077,1892.4406538330077,1892.4406538330077,,,,,repeat,letter,lettRpt,k,Lo,,,0.7517443700053263,1,,,,,high,1893.2249815789983,1894.7265190659964,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,1,1076,,,1899.5644669419853,,160,D,star,0.001253791997442022,,,,,1,0,,,,,,,,,,,,,,,,,1895.705181205005,1895.705181205005,1895.705181205005,1895.705181205005,1897.212642989005,1897.212642989005,1897.212642989005,1897.212642989005,1897.212642989005,1897.212642989005,1897.212642989005,1897.212642989005,,,,,switch,number,numSwt,f,Lo,,,0.827418269996997,1,,,,,high,1898.0626773670083,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,1,1077,,,1904.070181690011,,181,Y,circle,0.0017141120042651892,,,,,1,0,,,,,,,,,,,,,,,,,1900.5442720880092,1900.5442720880092,1900.5442720880092,1900.5442720880092,1902.050158847007,1902.050158847007,1902.050158847007,1902.050158847007,1902.050158847007,1902.050158847007,1902.050158847007,1902.050158847007,,,,,switch,letter,lettSwt,k,Lo,,,0.4909766319906339,1,,,,,high,1902.568821102992,1904.070181690011,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,0,1077,,,1909.0089115859882,,139,U,hexagon,0.0010526880214456469,,,,,1,0,,,,,,,,,,,,,,,,,1905.050186642009,1905.050186642009,1905.050186642009,1905.050186642009,1906.5562161639973,1906.5562161639973,1906.5562161639973,1906.5562161639973,1906.5562161639973,1906.5562161639973,1906.5562161639973,1906.5562161639973,,,,,switch,number,numSwt,d,Hi,,,0.9238438860047609,1,,,,,high,1907.5077802209998,1909.0089115859882,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,0,1077,,,1913.7642507889832,,146,H,triangle,0.0014840609801467508,,,,,1,0,,,,,,,,,,,,,,,,,1909.9894148489984,1909.9894148489984,1909.9894148489984,1909.9894148489984,1911.4949802760093,1911.4949802760093,1911.4949802760093,1911.4949802760093,1911.4949802760093,1911.4949802760093,1911.4949802760093,1911.4949802760093,,,,,repeat,number,numRpt,d,Hi,,,0.7431669509969652,1,,,,,high,1912.2629154559982,1913.7642507889832,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,10,1087,,,1937.0733446390077,,174,Y,triangle,0.0016121079970616847,,,,,1,0,,,,,,,,,,,,,,,,,1933.4146008729876,1933.4146008729876,1933.4146008729876,1933.4146008729876,1934.9198433739948,1934.9198433739948,1934.9198433739948,1934.9198433739948,1934.9198433739948,1934.9198433739948,1934.9198433739948,1934.9198433739948,,,,,switch,letter,lettSwt,k,Hi,,,0.6190387259994168,2,,,space,1.63467496301746,high,1935.5717194599856,1937.0733446390077,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,1,1088,,,1941.8441232180048,,146,B,circle,0.0011902260011993349,,,,,1,0,,,,,,,,,,,,,,,,,1938.0532821870001,1938.0532821870001,1938.0532821870001,1938.0532821870001,1939.5593129599874,1939.5593129599874,1939.5593129599874,1939.5593129599874,1939.5593129599874,1939.5593129599874,1939.5593129599874,1939.5593129599874,,,,,switch,number,numSwt,d,Lo,,,0.7595414780080318,2,,,,,high,1940.3454601010017,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,1,1089,,,1946.7003422359994,,132,S,star,0.0014521519769914448,,,,,1,0,,,,,,,,,,,,,,,,,1942.8250371239847,1942.8250371239847,1942.8250371239847,1942.8250371239847,1944.3301378570031,1944.3301378570031,1944.3301378570031,1944.3301378570031,1944.3301378570031,1944.3301378570031,1944.3301378570031,1944.3301378570031,,,,,repeat,number,numRpt,d,Lo,,,0.8494174770021345,2,,,,,high,1945.1989047639945,1946.7003422359994,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,10,1099,,,1951.4558583699982,,125,H,hexagon,0.0014940279943402857,,,,,1,0,,,,,,,,,,,,,,,,,1947.6797946880106,1947.6797946880106,1947.6797946880106,1947.6797946880106,1949.1865383760014,1949.1865383760014,1949.1865383760014,1949.1865383760014,1949.1865383760014,1949.1865383760014,1949.1865383760014,1949.1865383760014,,,,,repeat,number,numRpt,d,Hi,,,0.7412621020048391,2,,,,,high,1949.955312509992,1951.4558583699982,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,10,1109,,,1956.1600767470081,,139,U,triangle,0.001171023992355913,,,,,1,0,,,,,,,,,,,,,,,,,1952.4353672009893,1952.4353672009893,1952.4353672009893,1952.4353672009893,1953.9418749100005,1953.9418749100005,1953.9418749100005,1953.9418749100005,1953.9418749100005,1953.9418749100005,1953.9418749100005,1953.9418749100005,,,,,repeat,number,numRpt,d,Hi,,,0.6998844810004812,2,,,,,high,1954.6580805419944,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,1,1110,,,1960.9494804129936,,160,W,circle,0.001781175989890471,,,,,1,0,,,,,,,,,,,,,,,,,1957.1402213700057,1957.1402213700057,1957.1402213700057,1957.1402213700057,1958.6463659830042,1958.6463659830042,1958.6463659830042,1958.6463659830042,1958.6463659830042,1958.6463659830042,1958.6463659830042,1958.6463659830042,,,,,repeat,number,numRpt,f,Lo,,,0.7754551389953122,2,,,,,high,1959.4488813880016,1960.9494804129936,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,0,1110,,,1965.7716973460047,,167,D,hexagon,0.0015260990185197443,,,,,1,0,,,,,,,,,,,,,,,,,1961.9292683349922,1961.9292683349922,1961.9292683349922,1961.9292683349922,1963.4355929739831,1963.4355929739831,1963.4355929739831,1963.4355929739831,1963.4355929739831,1963.4355929739831,1963.4355929739831,1963.4355929739831,,,,,switch,letter,lettSwt,j,Hi,,,0.8024539299949538,2,,,,,high,1964.269879708998,1965.7716973460047,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,10,1120,,,1970.6260069950076,,181,F,star,0.0014030709862709045,,,,,1,0,,,,,,,,,,,,,,,,,1966.751543557999,1966.751543557999,1966.751543557999,1966.751543557999,1968.2575032679888,1968.2575032679888,1968.2575032679888,1968.2575032679888,1968.2575032679888,1968.2575032679888,1968.2575032679888,1968.2575032679888,,,,,repeat,letter,lettRpt,j,Lo,,,0.8400789180013817,2,,,,,high,1969.126521505008,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,1,1121,,,1975.2987238869828,,174,Y,star,0.0009533720149192959,,,,,1,0,,,,,,,,,,,,,,,,,1971.6067874779983,1971.6067874779983,1971.6067874779983,1971.6067874779983,1973.1120207099884,1973.1120207099884,1973.1120207099884,1973.1120207099884,1973.1120207099884,1973.1120207099884,1973.1120207099884,1973.1120207099884,,,,,repeat,letter,lettRpt,k,Lo,,,0.6668833740113769,2,,,,,high,1973.7980324380042,1975.2987238869828,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,1,1122,,,1980.0206693240034,,146,B,circle,0.0015314740012399852,,,,,1,0,,,,,,,,,,,,,,,,,1976.2776244689885,1976.2776244689885,1976.2776244689885,1976.2776244689885,1977.784832979989,1977.784832979989,1977.784832979989,1977.784832979989,1977.784832979989,1977.784832979989,1977.784832979989,1977.784832979989,,,,,repeat,letter,lettRpt,j,Lo,,,0.7068416890106164,2,,,,,high,1978.5192760619975,1980.0206693240034,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,0,1122,,,1984.9419440169877,,132,S,hexagon,0.0015787780284881592,,,,,1,0,,,,,,,,,,,,,,,,1985.4431827689987,1981.001866753999,1981.001866753999,1981.001866753999,1981.001866753999,1982.5067431959906,1982.5067431959906,1982.5067431959906,1982.5067431959906,1982.5067431959906,1982.5067431959906,1982.5067431959906,1982.5067431959906,,,,,repeat,letter,lettRpt,k,Hi,,,0.9123192289844155,2,,,,,high,1983.442220708006,,,,,,22349,2022-11-11_14h55.54.570,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.92196243070936,
