LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,8,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.9204765449977,711.9204765449977,711.9204765449977,711.9204765449977,711.9204765449977,711.9204765449977,711.9204765449977,711.9204765449977,711.9204765449977,711.9204765449977,l,1.1507208510156488,1,795,2,713.0928897839913,714.6073547349952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,9,33,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.1073631939944,715.1073631939944,715.1073631939944,715.1073631939944,715.1073631939944,715.1073631939944,715.1073631939944,715.1073631939944,715.1073631939944,715.1073631939944,a,0.33168780301639345,10,805,2,715.4601104399917,716.9753314629925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,10,34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.4612925639958,717.4612925639958,717.4612925639958,717.4612925639958,717.4612925639958,717.4612925639958,717.4612925639958,717.4612925639958,717.4612925639958,717.4612925639958,a,0.2750887750153197,10,815,2,717.7618389119889,719.2618736519944,719.2618736519944,719.7616656789905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,11,35,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.7616656789905,719.7616656789905,719.7616656789905,719.7616656789905,719.7616656789905,719.7616656789905,719.7616656789905,719.7616656789905,719.7616656789905,719.7616656789905,a,0.31787978700594977,10,825,2,720.1123961639969,721.6125500719936,721.6125500719936,722.1126612659864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,0,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.1126612659864,722.1126612659864,722.1126612659864,722.1126612659864,722.1126612659864,722.1126612659864,722.1126612659864,722.1126612659864,722.1126612659864,722.1126612659864,a,0.3510142260201974,10,835,2,722.481562571993,723.9811180199904,723.9811180199904,724.4814478989865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,1,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.4814478989865,724.4814478989865,724.4814478989865,724.4814478989865,724.4814478989865,724.4814478989865,724.4814478989865,724.4814478989865,724.4814478989865,724.4814478989865,a,0.26152126101078466,10,845,2,724.7650054729893,726.2651130799932,726.2651130799932,726.7651718339912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,2,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.7651718339912,726.7651718339912,726.7651718339912,726.7651718339912,726.7651718339912,726.7651718339912,726.7651718339912,726.7651718339912,726.7651718339912,726.7651718339912,a,0.28275056202255655,1,846,2,727.0679354369931,728.5687987860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,3,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.0690164059924,729.0690164059924,729.0690164059924,729.0690164059924,729.0690164059924,729.0690164059924,729.0690164059924,729.0690164059924,729.0690164059924,729.0690164059924,l,0.28997958201216534,1,847,2,729.3857799749967,730.8850410039886,730.8850410039886,731.3849800179887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,4,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.3849800179887,731.3849800179887,731.3849800179887,731.3849800179887,731.3849800179887,731.3849800179887,731.3849800179887,731.3849800179887,731.3849800179887,731.3849800179887,a,0.39121548501134384,1,848,2,731.8024228369904,733.3049997849885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,5,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.8052185519919,733.8052185519919,733.8052185519919,733.8052185519919,733.8052185519919,733.8052185519919,733.8052185519919,733.8052185519919,733.8052185519919,733.8052185519919,a,0.24995401600608602,1,849,2,734.0725348709966,735.571831985988,735.571831985988,736.0721114560001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,6,42,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.0721114560001,736.0721114560001,736.0721114560001,736.0721114560001,736.0721114560001,736.0721114560001,736.0721114560001,736.0721114560001,736.0721114560001,736.0721114560001,l,0.2868340200075181,10,859,2,736.3920444809919,737.8910670019977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,7,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.3912003049918,738.3912003049918,738.3912003049918,738.3912003049918,738.3912003049918,738.3912003049918,738.3912003049918,738.3912003049918,738.3912003049918,738.3912003049918,l,0.2650409300113097,1,860,2,738.6786531019898,740.1919153709896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,8,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.6920112519874,740.6920112519874,740.6920112519874,740.6920112519874,740.6920112519874,740.6920112519874,740.6920112519874,740.6920112519874,740.6920112519874,740.6920112519874,a,0.3711238260148093,1,861,2,741.0936970409966,742.5955266089877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,9,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.0957874739979,743.0957874739979,743.0957874739979,743.0957874739979,743.0957874739979,743.0957874739979,743.0957874739979,743.0957874739979,743.0957874739979,743.0957874739979,l,0.19235527999990154,10,871,2,743.3150636819919,744.8304272359965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,10,46,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.330354922,745.330354922,745.330354922,745.330354922,745.330354922,745.330354922,745.330354922,745.330354922,745.330354922,745.330354922,a,0.24515628600784112,10,881,2,745.5972492529982,747.0962358299876,747.0962358299876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,11,47,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.5992588809895,747.5992588809895,747.5992588809895,747.5992588809895,747.5992588809895,747.5992588809895,747.5992588809895,747.5992588809895,747.5992588809895,747.5992588809895,a,0.04853336101223249,1,882,2,747.6806714009872,749.165608100986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.7795097279886,,,174,B,hexagon,0.0014904830022715032,784.4873415079928,785.9748414969945,785.9748414969945,785.9748414969945,0,0,d,2.265235840008245,0,788.2644527629891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.8988360129879,,,139,D,triangle,0.016664554001181386,790.7745618089975,792.2459559749987,792.2459559749987,792.2459559749987,1,1,d,2.1132114920037566,0,794.38644514099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.053505259988,,,132,Y,star,0.017853541008662432,796.8962577859929,798.3696491619921,798.3696491619921,798.3696491619921,0,0,f,1.1420022750098724,0,799.5387749479996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.5756179739983,,,167,F,circle,0.015200284993625246,802.0485480899952,803.5233341849962,803.5233341849962,803.5233341849962,1,1,f,2.5245085080096032,0,806.0772432649974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.1457249009982,,,125,U,star,0.0022814569965703413,808.571496272998,810.0595671889896,810.0595671889896,810.0595671889896,1,0,d,1.5636189340002602,0,811.6452042009914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.8349117289908,,,146,H,circle,0.0027731580048566684,814.1419411009992,815.6307860859961,815.6307860859961,815.6307860859961,0,0,f,2.66516869100451,0,818.3193142620003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.9711793809984,,,181,W,triangle,0.016859241004567593,820.8299026569875,822.3014306259865,822.3014306259865,822.3014306259865,1,1,f,1.1304323290096363,0,823.4568521689944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.6253857470001,,,160,S,hexagon,0.01563656701182481,825.9665784079989,827.4439448129997,827.4439448129997,827.4439448129997,1,0,f,2.643065521013341,0,830.1249818029901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.7624803079962,,837.262427344991,174,B,triangle,0.001442567998310551,832.6208832559932,834.1113701939903,834.1113701939903,834.1113701939903,1,0,f,1.1276372320135124,0,835.2627531639882,836.7624803079962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.3822148119943,,,139,D,star,0.0004463799996301532,837.7577188329888,839.248328384987,839.248328384987,839.248328384987,1,0,d,0.6075735640188213,0,839.8824562399968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.0922785169969,,854.5922703409888,174,B,star,0.0006648010021308437,850.252070972987,851.7400955419871,851.7400955419871,851.7400955419871,1,0,f,0.8279204420105089,1,852.5923651719932,854.0922785169969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.7127478369948,,860.2128168519994,146,F,hexagon,0.00033783999970182776,855.087751797997,856.5765086009924,856.5765086009924,856.5765086009924,1,0,d,1.6147025810059858,1,858.2132646589889,859.7127478369948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.7327726349904,,,181,U,circle,0.00021591399854514748,860.7092564649938,862.1966047129972,862.1966047129972,862.1966047129972,1,0,f,0.9947250360128237,1,863.2177117149986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.0372782249906,,,167,W,triangle,0.01780549499380868,865.7296890359867,867.2005840229976,867.2005840229976,867.2005840229976,1,0,f,1.3027612940059043,1,868.5212814029946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.8407823869929,,875.3409436609945,132,S,star,0.015908757006400265,871.0324990279914,872.5065071199933,872.5065071199933,872.5065071199933,1,0,d,0.813371411015396,1,873.3411740679876,874.8407823869929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.6770734649908,,880.1774627849954,125,H,triangle,0.00048665699432604015,875.8361356299865,877.325175312988,877.325175312988,877.325175312988,1,0,d,0.8263191050064052,1,878.1778626659943,879.6770734649908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.547815820988,,,160,D,circle,0.0002083189901895821,880.6732024739904,882.160984393995,882.160984393995,882.160984393995,1,0,f,2.838215174007928,1,885.0329993529886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.5187373299996,,892.0187862879975,139,Y,hexagon,0.017432050008210354,887.5450858279946,889.0176790859987,889.0176790859987,889.0176790859987,1,0,d,0.9812991140061058,1,890.0188911179866,891.5187373299996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.0896726549981,,,174,B,triangle,0.0006101270118961111,892.5144824619929,894.0049577359896,894.0049577359896,894.0049577359896,1,0,f,1.5544006180134602,1,895.5898150899884,897.0896726549981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.5113642269862,,,146,F,star,0.0023496290086768568,898.0862715599942,899.574695059986,899.574695059986,899.574695059986,1,0,d,1.416387620018213,1,901.0106812960003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.9306583639991,,,181,S,triangle,0.0032671829976607114,,,,,1,0,,,2,927.4293573679897,,923.6718288470001,925.160795438991,925.160795438991,925.160795438991,k,2.246944598009577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.4672121099866,,934.967383020994,174,D,circle,0.0013848419912392274,,,,,1,0,,,2,932.9666986089869,934.4672121099866,929.9254585210001,931.4148404109874,931.4148404109874,931.4148404109874,j,1.5205455370014533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.7546205149993,,940.2548132369993,132,H,hexagon,0.014295030006906018,,,,,1,0,,,2,938.2551186929923,,935.4791160189925,936.9687045169994,936.9687045169994,936.9687045169994,j,1.2623540110216709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.5405991309963,,,160,U,star,0.0005658230074914172,,,,,1,0,,,2,943.026185455994,,940.7504895629972,942.2389496279939,942.2389496279939,942.2389496279939,k,0.7682415220187977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.2779434459953,,,139,Y,circle,0.017642078004428186,,,,,1,0,,,2,947.7630026409897,,945.5370868989994,947.0088880969997,947.0088880969997,947.0088880969997,k,0.7264265330159105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.5980552439869,,,125,F,hexagon,0.016329438993125223,,,,,1,0,,,2,953.0839910129871,,950.27377780799,951.7463358399982,951.7463358399982,951.7463358399982,j,1.3087540730048204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.4352974359936,,,146,W,triangle,0.01744252399657853,,,,,1,0,,,2,957.9359241509956,959.4352974359936,955.5946119989967,957.0660848859989,957.0660848859989,957.0660848859989,k,0.8377968110144138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96919,2022-10-26_14h33.13.032,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.741760980456945,
