LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,10,1245,,,,1568.3929574649956,,S,132,hexagon,0.0016282489814329892,,,,,1,0,,,,,,,,,,,,1564.7387643129914,1564.7387643129914,1564.7387643129914,1564.7387643129914,1566.2404867639998,1566.2404867639998,1566.2404867639998,1566.2404867639998,1566.2404867639998,1566.2404867639998,1566.2404867639998,1566.2404867639998,switch,number,numSwt,j,0.6238191990123596,Hi,,,2,,,space,3.4954874890099745,low,1566.9078815879766,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,10,1255,,,,1572.8813374500023,,F,174,star,0.0011345560196787119,,,,,1,0,,,,,,,,,,,,1569.377375549986,1569.377375549986,1569.377375549986,1569.377375549986,1570.878917703987,1570.878917703987,1570.878917703987,1570.878917703987,1570.878917703987,1570.878917703987,1570.878917703987,1570.878917703987,repeat,number,numRpt,k,0.4737761260184925,Lo,,,2,,,,,low,1571.3810812539887,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,1,1256,,,,1577.5030590559763,,D,146,circle,0.0012699879880528897,,,,,1,0,,,,,,,,,,,,1573.8653843929933,1573.8653843929933,1573.8653843929933,1573.8653843929933,1575.3671837399888,1575.3671837399888,1575.3671837399888,1575.3671837399888,1575.3671837399888,1575.3671837399888,1575.3671837399888,1575.3671837399888,repeat,number,numRpt,j,0.6005380360293202,Lo,,,2,,,,,low,1576.0013938689954,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,1,1257,,,,1582.0246315309778,,B,181,triangle,0.0007682819850742817,,,,,1,0,,,,,,,,,,,,1578.4706742059789,1578.4706742059789,1578.4706742059789,1578.4706742059789,1579.9723068299936,1579.9723068299936,1579.9723068299936,1579.9723068299936,1579.9723068299936,1579.9723068299936,1579.9723068299936,1579.9723068299936,repeat,number,numRpt,k,0.5279432639945298,Hi,,,2,,,,,low,1580.5249590110034,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,10,1267,,,,1586.6632238849998,,H,167,circle,0.0011901969846803695,,,,,1,0,,,,,,,,,,,,1583.0088866199949,1583.0088866199949,1583.0088866199949,1583.0088866199949,1584.510563963995,1584.510563963995,1584.510563963995,1584.510563963995,1584.510563963995,1584.510563963995,1584.510563963995,1584.510563963995,repeat,number,numRpt,k,0.625249597011134,Lo,,,2,,,,,low,1585.1780850599753,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,10,1277,,,,1591.251436527993,,W,160,star,0.0012783920101355761,,,,,1,0,,,,,,,,,,,,1587.6475469809957,1587.6475469809957,1587.6475469809957,1587.6475469809957,1589.1489758639946,1589.1489758639946,1589.1489758639946,1589.1489758639946,1589.1489758639946,1589.1489758639946,1589.1489758639946,1589.1489758639946,repeat,number,numRpt,k,0.5675314810068812,Lo,,,2,,,,,low,1589.7498466009856,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,1,1278,,,,1595.8399803249922,,Y,125,hexagon,0.0008987059991341084,,,,,1,0,,,,,,,,,,,,1592.2191360699944,1592.2191360699944,1592.2191360699944,1592.2191360699944,1593.7209729889873,1593.7209729889873,1593.7209729889873,1593.7209729889873,1593.7209729889873,1593.7209729889873,1593.7209729889873,1593.7209729889873,repeat,number,numRpt,j,0.5951880979991984,Hi,,,2,,,,,low,1594.3548667029827,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,1,1279,,,,1600.6951569480007,,U,139,triangle,0.0010715610114857554,,,,,1,0,,,,,,,,,,,,1596.824349344999,1596.824349344999,1596.824349344999,1596.824349344999,1598.3258148680034,1598.3258148680034,1598.3258148680034,1598.3258148680034,1598.3258148680034,1598.3258148680034,1598.3258148680034,1598.3258148680034,repeat,number,numRpt,j,0.828295776998857,Hi,,,2,,,,,low,1599.193418490002,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,1,1280,,,,1605.3003000449971,,S,132,star,0.0013399099989328533,,,,,1,0,,,,,,,,,,,,1601.6629200689786,1601.6629200689786,1601.6629200689786,1601.6629200689786,1603.1645194579905,1603.1645194579905,1603.1645194579905,1603.1645194579905,1603.1645194579905,1603.1645194579905,1603.1645194579905,1603.1645194579905,repeat,number,numRpt,j,0.6135437710036058,Lo,,,2,,,,,low,1603.815345919982,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,1,1281,,,,1610.0389288299775,1610.5395242380037,F,174,circle,0.0010322470043320209,,,,,1,0,,,,,,,,,,,,1606.2847938449995,1606.2847938449995,1606.2847938449995,1606.2847938449995,1607.7864216089947,1607.7864216089947,1607.7864216089947,1607.7864216089947,1607.7864216089947,1607.7864216089947,1607.7864216089947,1607.7864216089947,repeat,number,numRpt,k,0.7181582040211651,Lo,,,2,,,,,low,1608.5371802049922,1610.0389288299775,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,1,1282,,,,1614.6271625539812,1615.1274698849884,D,146,hexagon,1.5830155462026596e-06,,,,,1,0,,,,,,,,,,,,1611.040122803999,1611.040122803999,1611.040122803999,1611.040122803999,1612.5248038540012,1612.5248038540012,1612.5248038540012,1612.5248038540012,1612.5416178839805,1612.5416178839805,1612.5416178839805,1612.5416178839805,repeat,number,numRpt,j,0.5685891430184711,Hi,,,2,,,,,low,1613.1257054079906,1614.6271625539812,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,10,1292,,,,1619.8164025839942,1620.3168213600002,B,181,triangle,0.00011206098133698106,,,,,1,0,,,,,,,,,,,,1615.628352609987,1615.628352609987,1615.628352609987,1615.628352609987,1617.1133460830024,1617.1133460830024,1617.1133460830024,1617.1133460830024,1617.1299067910004,1617.1299067910004,1617.1299067910004,1617.1299067910004,repeat,number,numRpt,k,1.1684898670064285,Hi,,,2,,,,,low,1618.3146214289882,1619.8164025839942,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,1,1293,,,,1624.504992823,,H,167,star,0.0006400150014087558,,,,,1,0,,,,,,,,,,,,1620.8174864809844,1620.8174864809844,1620.8174864809844,1620.8174864809844,1622.3024437179847,1622.3024437179847,1622.3024437179847,1622.3024437179847,1622.31896577499,1622.31896577499,1622.31896577499,1622.31896577499,repeat,number,numRpt,k,0.6807644350046758,Lo,,,2,,,,,low,1623.0198967600008,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,1,1294,,,,1629.1266819529992,,W,160,circle,0.0012099070008844137,,,,,1,0,,,,,,,,,,,,1625.4893361699942,1625.4893361699942,1625.4893361699942,1625.4893361699942,1626.990982813004,1626.990982813004,1626.990982813004,1626.990982813004,1626.990982813004,1626.990982813004,1626.990982813004,1626.990982813004,repeat,number,numRpt,k,0.6066793010395486,Lo,,,2,,,,,low,1627.6417377089965,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,10,1304,,,,1633.865119879978,,Y,125,hexagon,0.001264998980332166,,,,,1,0,,,,,,,,,,,,1630.1109342389973,1630.1109342389973,1630.1109342389973,1630.1109342389973,1631.6127611639968,1631.6127611639968,1631.6127611639968,1631.6127611639968,1631.6127611639968,1631.6127611639968,1631.6127611639968,1631.6127611639968,repeat,number,numRpt,j,0.7317334530234803,Hi,,,2,,,,,low,1632.3804252609843,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,1,1305,,,,1638.4701360079926,1638.9706455449923,U,139,triangle,0.0013105430116411299,,,,,1,0,,,,,,,,,,,,1634.8497608789767,1634.8497608789767,1634.8497608789767,1634.8497608789767,1636.3512257459806,1636.3512257459806,1636.3512257459806,1636.3512257459806,1636.3512257459806,1636.3512257459806,1636.3512257459806,1636.3512257459806,repeat,number,numRpt,j,0.5850642590085045,Hi,,,2,,,,,low,1636.9684726479754,1638.4701360079926,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,1,1306,,,,1644.3434738089854,,W,174,star,-0.0002511919883545488,,,,,1,0,,,,,,,,,,,,1639.471448066004,1639.471448066004,1639.471448066004,1639.471448066004,1640.9563669549825,1640.9563669549825,1640.9563669549825,1640.9563669549825,1640.972815674002,1640.972815674002,1640.972815674002,1640.972815674002,repeat,number,numRpt,k,1.852434845030075,Lo,,,2,,,,,low,1642.8417377939913,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,1,1307,,,,1648.9485191299755,,H,146,circle,0.01704860501922667,,,,,1,0,,,,,,,,,,,,1645.3281195749878,1645.3281195749878,1645.3281195749878,1645.3281195749878,1646.8128936529974,1646.8128936529974,1646.8128936529974,1646.8128936529974,1646.829395732988,1646.829395732988,1646.829395732988,1646.829395732988,repeat,number,numRpt,j,0.6075458850245923,Lo,,,2,,,,,low,1647.4634560080012,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,1,1308,,,,1653.5534788339864,,U,139,triangle,0.0013449940015561879,,,,,1,0,,,,,,,,,,,,1649.9327465399983,1649.9327465399983,1649.9327465399983,1649.9327465399983,1651.434449170978,1651.434449170978,1651.434449170978,1651.434449170978,1651.434449170978,1651.434449170978,1651.434449170978,1651.434449170978,repeat,number,numRpt,j,0.5754321810090914,Hi,,,2,,,,,low,1652.0520640689938,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,1,1309,,,,1658.2921099679952,,D,181,hexagon,0.0009323630074504763,,,,,1,0,,,,,,,,,,,,1654.5213342529896,1654.5213342529896,1654.5213342529896,1654.5213342529896,1656.022835914977,1656.022835914977,1656.022835914977,1656.022835914977,1656.022835914977,1656.022835914977,1656.022835914977,1656.022835914977,repeat,number,numRpt,k,0.7465926850272808,Hi,,,2,,,,,low,1656.807224335993,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,10,1319,,,,1662.8305096959812,,Y,167,hexagon,0.0011848429858218879,,,,,1,0,,,,,,,,,,,,1659.2765651329828,1659.2765651329828,1659.2765651329828,1659.2765651329828,1660.7780569909955,1660.7780569909955,1660.7780569909955,1660.7780569909955,1660.7780569909955,1660.7780569909955,1660.7780569909955,1660.7780569909955,repeat,number,numRpt,k,0.5027083500172012,Hi,,,2,,,,,low,1661.328895009996,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,1,1320,,,,1667.4523446729872,1667.9527488579915,S,132,circle,0.001038386981235817,,,,,1,0,,,,,,,,,,,,1663.814793389989,1663.814793389989,1663.814793389989,1663.814793389989,1665.3165432989772,1665.3165432989772,1665.3165432989772,1665.3165432989772,1665.3165432989772,1665.3165432989772,1665.3165432989772,1665.3165432989772,repeat,number,numRpt,j,0.6016293030115776,Lo,,,2,,,,,low,1665.9507365739846,1667.4523446729872,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,1,1321,,,,1672.1741981929808,,F,160,triangle,-6.185800884850323e-05,,,,,1,0,,,,,,,,,,,,1668.4534305080015,1668.4534305080015,1668.4534305080015,1668.4534305080015,1669.9382839829777,1669.9382839829777,1669.9382839829777,1669.9382839829777,1669.9550215829804,1669.9550215829804,1669.9550215829804,1669.9550215829804,repeat,number,numRpt,k,0.7156830580206588,Hi,,,2,,,,,low,1670.6891960109933,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,1,1322,,,,1676.879233093001,,B,125,star,0.001031810010317713,,,,,1,0,,,,,,,,,,,,1673.1584163490043,1673.1584163490043,1673.1584163490043,1673.1584163490043,1674.6601608879864,1674.6601608879864,1674.6601608879864,1674.6601608879864,1674.6601608879864,1674.6601608879864,1674.6601608879864,1674.6601608879864,repeat,number,numRpt,j,0.6740246200060938,Lo,,,2,,,,,low,1675.3777343039983,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,24,0,24,0,,,,,,,,,,,,,,,,1,1323,,,,1682.1350886239961,,D,139,circle,0.0011545489833224565,,,,,1,0,,,,,,,,,,,,1677.8469912059954,1677.8469912059954,1677.8469912059954,1677.8469912059954,1679.3488041399978,1679.3488041399978,1679.3488041399978,1679.3488041399978,1679.3488041399978,1679.3488041399978,1679.3488041399978,1679.3488041399978,repeat,number,numRpt,j,1.2610977019940037,Lo,,,2,,,,,low,1680.6502904689987,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,25,0,25,0,,,,,,,,,,,,,,,,10,1333,,,,1686.6900586409902,,B,167,hexagon,0.0011315899901092052,,,,,1,0,,,,,,,,,,,,1683.1193658440025,1683.1193658440025,1683.1193658440025,1683.1193658440025,1684.6211373739934,1684.6211373739934,1684.6211373739934,1684.6211373739934,1684.6211373739934,1684.6211373739934,1684.6211373739934,1684.6211373739934,repeat,number,numRpt,k,0.5457976230245549,Hi,,,2,,,,,low,1685.205056865001,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,26,0,26,0,,,,,,,,,,,,,,,,10,1343,,,,1691.5119882199797,,Y,160,triangle,0.0014779120101593435,,,,,1,0,,,,,,,,,,,,1687.6746938150027,1687.6746938150027,1687.6746938150027,1687.6746938150027,1689.1761513459787,1689.1761513459787,1689.1761513459787,1689.1761513459787,1689.1761513459787,1689.1761513459787,1689.1761513459787,1689.1761513459787,repeat,number,numRpt,k,0.8076189840212464,Hi,,,2,,,,,low,1690.0273537999892,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,27,0,27,0,,,,,,,,,,,,,,,,1,1344,,,,1697.6190090549935,,W,125,star,0.0012269930157344788,,,,,1,0,,,,,,,,,,,,1692.4966093759867,1692.4966093759867,1692.4966093759867,1692.4966093759867,1693.998070681002,1693.998070681002,1693.998070681002,1693.998070681002,1693.998070681002,1693.998070681002,1693.998070681002,1693.998070681002,repeat,number,numRpt,j,2.070050236012321,Lo,,,2,,,,,low,1696.1173504850012,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,28,0,28,0,,,,,,,,,,,,,,,,10,1354,,,,1703.1250170999847,,S,174,hexagon,0.001238921977346763,,,,,1,0,,,,,,,,,,,,1698.6033141029766,1698.6033141029766,1698.6033141029766,1698.6033141029766,1700.1049785339856,1700.1049785339856,1700.1049785339856,1700.1049785339856,1700.1049785339856,1700.1049785339856,1700.1049785339856,1700.1049785339856,repeat,number,numRpt,k,1.488244399020914,Hi,,,2,,,,,low,1701.640009439987,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,29,0,29,0,,,,,,,,,,,,,,,,1,1355,,,,1709.198184214998,,H,146,star,0.001433754019672051,,,,,1,0,,,,,,,,,,,,1704.1093454739894,1704.1093454739894,1704.1093454739894,1704.1093454739894,1705.6109605599777,1705.6109605599777,1705.6109605599777,1705.6109605599777,1705.6109605599777,1705.6109605599777,1705.6109605599777,1705.6109605599777,repeat,number,numRpt,j,2.0361847600142937,Lo,,,2,,,,,low,1707.6964240359957,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,30,0,30,0,,,,,,,,,,,,,,,,10,1365,,,,1713.920131278981,,F,181,triangle,0.0009808260074350983,,,,,1,0,,,,,,,,,,,,1710.1827576289943,1710.1827576289943,1710.1827576289943,1710.1827576289943,1711.684465956001,1711.684465956001,1711.684465956001,1711.684465956001,1711.684465956001,1711.684465956001,1711.684465956001,1711.684465956001,repeat,number,numRpt,k,0.6859279490017798,Hi,,,2,,,,,low,1712.4185187190014,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,31,0,31,0,,,,,,,,,,,,,,,,10,1375,,,,1719.1924949639942,,U,132,circle,0.001415548991644755,,,,,1,0,,,,,,,,,,,,1714.9045386700018,1714.9045386700018,1714.9045386700018,1714.9045386700018,1716.4061283209885,1716.4061283209885,1716.4061283209885,1716.4061283209885,1716.4061283209885,1716.4061283209885,1716.4061283209885,1716.4061283209885,repeat,number,numRpt,j,1.2634660360054113,Lo,,,2,,,,,low,1717.7075745239854,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,10,1385,,,,1733.308110412996,,D,160,hexagon,0.0019315709942020476,,,,,1,0,,,,,,,,,,,,1729.7209113459976,1729.7209113459976,1729.7209113459976,1729.7209113459976,1731.2225810239906,1731.2225810239906,1731.2225810239906,1731.2225810239906,1731.2225810239906,1731.2225810239906,1731.2225810239906,1731.2225810239906,switch,letter,lettSwt,d,0.5445847980154213,Hi,,,3,,,space,3.913548536016606,low,1731.8067379839777,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,10,1395,,,,1737.9298416179954,,Y,132,star,0.0011940149997826666,,,,,1,0,,,,,,,,,,,,1734.2758877509914,1734.2758877509914,1734.2758877509914,1734.2758877509914,1735.777395632991,1735.777395632991,1735.777395632991,1735.777395632991,1735.777395632991,1735.777395632991,1735.777395632991,1735.777395632991,repeat,letter,lettRpt,f,0.6254815669963136,Lo,,,3,,,,,low,1736.445160385978,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,1,1396,,,,1742.6349452610011,,F,174,circle,0.0014339240151457489,,,,,1,0,,,,,,,,,,,,1738.9140814429848,1738.9140814429848,1738.9140814429848,1738.9140814429848,1740.416162929003,1740.416162929003,1740.416162929003,1740.416162929003,1740.416162929003,1740.416162929003,1740.416162929003,1740.416162929003,repeat,letter,lettRpt,d,0.6678722829965409,Lo,,,3,,,,,low,1741.1335210010002,,,,,,,,,,,,,,,,,,,,,98110,2022-11-21_14h08.02.994,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90733772441504,
