LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,0,1556,,,2468.784482165007,,,D,146,star,0.016667012125253677,,,,,0,0,,,,,,,,,,,,,,,2465.1943421140313,2465.1943421140313,2465.1943421140313,2465.1943421140313,2466.66705879895,2466.66705879895,2466.66705879895,2466.66705879895,2466.7003749250434,2466.7003749250434,2466.7003749250434,2466.7003749250434,switch,number,NA,k,0.5748639770317823,Lo,,,6,,,,,,,,,low,2467.2745865960605,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,10,1566,,,2473.2545742690563,,,H,139,triangle,0.01690615713596344,,,,,1,1,,,,,,,,,,,,,,,2469.7811369139235,2469.7811369139235,2469.7811369139235,2469.7811369139235,2471.2538719959557,2471.2538719959557,2471.2538719959557,2471.2538719959557,2471.2873237158637,2471.2873237158637,2471.2873237158637,2471.2873237158637,repeat,number,numRpt,j,0.45392708387225866,Hi,,,6,,,,,,,,,low,2471.7443845109083,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,1,1567,,,2477.674638259923,,,F,125,hexagon,0.016686748014762998,,,,,1,0,,,,,,,,,,,,,,,2474.2510077459738,2474.2510077459738,2474.2510077459738,2474.2510077459738,2475.7241314009298,2475.7241314009298,2475.7241314009298,2475.7241314009298,2475.757177392952,2475.757177392952,2475.757177392952,2475.757177392952,repeat,number,numRpt,j,0.40530550200492144,Lo,,,6,,,,,,,,,low,2476.164334384026,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,10,1577,,,2482.044820131967,,,W,167,circle,0.016978221014142036,,,,,1,0,,,,,,,,,,,,,,,2478.6711353708524,2478.6711353708524,2478.6711353708524,2478.6711353708524,2480.1443219899666,2480.1443219899666,2480.1443219899666,2480.1443219899666,2480.17764977389,2480.17764977389,2480.17764977389,2480.17764977389,switch,letter,lettSwt,f,0.3615659319330007,Hi,,,6,,,,,,,,,low,2480.5344070410356,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,0,1577,,,2486.5149006498978,,,S,125,triangle,0.01690577808767557,,,,,1,0,,,,,,,,,,,,,,,2483.040869945893,2483.040869945893,2483.040869945893,2483.040869945893,2484.512413698947,2484.512413698947,2484.512413698947,2484.512413698947,2484.545755977975,2484.545755977975,2484.545755977975,2484.545755977975,repeat,letter,lettRpt,f,0.46110381302423775,Hi,,,6,,,,,,,,,low,2485.0060760618653,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,10,1587,,,2490.8683681900147,,,D,181,hexagon,0.016292458167299628,,,,,1,0,,,,,,,,,,,,,,,2487.510887478944,2487.510887478944,2487.510887478944,2487.510887478944,2488.982682144968,2488.982682144968,2488.982682144968,2488.982682144968,2489.0157336138655,2489.0157336138655,2489.0157336138655,2489.0157336138655,switch,number,numSwt,k,0.36638795700855553,Lo,,,6,,,,,,,,,low,2489.3730891300365,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,10,1597,,,2495.321751503041,,,B,160,circle,0.0019328361377120018,,,,,1,0,,,,,,,,,,,,,,,2491.864157425007,2491.864157425007,2491.864157425007,2491.864157425007,2493.352268130053,2493.352268130053,2493.352268130053,2493.352268130053,2493.3690345929936,2493.3690345929936,2493.3690345929936,2493.3690345929936,repeat,number,numRpt,k,0.4416806248482317,Hi,,,6,,,,,,,,,low,2493.824880613014,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,1,1598,,,2499.978190646041,,,H,174,star,0.0017436849884688854,,,,,1,0,,,,,,,,,,,,,,,2496.317378900014,2496.317378900014,2496.317378900014,2496.317378900014,2497.805925434921,2497.805925434921,2497.805925434921,2497.805925434921,2497.8223792868666,2497.8223792868666,2497.8223792868666,2497.8223792868666,switch,letter,lettSwt,d,0.6454398438800126,Lo,,,6,,,,,,,,,low,2498.479966619052,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,10,1608,,,2505.045648922911,,,W,132,hexagon,0.0022789270151406527,,,,,1,0,,,,,,,,,,,,,,,2500.9704363460187,2500.9704363460187,2500.9704363460187,2500.9704363460187,2502.4594831368886,2502.4594831368886,2502.4594831368886,2502.4594831368886,2502.4762039009947,2502.4762039009947,2502.4762039009947,2502.4762039009947,switch,number,numSwt,j,1.054775085998699,Lo,,,6,,,,,,,,,low,2503.5501204610337,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,21,0,21,0,,,,,,,,,,,,,,,,0,1608,,,2509.514531980967,,,Y,167,circle,0.0017389538697898388,,,,,1,0,,,,,,,,,,,,,,,2506.0413767709397,2506.0413767709397,2506.0413767709397,2506.0413767709397,2507.5297613979783,2507.5297613979783,2507.5297613979783,2507.5297613979783,2507.546266048914,2507.546266048914,2507.546266048914,2507.546266048914,switch,letter,lettSwt,f,0.450002518016845,Hi,,,6,,,,,,,,,low,2508.004300992936,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,,,,,,,,,,,0,1608,,,2514.0841948848683,,,F,146,triangle,0.004892944125458598,,,,,1,0,,,,,,,,,,,,,,,2510.496241040062,2510.496241040062,2510.496241040062,2510.496241040062,2511.98316201102,2511.98316201102,2511.98316201102,2511.98316201102,2511.999942040071,2511.999942040071,2511.999942040071,2511.999942040071,repeat,letter,lettRpt,d,0.552861912176013,Hi,,,6,,,,,,,,,low,2512.5719258650206,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,23,0,23,0,,,,,,,,,,,,,,,,1,1609,,,2518.7205007348675,,,U,139,star,0.01663623400963843,,,,,1,0,,,,,,,,,,,,,,,2515.0805314639583,2515.0805314639583,2515.0805314639583,2515.0805314639583,2516.5534009160474,2516.5534009160474,2516.5534009160474,2516.5534009160474,2516.5866727628745,2516.5866727628745,2516.5866727628745,2516.5866727628745,switch,number,numSwt,j,0.6184729931410402,Lo,,,6,,,,,,,,,low,2517.2064578270074,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,24,0,24,0,,,,,,,,,,,,,,,,1,1610,,,2523.3408926539123,,,W,174,star,0.011670210165902972,,,,,1,0,,,,,,,,,,,,,,,2519.717141964007,2519.717141964007,2519.717141964007,2519.717141964007,2521.2067559240386,2521.2067559240386,2521.2067559240386,2521.2067559240386,2521.223684065044,2521.223684065044,2521.223684065044,2521.223684065044,switch,letter,lettSwt,f,0.588828549021855,Lo,,,6,,,,,,,,,low,2521.8290894648526,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,25,0,25,0,,,,,,,,,,,,,,,,0,1610,,,2527.7943396300543,,,F,160,triangle,0.016887326957657933,,,,,1,0,,,,,,,,,,,,,,,2524.3375079920515,2524.3375079920515,2524.3375079920515,2524.3375079920515,2525.8102510659955,2525.8102510659955,2525.8102510659955,2525.8102510659955,2525.843539956957,2525.843539956957,2525.843539956957,2525.843539956957,repeat,letter,lettRpt,d,0.4416380189359188,Hi,,,6,,,,,,,,,low,2526.284965937957,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,26,0,26,0,,,,,,,,,,,,,,,,0,1610,,,2532.681257739896,,,Y,146,circle,0.01632354105822742,,,,,1,0,,,,,,,,,,,,,,,2528.7901798698585,2528.7901798698585,2528.7901798698585,2528.7901798698585,2530.263745791046,2530.263745791046,2530.263745791046,2530.263745791046,2530.297015403863,2530.297015403863,2530.297015403863,2530.297015403863,switch,number,numSwt,j,0.8816220900043845,Hi,,,6,,,,,,,,,low,2531.169346912997,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,27,0,27,0,,,,,,,,,,,,,,,,1,1611,,,2537.2348947590217,,,S,167,hexagon,0.016626040916889906,,,,,1,0,,,,,,,,,,,,,,,2533.6774047820363,2533.6774047820363,2533.6774047820363,2533.6774047820363,2535.1504078409635,2535.1504078409635,2535.1504078409635,2535.1504078409635,2535.1838869180065,2535.1838869180065,2535.1838869180065,2535.1838869180065,repeat,number,numRpt,k,0.5401955379638821,Lo,,,6,,,,,,,,,low,2535.724618406035,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,28,0,28,0,,,,,,,,,,,,,,,,1,1612,,,2541.6713531869464,,,U,139,star,0.017044381005689502,,,,,1,0,,,,,,,,,,,,,,,2538.2308735048864,2538.2308735048864,2538.2308735048864,2538.2308735048864,2539.7023149989545,2539.7023149989545,2539.7023149989545,2539.7023149989545,2539.7359209049027,2539.7359209049027,2539.7359209049027,2539.7359209049027,switch,letter,lettSwt,f,0.42050559911876917,Lo,,,6,,,,,,,,,low,2540.160132796038,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,29,0,29,0,,,,,,,,,,,,,,,,10,1622,,,2546.0582498989534,,,B,125,circle,0.016682575922459364,,,,,1,0,,,,,,,,,,,,,,,2542.6672035730444,2542.6672035730444,2542.6672035730444,2542.6672035730444,2544.1391461929306,2544.1391461929306,2544.1391461929306,2544.1391461929306,2544.1725207900163,2544.1725207900163,2544.1725207900163,2544.1725207900163,repeat,letter,lettRpt,d,0.39481074386276305,Hi,,,6,,,,,,,,,low,2544.5631590769626,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,30,0,30,0,,,,,,,,,,,,,,,,1,1623,,,2550.495129670948,,,D,132,triangle,0.001902841031551361,,,,,1,0,,,,,,,,,,,,,,,2547.0542437189724,2547.0542437189724,2547.0542437189724,2547.0542437189724,2548.542373100994,2548.542373100994,2548.542373100994,2548.542373100994,2548.559290425852,2548.559290425852,2548.559290425852,2548.559290425852,switch,number,numSwt,j,0.4239513899665326,Hi,,,6,,,,,,,,,low,2549.0001275849063,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,31,0,31,0,,,,,,,,,,,,,,,,1,1624,,,2554.879931507865,,,H,181,hexagon,0.001843723002821207,,,,,1,0,,,,,,,,,,,,,,,2551.4906829278916,2551.4906829278916,2551.4906829278916,2551.4906829278916,2552.979322780855,2552.979322780855,2552.979322780855,2552.979322780855,2552.995939699933,2552.995939699933,2552.995939699933,2552.995939699933,switch,letter,lettSwt,d,0.3633441859856248,Lo,,,6,,,,,,,,,low,2553.3680783170275,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,0,1624,,,2563.103445007,,,W,167,triangle,0.0008318850304931402,,,,,1,0,,,,,,,,,,,,,,,2559.3127978160046,2559.3127978160046,2559.3127978160046,2559.3127978160046,2560.8023595989216,2560.8023595989216,2560.8023595989216,2560.8023595989216,2560.8189513578545,2560.8189513578545,2560.8189513578545,2560.8189513578545,repeat,letter,lettRpt,f,0.7527262659277767,Hi,,,7,,,,,,,space,0.31465448695234954,low,2561.593940783059,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,0,1624,,,2567.973493554862,,,D,125,circle,0.01676380494609475,,,,,1,0,,,,,,,,,,,,,,,2564.0995179710444,2564.0995179710444,2564.0995179710444,2564.0995179710444,2565.572456080932,2565.572456080932,2565.572456080932,2565.572456080932,2565.6059027318843,2565.6059027318843,2565.6059027318843,2565.6059027318843,switch,number,numSwt,j,0.8658636268228292,Hi,,,7,,,,,,,,,low,2566.4616014510393,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,1,1625,,,2572.3269456969574,,,U,181,hexagon,0.016807988984510303,,,,,1,0,,,,,,,,,,,,,,,2568.9697620850056,2568.9697620850056,2568.9697620850056,2568.9697620850056,2570.44297668105,2570.44297668105,2570.44297668105,2570.44297668105,2570.4763417469803,2570.4763417469803,2570.4763417469803,2570.4763417469803,repeat,number,numRpt,k,0.349131538067013,Lo,,,7,,,,,,,,,low,2570.8168863230385,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,0,1625,,,2576.6635641548783,,,F,160,star,0.016585286939516664,,,,,0,0,,,,,,,,,,,,,,,2573.3230210619513,2573.3230210619513,2573.3230210619513,2573.3230210619513,2574.794453563867,2574.794453563867,2574.794453563867,2574.794453563867,2574.8278290438466,2574.8278290438466,2574.8278290438466,2574.8278290438466,repeat,number,NA,j,0.32930697686970234,Lo,,,7,,,,,,,,,low,2575.153802878922,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,1,1626,,,2581.0338125349954,,,B,139,circle,0.0005247530061751604,,,,,1,1,,,,,,,,,,,,,,,2577.6430383690167,2577.6430383690167,2577.6430383690167,2577.6430383690167,2579.131277092034,2579.131277092034,2579.131277092034,2579.131277092034,2579.1479653939605,2579.1479653939605,2579.1479653939605,2579.1479653939605,repeat,number,numRpt,j,0.37975171115249395,Hi,,,7,,,,,,,,,low,2579.5388675199356,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,10,1636,,,2585.6038745329715,,2586.104083488928,S,174,star,0.0017958211246877909,,,,,1,0,,,,,,,,,,,,,,,2582.029433588963,2582.029433588963,2582.029433588963,2582.029433588963,2583.517951181857,2583.517951181857,2583.517951181857,2583.517951181857,2583.5346359009854,2583.5346359009854,2583.5346359009854,2583.5346359009854,switch,letter,lettSwt,f,0.5505143548361957,Lo,,,7,,,,,,,,,low,2584.1043567210436,2585.6038745329715,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,0,1636,,,2590.0196576828603,,,H,132,hexagon,0.013158125802874565,,,,,0,0,,,,,,,,,,,,,,,2586.6159834228456,2586.6159834228456,2586.6159834228456,2586.6159834228456,2588.104690061882,2588.104690061882,2588.104690061882,2588.104690061882,2588.1214190279134,2588.1214190279134,2588.1214190279134,2588.1214190279134,repeat,letter,NA,f,0.3731377439107746,Lo,,,7,,,,,,,,,low,2588.5126171628945,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,0,7,0,,,,,,,,,,,,,,,,10,1646,,,2594.442206902895,,,Y,146,triangle,0.0020352189894765615,,,,,1,1,,,,,,,,,,,,,,,2591.0026154909283,2591.0026154909283,2591.0026154909283,2591.0026154909283,2592.4916992508806,2592.4916992508806,2592.4916992508806,2592.4916992508806,2592.5082845059223,2592.5082845059223,2592.5082845059223,2592.5082845059223,switch,number,numSwt,j,0.41975917015224695,Hi,,,7,,,,,,,,,low,2592.9483737580013,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,8,0,8,0,,,,,,,,,,,,,,,,10,1656,,,2598.9124757868703,,,W,167,star,0.00047924299724400043,,,,,1,0,,,,,,,,,,,,,,,2595.4388470659032,2595.4388470659032,2595.4388470659032,2595.4388470659032,2596.9283217838965,2596.9283217838965,2596.9283217838965,2596.9283217838965,2596.9449471400585,2596.9449471400585,2596.9449471400585,2596.9449471400585,switch,letter,lettSwt,f,0.44860002794303,Lo,,,7,,,,,,,,,low,2597.40056135389,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,9,0,9,0,,,,,,,,,,,,,,,,1,1657,,,2603.3657578958664,,,D,125,circle,0.016689694952219725,,,,,1,0,,,,,,,,,,,,,,,2599.908431475982,2599.908431475982,2599.908431475982,2599.908431475982,2601.3817399099935,2601.3817399099935,2601.3817399099935,2601.3817399099935,2601.415138792945,2601.415138792945,2601.415138792945,2601.415138792945,switch,number,numSwt,j,0.4400032788980752,Hi,,,7,,,,,,,,,low,2601.8558808339294,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,10,0,10,0,,,,,,,,,,,,,,,,1,1658,,,2607.769257385051,,,U,181,hexagon,0.016949937911704183,,,,,1,0,,,,,,,,,,,,,,,2604.3621372929774,2604.3621372929774,2604.3621372929774,2604.3621372929774,2605.8350908248685,2605.8350908248685,2605.8350908248685,2605.8350908248685,2605.868463578867,2605.868463578867,2605.868463578867,2605.868463578867,switch,letter,lettSwt,f,0.39615051285363734,Lo,,,7,,,,,,,,,low,2606.2575505869463,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,11,0,11,0,,,,,,,,,,,,,,,,0,1658,,,2612.1891131929588,,,F,160,triangle,0.017088735941797495,,,,,0,0,,,,,,,,,,,,,,,2608.765221728012,2608.765221728012,2608.765221728012,2608.765221728012,2610.238475530874,2610.238475530874,2610.238475530874,2610.238475530874,2610.271769043058,2610.271769043058,2610.271769043058,2610.271769043058,repeat,letter,NA,f,0.41429142095148563,Lo,,,7,,,,,,,,,low,2610.679298308911,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,12,0,12,0,,,,,,,,,,,,,,,,0,1658,,,2617.042765100021,,,B,139,triangle,0.0004609150346368551,,,,,1,1,,,,,,,,,,,,,,,2613.1684157168493,2613.1684157168493,2613.1684157168493,2613.1684157168493,2614.6569027518854,2614.6569027518854,2614.6569027518854,2614.6569027518854,2614.6735510900617,2614.6735510900617,2614.6735510900617,2614.6735510900617,repeat,letter,lettRpt,d,0.8445892070885748,Hi,,,7,,,,,,,,,low,2615.5338861029595,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,0,13,0,,,,,,,,,,,,,,,,0,1658,,,2621.6463738079183,,,S,174,star,0.016801476944237947,,,,,0,0,,,,,,,,,,,,,,,2618.0388458960224,2618.0388458960224,2618.0388458960224,2618.0388458960224,2619.51057549892,2619.51057549892,2619.51057549892,2619.51057549892,2619.5437789189164,2619.5437789189164,2619.5437789189164,2619.5437789189164,switch,number,NA,j,0.5933170360513031,Hi,,,7,,,,,,,,,low,2620.1380184579175,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,0,14,0,,,,,,,,,,,,,,,,0,1658,,,2626.2832227139734,,,H,132,hexagon,0.016597189009189606,,,,,0,1,,,,,,,,,,,,,,,2622.642402271973,2622.642402271973,2622.642402271973,2622.642402271973,2624.1140327218454,2624.1140327218454,2624.1140327218454,2624.1140327218454,2624.147370127961,2624.147370127961,2624.147370127961,2624.147370127961,switch,letter,NA,f,0.6477067330852151,Hi,,,7,,,,,,,,,low,2624.7865474368446,,,,,,,,,,,,,,,,,59446,2022-11-16_14h33.19.232,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94312095600669,
