LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,5,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.73426609500893,165.73426609500893,165.73426609500893,165.73426609500893,165.73426609500893,165.73426609500893,165.73426609500893,165.73426609500893,165.73426609500893,165.73426609500893,l,1.3965575899928808,10,156,0,167.15234301800956,,168.65401377898525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,6,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.1547034929972,169.1547034929972,169.1547034929972,169.1547034929972,169.1547034929972,169.1547034929972,169.1547034929972,169.1547034929972,169.1547034929972,169.1547034929972,l,1.4408869019825943,10,166,0,170.62284102500416,,172.1247285429854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,7,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.6251127430005,172.6251127430005,172.6251127430005,172.6251127430005,172.6251127430005,172.6251127430005,172.6251127430005,172.6251127430005,172.6251127430005,172.6251127430005,a,1.105433524993714,10,176,0,173.7597110630013,,175.26136022398714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,8,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.76201310299803,175.76201310299803,175.76201310299803,175.76201310299803,175.76201310299803,175.76201310299803,175.76201310299803,175.76201310299803,175.76201310299803,175.76201310299803,a,0.7602172800106928,1,177,0,176.54639696498634,,178.04798527399544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,9,33,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.54857292200904,178.54857292200904,178.54857292200904,178.54857292200904,178.54857292200904,178.54857292200904,178.54857292200904,178.54857292200904,178.54857292200904,178.54857292200904,l,0.4072576219914481,1,178,0,178.9822265119874,,180.4839833730075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,10,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.98458609200316,180.98458609200316,180.98458609200316,180.98458609200316,180.98458609200316,180.98458609200316,180.98458609200316,180.98458609200316,180.98458609200316,180.98458609200316,l,0.8018727269954979,1,179,0,181.81859837198863,,183.320199365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.82076131898793,183.82076131898793,183.82076131898793,183.82076131898793,183.82076131898793,183.82076131898793,183.82076131898793,183.82076131898793,183.82076131898793,183.82076131898793,a,0.6697048109781463,10,189,0,184.5216781969939,,186.02314922300866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,3,0,36,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.52373200800503,186.52373200800503,186.52373200800503,186.52373200800503,186.52373200800503,186.52373200800503,186.52373200800503,186.52373200800503,186.52373200800503,186.52373200800503,l,0.6547665699908976,10,199,0,187.20790688498528,,188.7094965520082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,3,1,37,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.21001881899429,189.21001881899429,189.21001881899429,189.21001881899429,189.21001881899429,189.21001881899429,189.21001881899429,189.21001881899429,189.21001881899429,189.21001881899429,a,0.665977622003993,1,200,0,189.89403405899066,,191.39577799499966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,3,2,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.89641687998665,191.89641687998665,191.89641687998665,191.89641687998665,191.89641687998665,191.89641687998665,191.89641687998665,191.89641687998665,191.89641687998665,191.89641687998665,a,1.4186813779815566,10,210,0,193.3313460490026,194.83300672200858,194.83300672200858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,3,3,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.3336189799884,195.3336189799884,195.3336189799884,195.3336189799884,195.3336189799884,195.3336189799884,195.3336189799884,195.3336189799884,195.3336189799884,195.3336189799884,a,0.5819804079947062,10,220,0,195.934437177988,,197.4358607089962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,4,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.93654468498426,197.93654468498426,197.93654468498426,197.93654468498426,197.93654468498426,197.93654468498426,197.93654468498426,197.93654468498426,197.93654468498426,197.93654468498426,a,1.6992964309756644,10,230,0,199.65506398899015,,201.15665373500087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,3,5,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.65742292898358,201.65742292898358,201.65742292898358,201.65742292898358,201.65742292898358,201.65742292898358,201.65742292898358,201.65742292898358,201.65742292898358,201.65742292898358,a,1.0352447160112206,10,240,0,202.72492222400615,,204.22657957699266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,3,6,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.7273356730002,204.7273356730002,204.7273356730002,204.7273356730002,204.7273356730002,204.7273356730002,204.7273356730002,204.7273356730002,204.7273356730002,204.7273356730002,l,1.12470275699161,1,241,0,205.87849419898703,,207.38008433199138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,3,7,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.88052289900952,207.88052289900952,207.88052289900952,207.88052289900952,207.88052289900952,207.88052289900952,207.88052289900952,207.88052289900952,207.88052289900952,207.88052289900952,l,0.8513753790175542,10,251,0,208.74847670298186,210.24991953998688,210.24991953998688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,3,8,44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.75037868498475,210.75037868498475,210.75037868498475,210.75037868498475,210.75037868498475,210.75037868498475,210.75037868498475,210.75037868498475,210.75037868498475,210.75037868498475,a,0.5251782839768566,1,252,0,211.30128899301053,212.80295325699262,212.80295325699262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,3,9,45,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.30322161398362,213.30322161398362,213.30322161398362,213.30322161398362,213.30322161398362,213.30322161398362,213.30322161398362,213.30322161398362,213.30322161398362,213.30322161398362,a,0.403932528977748,10,262,0,213.73729133300367,,215.23895241200808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,3,10,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.7392844069982,215.7392844069982,215.7392844069982,215.7392844069982,215.7392844069982,215.7392844069982,215.7392844069982,215.7392844069982,215.7392844069982,215.7392844069982,l,1.2161333489930257,1,263,0,216.9741433970048,,218.47604400999262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,3,11,47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.9762785769999,218.9762785769999,218.9762785769999,218.9762785769999,218.9762785769999,218.9762785769999,218.9762785769999,218.9762785769999,218.9762785769999,218.9762785769999,l,0.4844665570126381,1,264,0,219.49347395199584,,220.9951628719864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.92271550899022,245.92271550899022,245.92271550899022,245.92271550899022,245.92271550899022,245.92271550899022,245.92271550899022,245.92271550899022,245.92271550899022,245.92271550899022,a,1.1926600500009954,1,265,1,247.1406351439946,,248.6424585339846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.14283525300561,249.14283525300561,249.14283525300561,249.14283525300561,249.14283525300561,249.14283525300561,249.14283525300561,249.14283525300561,249.14283525300561,249.14283525300561,l,0.6846976480155718,10,275,1,249.86027661000844,,251.36203093500808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.86246508199838,251.86246508199838,251.86246508199838,251.86246508199838,251.86246508199838,251.86246508199838,251.86246508199838,251.86246508199838,251.86246508199838,251.86246508199838,l,0.3085700399824418,1,276,1,252.1961970749835,,253.69803390200832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.19847110498813,254.19847110498813,254.19847110498813,254.19847110498813,254.19847110498813,254.19847110498813,254.19847110498813,254.19847110498813,254.19847110498813,254.19847110498813,a,0.2762775079754647,1,277,1,254.49870796498726,,256.00054022998665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.50110083800973,256.50110083800973,256.50110083800973,256.50110083800973,256.50110083800973,256.50110083800973,256.50110083800973,256.50110083800973,256.50110083800973,256.50110083800973,l,0.2215339819667861,10,287,1,256.7513398579904,,258.2529562439886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.753560120007,258.753560120007,258.753560120007,258.753560120007,258.753560120007,258.753560120007,258.753560120007,258.753560120007,258.753560120007,258.753560120007,a,0.2414621369971428,10,297,1,259.02065768500324,,260.52212351199705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0228429469862,261.0228429469862,261.0228429469862,261.0228429469862,261.0228429469862,261.0228429469862,261.0228429469862,261.0228429469862,261.0228429469862,261.0228429469862,l,0.2512738599907607,10,307,1,261.30623760298477,,262.807982163009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.3086476479948,263.3086476479948,263.3086476479948,263.3086476479948,263.3086476479948,263.3086476479948,263.3086476479948,263.3086476479948,263.3086476479948,263.3086476479948,a,0.18374879600014538,10,317,1,263.5089178769849,265.0104136070004,265.0104136070004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.510958792991,265.510958792991,265.510958792991,265.510958792991,265.510958792991,265.510958792991,265.510958792991,265.510958792991,265.510958792991,265.510958792991,l,0.23603740899125114,10,327,1,265.77804682499846,,267.27966247999575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.78030435400433,267.78030435400433,267.78030435400433,267.78030435400433,267.78030435400433,267.78030435400433,267.78030435400433,267.78030435400433,267.78030435400433,267.78030435400433,a,0.2388663970050402,10,337,1,268.0471272779978,,269.54875330399955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,10,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0493362440029,270.0493362440029,270.0493362440029,270.0493362440029,270.0493362440029,270.0493362440029,270.0493362440029,270.0493362440029,270.0493362440029,270.0493362440029,l,0.2675473790150136,1,338,1,270.3496582999942,,271.85134027700406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.35172161398805,272.35172161398805,272.35172161398805,272.35172161398805,272.35172161398805,272.35172161398805,272.35172161398805,272.35172161398805,272.35172161398805,272.35172161398805,l,0.3009679189999588,1,339,1,272.6855542539852,,274.1872679780063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.68782117398223,274.68782117398223,274.68782117398223,274.68782117398223,274.68782117398223,274.68782117398223,274.68782117398223,274.68782117398223,274.68782117398223,274.68782117398223,l,0.2748792300117202,10,349,1,274.988016755,,276.48974459499004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,1,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.99015624501044,276.99015624501044,276.99015624501044,276.99015624501044,276.99015624501044,276.99015624501044,276.99015624501044,276.99015624501044,276.99015624501044,276.99015624501044,l,0.29257844798848964,1,350,1,277.30731507300516,,278.80891489898204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,2,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.30946235999,279.30946235999,279.30946235999,279.30946235999,279.30946235999,279.30946235999,279.30946235999,279.30946235999,279.30946235999,279.30946235999,a,0.2772336489870213,1,351,1,279.61006293300306,,281.11156152398326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,3,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.61244158499176,281.61244158499176,281.61244158499176,281.61244158499176,281.61244158499176,281.61244158499176,281.61244158499176,281.61244158499176,281.61244158499176,281.61244158499176,l,0.2460595739830751,10,361,1,281.879260029993,,283.3807889620075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.8813789499982,283.8813789499982,283.8813789499982,283.8813789499982,283.8813789499982,283.8813789499982,283.8813789499982,283.8813789499982,283.8813789499982,283.8813789499982,a,0.2669803159951698,1,362,1,284.1649945079989,285.666689812002,285.666689812002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,5,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.1671153999923,286.1671153999923,286.1671153999923,286.1671153999923,286.1671153999923,286.1671153999923,286.1671153999923,286.1671153999923,286.1671153999923,286.1671153999923,l,0.2849098540027626,1,363,1,286.48420512798475,,287.98584001199924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,6,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.4865991619881,288.4865991619881,288.4865991619881,288.4865991619881,288.4865991619881,288.4865991619881,288.4865991619881,288.4865991619881,288.4865991619881,288.4865991619881,l,0.33375493399216793,1,364,1,288.8368877090106,290.33842248798464,290.33842248798464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,7,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.8388919849822,290.8388919849822,290.8388919849822,290.8388919849822,290.8388919849822,290.8388919849822,290.8388919849822,290.8388919849822,290.8388919849822,290.8388919849822,l,0.34943365899380296,1,365,1,291.2061273329891,292.70766475299024,292.70766475299024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,8,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.20821935799904,293.20821935799904,293.20821935799904,293.20821935799904,293.20821935799904,293.20821935799904,293.20821935799904,293.20821935799904,293.20821935799904,293.20821935799904,l,0.30806308100000024,1,366,1,293.5418340920005,,295.0435799479892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177,2022-10-27_13h55.24.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.04948738307094,
