LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,0,1054,,,3794.2482661299873,,F,139,hexagon,0.0006294809281826019,,,,,,,,,1,0,,,,,3794.748763671145,,,,,,,,3790.7608297271654,3790.7608297271654,3790.7608297271654,3790.7608297271654,3792.2627395431045,3792.2627395431045,3792.2627395431045,3792.2627395431045,3792.2627395431045,3792.2627395431045,3792.2627395431045,3792.2627395431045,repeat,number,numRpt,j,0.4509741149377078,Hi,,,1,,,,,low,3792.746480155969,3794.2482661299873,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,10,1064,,,3798.602804761147,,Y,181,circle,0.0005890629254281521,,,,,,,,,1,0,,,,,,,,,,,,,3795.232553557027,3795.232553557027,3795.232553557027,3795.232553557027,3796.734098890098,3796.734098890098,3796.734098890098,3796.734098890098,3796.734098890098,3796.734098890098,3796.734098890098,3796.734098890098,repeat,number,numRpt,k,0.34302537282928824,Lo,,,1,,,,,low,3797.1181488910224,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,0,1064,,,3802.990982603049,,D,174,hexagon,0.001139448955655098,,,,,,,,,0,0,,,,,,,,,,,,,3799.587396857096,3799.587396857096,3799.587396857096,3799.587396857096,3801.0888428501785,3801.0888428501785,3801.0888428501785,3801.0888428501785,3801.0888428501785,3801.0888428501785,3801.0888428501785,3801.0888428501785,repeat,number,NA,j,0.35355505580082536,Lo,,,1,,,,,low,3801.489305305062,3802.990982603049,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,1,1065,,,3807.4959093229845,,S,146,circle,0.0009632050059735775,,,,,,,,,1,1,,,,,,,,,,,,,3803.9755657659844,3803.9755657659844,3803.9755657659844,3803.9755657659844,3805.477129653096,3805.477129653096,3805.477129653096,3805.477129653096,3805.477129653096,3805.477129653096,3805.477129653096,3805.477129653096,repeat,number,numRpt,j,0.48806945770047605,Lo,,,1,,,,,low,3806.011142461095,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,0,1065,,,3811.900937471073,,B,125,star,0.0013574569020420313,,,,,,,,,0,0,,,,,,,,,,,,,3808.4803718151525,3808.4803718151525,3808.4803718151525,3808.4803718151525,3809.982129059965,3809.982129059965,3809.982129059965,3809.982129059965,3809.982129059965,3809.982129059965,3809.982129059965,3809.982129059965,switch,letter,NA,f,0.3929315358400345,Lo,,,1,,,,,low,3810.416258443147,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,1,1066,,,3816.3389858480077,,H,160,triangle,0.0013044599909335375,,,,,,,,,1,1,,,,,,,,,,,,,3812.8854520770255,3812.8854520770255,3812.8854520770255,3812.8854520770255,3814.3868873051833,3814.3868873051833,3814.3868873051833,3814.3868873051833,3814.3868873051833,3814.3868873051833,3814.3868873051833,3814.3868873051833,repeat,letter,lettRpt,d,0.4216606616973877,Lo,,,1,,,,,low,3814.8542181900702,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,1,1067,,,3825.732733752113,,Y,160,triangle,0.0018739241641014814,,,,,,,,,1,0,,,,,,,,,,,,,3822.195576887112,3822.195576887112,3822.195576887112,3822.195576887112,3823.6971697020344,3823.6971697020344,3823.6971697020344,3823.6971697020344,3823.6971697020344,3823.6971697020344,3823.6971697020344,3823.6971697020344,repeat,letter,lettRpt,f,0.5069845810066909,Lo,,,2,,,space,1.0887070388998836,low,3824.2478324619588,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,0,1067,,,3830.171145905042,,W,146,hexagon,0.001318685943260789,,,,,,,,,0,0,,,,,,,,,,,,,3826.717211808078,3826.717211808078,3826.717211808078,3826.717211808078,3828.218970395159,3828.218970395159,3828.218970395159,3828.218970395159,3828.218970395159,3828.218970395159,3828.218970395159,3828.218970395159,repeat,letter,NA,d,0.4272374347783625,Lo,,,2,,,,,low,3828.6861264931504,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,10,1077,,,3834.792889517965,,F,167,circle,0.0012100180611014366,,,,,,,,,1,1,,,,,,,,,,,,,3831.1552349370904,3831.1552349370904,3831.1552349370904,3831.1552349370904,3832.6571310381405,3832.6571310381405,3832.6571310381405,3832.6571310381405,3832.6571310381405,3832.6571310381405,3832.6571310381405,3832.6571310381405,repeat,letter,lettRpt,d,0.6134305978193879,Lo,,,2,,,,,low,3833.3078979051206,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,0,1077,,,3839.264512136113,,U,181,star,0.0012963220942765474,,,,,,,,,1,0,,,,,,,,,,,,,3835.7770023131743,3835.7770023131743,3835.7770023131743,3835.7770023131743,3837.279062935151,3837.279062935151,3837.279062935151,3837.279062935151,3837.279062935151,3837.279062935151,3837.279062935151,3837.279062935151,repeat,letter,lettRpt,f,0.43595029995776713,Hi,,,2,,,,,low,3837.762758142082,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,1,1078,,,3843.6858482670505,,D,132,triangle,0.0010510629508644342,,,,,,,,,1,0,,,,,,,,,,,,,3840.2485507030506,3840.2485507030506,3840.2485507030506,3840.2485507030506,3841.7505229031667,3841.7505229031667,3841.7505229031667,3841.7505229031667,3841.7505229031667,3841.7505229031667,3841.7505229031667,3841.7505229031667,switch,number,numSwt,j,0.4087436478585005,Lo,,,2,,,,,low,3842.2010305081494,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,1,1079,,,3848.2410682069603,,B,139,circle,0.001266723033040762,,,,,,,,,1,0,,,,,,,,,,,,,3844.6707004630007,3844.6707004630007,3844.6707004630007,3844.6707004630007,3846.1721049509943,3846.1721049509943,3846.1721049509943,3846.1721049509943,3846.1721049509943,3846.1721049509943,3846.1721049509943,3846.1721049509943,repeat,number,numRpt,j,0.5204641597811133,Lo,,,2,,,,,low,3846.7394664331805,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,0,1079,,,3852.6626165120397,,H,125,hexagon,0.000922434963285923,,,,,,,,,1,0,,,,,,,,,,,,,3849.208782725036,3849.208782725036,3849.208782725036,3849.208782725036,3850.71032410115,3850.71032410115,3850.71032410115,3850.71032410115,3850.71032410115,3850.71032410115,3850.71032410115,3850.71032410115,repeat,number,numRpt,j,0.42644165572710335,Hi,,,2,,,,,low,3851.177729970077,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,10,1089,,,3857.000518087065,,S,174,star,0.001149357995018363,,,,,,,,,1,0,,,,,3857.501030702144,,,,,,,,3853.646888300078,3853.646888300078,3853.646888300078,3853.646888300078,3855.148715491174,3855.148715491174,3855.148715491174,3855.148715491174,3855.148715491174,3855.148715491174,3855.148715491174,3855.148715491174,repeat,number,numRpt,k,0.31943473080173135,Hi,,,2,,,,,low,3855.498757601017,3857.000518087065,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,0,1089,,,3861.322249486111,,Y,160,star,0.00026739900931715965,,,,,,,,,0,0,,,,,,,,,,,,,3857.9850136530586,3857.9850136530586,3857.9850136530586,3857.9850136530586,3859.4866893400904,3859.4866893400904,3859.4866893400904,3859.4866893400904,3859.4866893400904,3859.4866893400904,3859.4866893400904,3859.4866893400904,repeat,number,NA,j,0.31544912490062416,Hi,,,2,,,,,low,3859.83716655802,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,0,1089,,,3865.6601932120975,,W,146,circle,0.0012581730261445045,,,,,,,,,0,1,,,,,,,,,,,,,3862.306568133179,3862.306568133179,3862.306568133179,3862.306568133179,3863.8080666370224,3863.8080666370224,3863.8080666370224,3863.8080666370224,3863.8080666370224,3863.8080666370224,3863.8080666370224,3863.8080666370224,repeat,number,NA,k,0.3127789148129523,Hi,,,2,,,,,low,3864.1587231180165,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,1,1090,,,3870.1317634519655,,F,167,triangle,0.001051648985594511,,,,,,,,,1,1,,,,,3870.63250180101,,,,,,,,3866.6278038711753,3866.6278038711753,3866.6278038711753,3866.6278038711753,3868.129479881143,3868.129479881143,3868.129479881143,3868.129479881143,3868.129479881143,3868.129479881143,3868.129479881143,3868.129479881143,repeat,number,numRpt,k,0.4683981058187783,Lo,,,2,,,,,low,3868.630120899994,3870.1317634519655,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,0,1090,,,3874.536610065028,,U,181,hexagon,0.0003902649041265249,,,,,,,,,1,0,,,,,,,,,,,,,3871.116186473053,3871.116186473053,3871.116186473053,3871.116186473053,3872.6178757501766,3872.6178757501766,3872.6178757501766,3872.6178757501766,3872.6178757501766,3872.6178757501766,3872.6178757501766,3872.6178757501766,repeat,number,numRpt,k,0.3794484459795058,Hi,,,2,,,,,low,3873.0350238161627,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,0,1090,,,3878.9249896011315,,D,132,star,0.0012457659468054771,,,,,,,,,1,0,,,,,,,,,,,,,3875.5043794901576,3875.5043794901576,3875.5043794901576,3875.5043794901576,3877.00606960617,3877.00606960617,3877.00606960617,3877.00606960617,3877.00606960617,3877.00606960617,3877.00606960617,3877.00606960617,switch,letter,lettSwt,d,0.3793819807469845,Hi,,,2,,,,,low,3877.423338598106,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,0,1090,,,3883.329596667085,,B,139,hexagon,0.0009750218596309423,,,,,,,,,1,0,,,,,3883.830095940968,,,,,,,,3879.8926011701114,3879.8926011701114,3879.8926011701114,3879.8926011701114,3881.393988674972,3881.393988674972,3881.393988674972,3881.393988674972,3881.393988674972,3881.393988674972,3881.393988674972,3881.393988674972,repeat,letter,lettRpt,d,0.40178121090866625,Hi,,,2,,,,,low,3881.828073872952,3883.329596667085,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,1,1091,,,3887.66773722996,,H,125,circle,0.0005991249345242977,,,,,,,,,1,0,,,,,,,,,,,,,3884.3140398520045,3884.3140398520045,3884.3140398520045,3884.3140398520045,3885.815931792138,3885.815931792138,3885.815931792138,3885.815931792138,3885.815931792138,3885.815931792138,3885.815931792138,3885.815931792138,repeat,letter,lettRpt,d,0.3230648466851562,Lo,,,2,,,,,low,3886.1828167110216,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,10,1101,,,3891.9725995950866,,S,174,triangle,0.001264818012714386,,,,,,,,,1,0,,,,,,,,,,,,,3888.6521497671492,3888.6521497671492,3888.6521497671492,3888.6521497671492,3890.1538214350585,3890.1538214350585,3890.1538214350585,3890.1538214350585,3890.1538214350585,3890.1538214350585,3890.1538214350585,3890.1538214350585,repeat,letter,lettRpt,f,0.2937373628374189,Lo,,,2,,,,,low,3890.487569269957,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,0,1101,,,3896.3273634430952,,H,167,circle,0.0012379901017993689,,,,,,,,,0,0,,,,,,,,,,,,,3892.956935452996,3892.956935452996,3892.956935452996,3892.956935452996,3894.4586658170447,3894.4586658170447,3894.4586658170447,3894.4586658170447,3894.4586658170447,3894.4586658170447,3894.4586658170447,3894.4586658170447,repeat,letter,NA,f,0.33264757692813873,Lo,,,2,,,,,low,3894.8258992109913,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,10,1111,,,3900.765730851097,,D,146,triangle,0.0009865660686045885,,,,,,,,,1,1,,,,,,,,,,,,,3897.295138870133,3897.295138870133,3897.295138870133,3897.295138870133,3898.7968643601052,3898.7968643601052,3898.7968643601052,3898.7968643601052,3898.7968643601052,3898.7968643601052,3898.7968643601052,3898.7968643601052,repeat,letter,lettRpt,d,0.4370941389352083,Lo,,,2,,,,,low,3899.2806400731206,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,0,1111,,,3905.1037409561686,,U,125,star,0.001106523908674717,,,,,,,,,0,0,,,,,,,,,,,,,3901.7499589850195,3901.7499589850195,3901.7499589850195,3901.7499589850195,3903.2518532271497,3903.2518532271497,3903.2518532271497,3903.2518532271497,3903.2518532271497,3903.2518532271497,3903.2518532271497,3903.2518532271497,repeat,letter,NA,d,0.32506098691374063,Lo,,,2,,,,,low,3903.6188416471705,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,0,1111,,,3909.4918232769705,,Y,132,hexagon,0.0012182029895484447,,,,,,,,,0,1,,,,,,,,,,,,,3906.0881896810606,3906.0881896810606,3906.0881896810606,3906.0881896810606,3907.5897882501595,3907.5897882501595,3907.5897882501595,3907.5897882501595,3907.5897882501595,3907.5897882501595,3907.5897882501595,3907.5897882501595,repeat,letter,NA,d,0.365049947751686,Lo,,,2,,,,,low,3907.9902940429747,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,1,1112,,,3913.913467558101,,W,174,triangle,0.0010242590215057135,,,,,,,,,1,1,,,,,,,,,,,,,3910.4596914199647,3910.4596914199647,3910.4596914199647,3910.4596914199647,3911.9612583429553,3911.9612583429553,3911.9612583429553,3911.9612583429553,3911.9612583429553,3911.9612583429553,3911.9612583429553,3911.9612583429553,repeat,letter,lettRpt,f,0.41663246788084507,Lo,,,2,,,,,low,3912.428623127984,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,1,1113,,,3918.2015559910797,,B,160,star,0.015410940162837505,,,,,,,,,1,0,,,,,,,,,,,,,3914.8978499150835,3914.8978499150835,3914.8978499150835,3914.8978499150835,3916.3826657619793,3916.3826657619793,3916.3826657619793,3916.3826657619793,3916.399361419957,3916.399361419957,3916.399361419957,3916.399361419957,repeat,letter,lettRpt,d,0.290579967899248,Hi,,,2,,,,,low,3916.7164632959757,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,0,1113,,,3922.639716827078,,S,139,hexagon,0.0012639251071959734,,,,,,,,,1,0,,,,,3923.1402803759556,,,,,,,,3919.1859303710517,3919.1859303710517,3919.1859303710517,3919.1859303710517,3920.687412388157,3920.687412388157,3920.687412388157,3920.687412388157,3920.687412388157,3920.687412388157,3920.687412388157,3920.687412388157,repeat,letter,lettRpt,f,0.41834781086072326,Hi,,,2,,,,,low,3921.1380990180187,3922.639716827078,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,1,1114,,,3927.3615655920003,,F,181,circle,0.0003395848907530308,,,,,,,,,1,0,,,,,,,,,,,,,3923.6240963710006,3923.6240963710006,3923.6240963710006,3923.6240963710006,3925.125776781002,3925.125776781002,3925.125776781002,3925.125776781002,3925.125776781002,3925.125776781002,3925.125776781002,3925.125776781002,repeat,letter,lettRpt,d,0.6846967476885766,Lo,,,2,,,,,low,3925.859873251058,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,24,0,24,0,,,,,,,,,,,,,,,,10,1124,,,3931.7999498781282,,W,146,triangle,0.0014071159530431032,,,,,,,,,1,0,,,,,,,,,,,,,3928.3459754001815,3928.3459754001815,3928.3459754001815,3928.3459754001815,3929.8476585231256,3929.8476585231256,3929.8476585231256,3929.8476585231256,3929.8476585231256,3929.8476585231256,3929.8476585231256,3929.8476585231256,repeat,letter,lettRpt,f,0.41743364790454507,Lo,,,2,,,,,low,3930.2983105201274,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,25,0,25,0,,,,,,,,,,,,,,,,10,1134,,,3936.1546921271365,,D,132,star,0.01731843687593937,,,,,,,,,1,0,,,,,,,,,,,,,3932.784263763111,3932.784263763111,3932.784263763111,3932.784263763111,3934.2691412069835,3934.2691412069835,3934.2691412069835,3934.2691412069835,3934.2857718311716,3934.2857718311716,3934.2857718311716,3934.2857718311716,repeat,letter,lettRpt,d,0.35058920993469656,Hi,,,2,,,,,low,3934.653142150957,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,26,0,26,0,,,,,,,,,,,,,,,,0,1134,,,3940.526020337129,,H,160,hexagon,0.0007849638350307941,,,,,,,,,0,0,,,,,,,,,,,,,3937.122416320024,3937.122416320024,3937.122416320024,3937.122416320024,3938.623892297037,3938.623892297037,3938.623892297037,3938.623892297037,3938.623892297037,3938.623892297037,3938.623892297037,3938.623892297037,repeat,letter,NA,f,0.37127126287668943,Hi,,,2,,,,,low,3939.041206066031,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,27,0,27,0,,,,,,,,,,,,,,,,1,1135,,,3945.014436151134,,B,174,circle,0.0012803771533071995,,,,,,,,,1,1,,,,,,,,,,,,,3941.5106824671384,3941.5106824671384,3941.5106824671384,3941.5106824671384,3943.0120871609543,3943.0120871609543,3943.0120871609543,3943.0120871609543,3943.0120871609543,3943.0120871609543,3943.0120871609543,3943.0120871609543,repeat,letter,lettRpt,d,0.4729957350064069,Lo,,,2,,,,,low,3943.529731299961,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,28,0,28,0,,,,,,,,,,,,,,,,10,1145,,,3949.319248283049,,S,139,star,0.0014180298894643784,,,,,,,,,1,0,,,,,,,,,,,,,3945.9989690249786,3945.9989690249786,3945.9989690249786,3945.9989690249786,3947.5004804211203,3947.5004804211203,3947.5004804211203,3947.5004804211203,3947.5004804211203,3947.5004804211203,3947.5004804211203,3947.5004804211203,repeat,letter,lettRpt,f,0.2928884900175035,Hi,,,2,,,,,low,3947.8344540901016,,,,,,,,,,,,,,,,,45290,2022-11-15_10h19.57.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.09708564317028,
