LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,fix.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,10,1150,,,1600.496885515,,U,139,circle,0.0012015009997412562,,,,,1,0,,,,,,,,,,,1596.9374342770025,1596.9374342770025,1596.9374342770025,1596.9374342770025,1598.444364101997,1598.444364101997,1598.444364101997,1598.444364101997,1598.444364101997,1598.444364101997,1598.444364101997,1598.444364101997,repeat,letter,lettRpt,f,0.5314990069964551,Hi,,1,,,,,high,1598.9959790720022,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,1,1151,,,1605.101829968,,B,125,triangle,0.0015837030005059205,,,,,1,0,,,,,,,,,,,1601.4759729220023,1601.4759729220023,1601.4759729220023,1601.4759729220023,1602.9829852979965,1602.9829852979965,1602.9829852979965,1602.9829852979965,1602.9829852979965,1602.9829852979965,1602.9829852979965,1602.9829852979965,repeat,letter,lettRpt,d,0.6002679539960809,Lo,,1,,,,,high,1603.601054284998,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,10,1161,,,1609.6735360050006,,H,167,star,0.0014201550002326258,,,,,1,0,,,,,,,,,,,1606.0806868759973,1606.0806868759973,1606.0806868759973,1606.0806868759973,1607.587869859999,1607.587869859999,1607.587869859999,1607.587869859999,1607.587869859999,1607.587869859999,1607.587869859999,1607.587869859999,repeat,letter,lettRpt,d,0.5637936439961777,Hi,,1,,,,,high,1608.1725334689982,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,0,1161,,,1614.2120529230015,,W,174,triangle,0.0016954919992713258,,,,,0,0,,,,,,,,,,,1610.6536072449962,1610.6536072449962,1610.6536072449962,1610.6536072449962,1612.1596427490003,1612.1596427490003,1612.1596427490003,1612.1596427490003,1612.1596427490003,1612.1596427490003,1612.1596427490003,1612.1596427490003,repeat,letter,NA,d,0.5271818339970196,Hi,,1,,,,,high,1612.7115385649959,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,1,1162,,,1618.7335372289963,,D,132,circle,0.0017231710007763468,,,,,1,1,,,,,,,,,,,1615.1905485690004,1615.1905485690004,1615.1905485690004,1615.1905485690004,1616.6980914349988,1616.6980914349988,1616.6980914349988,1616.6980914349988,1616.6980914349988,1616.6980914349988,1616.6980914349988,1616.6980914349988,repeat,letter,lettRpt,d,0.5008210939995479,Hi,,1,,,,,high,1617.2318696110015,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,1,1163,,,1623.2886445080003,,Y,146,hexagon,0.0014871099992888048,,,,,1,0,,,,,,,,,,,1619.713337014,1619.713337014,1619.713337014,1619.713337014,1621.2198260239966,1621.2198260239966,1621.2198260239966,1621.2198260239966,1621.2198260239966,1621.2198260239966,1621.2198260239966,1621.2198260239966,repeat,letter,lettRpt,f,0.5397031440006685,Lo,,1,,,,,high,1621.7870934710008,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,1,1164,,,1642.3261747319993,,B,146,hexagon,0.0019099429991911165,,,,,1,0,,,,,,,,,,,1638.2490620429962,1638.2490620429962,1638.2490620429962,1638.2490620429962,1639.7564323740007,1639.7564323740007,1639.7564323740007,1639.7564323740007,1639.7564323740007,1639.7564323740007,1639.7564323740007,1639.7564323740007,repeat,letter,lettRpt,d,1.050702274995274,Lo,,2,,,space,1.9343643039974268,high,1640.824385754,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,0,1164,,,1648.166195083999,,S,132,star,0.00155847700079903,,,,,1,0,,,,,,,,,,,1643.3053421649965,1643.3053421649965,1643.3053421649965,1643.3053421649965,1644.8122647790005,1644.8122647790005,1644.8122647790005,1644.8122647790005,1644.8122647790005,1644.8122647790005,1644.8122647790005,1644.8122647790005,repeat,letter,lettRpt,f,1.8271998729978804,Hi,,2,,,,,high,1646.6659276529972,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,1,1165,,,1652.9881741369973,,F,167,triangle,0.0016480840058648027,,,,,1,0,,,,,,,,,,,1649.1454697169975,1649.1454697169975,1649.1454697169975,1649.1454697169975,1650.6521975049982,1650.6521975049982,1650.6521975049982,1650.6521975049982,1650.6521975049982,1650.6521975049982,1650.6521975049982,1650.6521975049982,repeat,letter,lettRpt,d,0.8032091619970743,Lo,,2,,,,,high,1651.4873057489967,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,0,1165,,,1657.6933261049999,,W,139,circle,0.001614368004084099,,,,,1,0,,,,,,,,,,,1653.9671805129983,1653.9671805129983,1653.9671805129983,1653.9671805129983,1655.4742993809996,1655.4742993809996,1655.4742993809996,1655.4742993809996,1655.4742993809996,1655.4742993809996,1655.4742993809996,1655.4742993809996,repeat,letter,lettRpt,f,0.6933810299960896,Hi,,2,,,,,high,1656.1931764120018,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,1,1166,,,1662.164814030999,,D,174,hexagon,0.001783153995347675,,,,,1,0,,,,,,,,,,,1658.671486198,1658.671486198,1658.671486198,1658.671486198,1660.1794328309988,1660.1794328309988,1660.1794328309988,1660.1794328309988,1660.1794328309988,1660.1794328309988,1660.1794328309988,1660.1794328309988,repeat,letter,lettRpt,d,0.4593133609960205,Lo,,2,,,,,high,1660.6639931649988,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,0,1166,,,1666.736667270001,,Y,160,circle,0.0017309389950241894,,,,,1,0,,,,,,,,,,,1663.1446050550003,1663.1446050550003,1663.1446050550003,1663.1446050550003,1664.6510440939965,1664.6510440939965,1664.6510440939965,1664.6510440939965,1664.6510440939965,1664.6510440939965,1664.6510440939965,1664.6510440939965,repeat,letter,lettRpt,f,0.5640806329975021,Hi,,2,,,,,high,1665.2364965779998,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,0,1166,,,1671.4581192729966,,U,181,star,0.0016509309934917837,,,,,1,0,,,,,,,,,,,1667.7146918079961,1667.7146918079961,1667.7146918079961,1667.7146918079961,1669.2221710279991,1669.2221710279991,1669.2221710279991,1669.2221710279991,1669.2221710279991,1669.2221710279991,1669.2221710279991,1669.2221710279991,switch,number,numSwt,k,0.7131854699982796,Hi,,2,,,,,high,1669.9567083919974,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,1,1167,,,1676.0968035219994,,H,125,triangle,0.0016871480038389564,,,,,1,0,,,,,,,,,,,1672.4379910790012,1672.4379910790012,1672.4379910790012,1672.4379910790012,1673.9446898980023,1673.9446898980023,1673.9446898980023,1673.9446898980023,1673.9446898980023,1673.9446898980023,1673.9446898980023,1673.9446898980023,repeat,number,numRpt,j,0.6304472019983223,Lo,,2,,,,,high,1674.5961580549993,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,10,1177,,,1680.5852078199969,,B,146,star,0.0015081920064403675,,,,,1,0,,,,,,,,,,,1677.0759538580023,1677.0759538580023,1677.0759538580023,1677.0759538580023,1678.5828603970003,1678.5828603970003,1678.5828603970003,1678.5828603970003,1678.5828603970003,1678.5828603970003,1678.5828603970003,1678.5828603970003,repeat,number,numRpt,j,0.47971495199453784,Hi,,2,,,,,high,1679.084616098,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,1,1178,,,1684.9899889910012,,S,132,hexagon,0.0015835090016480535,,,,,1,0,,,,,,,,,,,1681.565210269,1681.565210269,1681.565210269,1681.565210269,1683.0713544530008,1683.0713544530008,1683.0713544530008,1683.0713544530008,1683.0713544530008,1683.0713544530008,1683.0713544530008,1683.0713544530008,repeat,number,numRpt,j,0.39204679999966174,Lo,,2,,,,,high,1683.489418445999,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,10,1188,,,1689.4115756449974,,F,167,circle,0.0016069589983089827,,,,,1,0,,,,,,,,,,,1685.9693740840012,1685.9693740840012,1685.9693740840012,1685.9693740840012,1687.4760837110007,1687.4760837110007,1687.4760837110007,1687.4760837110007,1687.4760837110007,1687.4760837110007,1687.4760837110007,1687.4760837110007,switch,letter,lettSwt,d,0.4105404549991363,Hi,,2,,,,,high,1687.9108991989997,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,1,1189,,,1694.0332401039996,,W,139,triangle,0.001447064998501446,,,,,1,0,,,,,,,,,,,1690.3907614389973,1690.3907614389973,1690.3907614389973,1690.3907614389973,1691.8976094190002,1691.8976094190002,1691.8976094190002,1691.8976094190002,1691.8976094190002,1691.8976094190002,1691.8976094190002,1691.8976094190002,repeat,letter,lettRpt,f,0.6135813869987032,Lo,,2,,,,,high,1692.5326318950029,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,1,1190,,,1698.4383235420028,,D,174,hexagon,0.0014381079963641241,,,,,1,0,,,,,,,,,,,1695.0124245400002,1695.0124245400002,1695.0124245400002,1695.0124245400002,1696.5195385199986,1696.5195385199986,1696.5195385199986,1696.5195385199986,1696.5195385199986,1696.5195385199986,1696.5195385199986,1696.5195385199986,repeat,letter,lettRpt,d,0.39994630200089887,Lo,,2,,,,,high,1696.9365383080003,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,1,1191,,,1702.526216706996,,Y,160,triangle,0.0015340630052378401,,,,,1,0,,,,,,,,,,,1699.4163657769968,1699.4163657769968,1699.4163657769968,1699.4163657769968,1700.924315600998,1700.924315600998,1700.924315600998,1700.924315600998,1700.924315600998,1700.924315600998,1700.924315600998,1700.924315600998,repeat,letter,lettRpt,f,0.08312737599771935,Lo,,2,,,,,high,1701.024432389997,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,10,1201,,,1706.9977001130028,,U,181,star,0.001380156994855497,,,,,1,0,,,,,,,,,,,1703.5039336979971,1703.5039336979971,1703.5039336979971,1703.5039336979971,1705.0121561380001,1705.0121561380001,1705.0121561380001,1705.0121561380001,1705.0121561380001,1705.0121561380001,1705.0121561380001,1705.0121561380001,switch,number,numSwt,k,0.4516105910006445,Hi,,2,,,,,high,1705.4960045999978,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,0,1201,,,1711.7028138269961,,H,125,circle,0.0014880129965604283,,,,,1,0,,,,,,,,,,,1707.9767114849965,1707.9767114849965,1707.9767114849965,1707.9767114849965,1709.4837055640019,1709.4837055640019,1709.4837055640019,1709.4837055640019,1709.4837055640019,1709.4837055640019,1709.4837055640019,1709.4837055640019,switch,letter,lettSwt,d,0.691619343997445,Hi,,2,,,,,high,1710.2017738970026,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,10,1211,,,1715.7906783989965,,D,132,circle,0.001541211997391656,,,,,1,0,,,,,,,,,,,1712.681991380996,1712.681991380996,1712.681991380996,1712.681991380996,1714.188963296001,1714.188963296001,1714.188963296001,1714.188963296001,1714.188963296001,1714.188963296001,1714.188963296001,1714.188963296001,repeat,letter,lettRpt,d,0.07361343399679754,Hi,,2,,,,,high,1714.2902451289992,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,10,1221,,,1719.9285230280002,,F,167,star,0.001375384999846574,,,,,1,0,,,,,,,,,,,1716.768638182999,1716.768638182999,1716.768638182999,1716.768638182999,1718.276973635002,1718.276973635002,1718.276973635002,1718.276973635002,1718.276973635002,1718.276973635002,1718.276973635002,1718.276973635002,switch,number,numSwt,k,0.13068800699693384,Hi,,2,,,,,high,1718.427030482002,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,10,1231,,,1723.9830922990004,,Y,174,triangle,0.001472345000365749,,,,,1,0,,,,,,,,,,,1720.9069646869975,1720.9069646869975,1720.9069646869975,1720.9069646869975,1722.414800601,1722.414800601,1722.414800601,1722.414800601,1722.414800601,1722.414800601,1722.414800601,1722.414800601,switch,letter,lettSwt,f,0.048808497995196376,Lo,,2,,,,,high,1722.4818496570006,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,0,1231,,,1728.070869119998,,W,181,hexagon,0.0012465219988371246,,,,,0,0,,,,,,,,,,,1724.961310257997,1724.961310257997,1724.961310257997,1724.961310257997,1726.468978443001,1726.468978443001,1726.468978443001,1726.468978443001,1726.468978443001,1726.468978443001,1726.468978443001,1726.468978443001,repeat,letter,NA,d,0.0824916149940691,Lo,,2,,,,,high,1726.5700155329978,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,0,1231,,,1732.158800541998,,S,139,star,0.0020116449959459715,,,,,0,1,,,,,,,,,,,1729.0503354710017,1729.0503354710017,1729.0503354710017,1729.0503354710017,1730.557037878003,1730.557037878003,1730.557037878003,1730.557037878003,1730.557037878003,1730.557037878003,1730.557037878003,1730.557037878003,switch,number,NA,k,0.07441470899357228,Lo,,2,,,,,high,1730.6573686709962,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,1,1232,,,1736.5636027770015,,B,160,hexagon,0.0014534850051859394,,,,,1,1,,,,,,,,,,,1733.137760534999,1733.137760534999,1733.137760534999,1733.137760534999,1734.6448743639994,1734.6448743639994,1734.6448743639994,1734.6448743639994,1734.6448743639994,1734.6448743639994,1734.6448743639994,1734.6448743639994,switch,letter,lettSwt,d,0.3937319649994606,Lo,,2,,,,,high,1735.0633724060026,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,1,1233,,,1741.1852789100012,,U,125,triangle,0.0015381269986391999,,,,,1,0,,,,,,,,,,,1737.5427894879977,1737.5427894879977,1737.5427894879977,1737.5427894879977,1739.0495973630022,1739.0495973630022,1739.0495973630022,1739.0495973630022,1739.0495973630022,1739.0495973630022,1739.0495973630022,1739.0495973630022,repeat,letter,lettRpt,f,0.6129619469938916,Lo,,2,,,,,high,1739.684042312001,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,10,1243,,,1745.740389501996,,H,146,circle,0.0016726670000934973,,,,,1,0,,,,,,,,,,,1742.1645846440006,1742.1645846440006,1742.1645846440006,1742.1645846440006,1743.6713089210025,1743.6713089210025,1743.6713089210025,1743.6713089210025,1743.6713089210025,1743.6713089210025,1743.6713089210025,1743.6713089210025,repeat,letter,lettRpt,d,0.5350677390015335,Hi,,2,,,,,high,1744.238595292998,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,24,0,24,0,,,,,,,,,,,,,,,,0,1243,,,1750.3788687670021,,U,139,circle,0.0014043239934835583,,,,,1,0,,,,,,,,,,,1746.7189611349968,1746.7189611349968,1746.7189611349968,1746.7189611349968,1748.2265227289972,1748.2265227289972,1748.2265227289972,1748.2265227289972,1748.2265227289972,1748.2265227289972,1748.2265227289972,1748.2265227289972,repeat,letter,lettRpt,f,0.6197346019980614,Hi,,2,,,,,high,1748.878044086996,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,25,0,25,0,,,,,,,,,,,,,,,,0,1243,,,1754.9006445030027,,Y,132,star,0.0017388760024914518,,,,,1,0,,,,,,,,,,,1751.3581396419977,1751.3581396419977,1751.3581396419977,1751.3581396419977,1752.864876132,1752.864876132,1752.864876132,1752.864876132,1752.864876132,1752.864876132,1752.864876132,1752.864876132,switch,number,numSwt,j,0.5100462490008795,Hi,,2,,,,,high,1753.3991452139962,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,26,0,26,0,,,,,,,,,,,,,,,,1,1244,,,1759.5224386580012,,B,146,triangle,0.0015188010002020746,,,,,1,0,,,,,,,,,,,1755.879640250998,1755.879640250998,1755.879640250998,1755.879640250998,1757.3866015070016,1757.3866015070016,1757.3866015070016,1757.3866015070016,1757.3866015070016,1757.3866015070016,1757.3866015070016,1757.3866015070016,switch,letter,lettSwt,d,0.6120797140029026,Lo,,2,,,,,high,1758.0215564140017,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,27,0,27,0,,,,,,,,,,,,,,,,1,1245,,,1764.0939687040009,,H,167,hexagon,0.0018952280006487854,,,,,1,0,,,,,,,,,,,1760.5033617209992,1760.5033617209992,1760.5033617209992,1760.5033617209992,1762.0084822659992,1762.0084822659992,1762.0084822659992,1762.0084822659992,1762.0084822659992,1762.0084822659992,1762.0084822659992,1762.0084822659992,repeat,letter,lettRpt,d,0.5582852329971502,Lo,,2,,,,,high,1762.5926001620028,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,28,0,28,0,,,,,,,,,,,,,,,,1,1246,,,1768.482115795996,,D,174,triangle,0.0013827669972670265,,,,,1,0,,,,,,,,,,,1765.073217158999,1765.073217158999,1765.073217158999,1765.073217158999,1766.580035744002,1766.580035744002,1766.580035744002,1766.580035744002,1766.580035744002,1766.580035744002,1766.580035744002,1766.580035744002,repeat,letter,lettRpt,d,0.3711895909946179,Lo,,2,,,,,high,1766.9809447160005,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,29,0,29,0,,,,,,,,,,,,,,,,0,1246,,,1773.0537588279985,,F,125,circle,0.00161179099814035,,,,,1,0,,,,,,,,,,,1769.4613476939994,1769.4613476939994,1769.4613476939994,1769.4613476939994,1770.9683262830004,1770.9683262830004,1770.9683262830004,1770.9683262830004,1770.9683262830004,1770.9683262830004,1770.9683262830004,1770.9683262830004,switch,number,numSwt,j,0.5672672219952801,Hi,,2,,,,,high,1771.5548883899974,,,,,,,,,,,,,,,,,31275,2022-10-26_10h25.26.703,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.848491866648565,
